Topic # 14
Doc: (21, Timestamp('2021-12-07 00:00:00')), Topic Prob: 0.98
Doc: (52, Timestamp('2021-08-17 00:00:00')), Topic Prob: 0.98
Doc: (6, Timestamp('2021-10-29 00:00:00')), Topic Prob: 0.98
Doc: (21, Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.98
Doc: (16, Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.98
------------------------------
Topic # 0
Doc: (43, Timestamp('2021-08-20 00:00:00')), Topic Prob: 0.98
Doc: (72, Timestamp('2021-08-14 00:00:00')), Topic Prob: 0.98
Doc: (33, Timestamp('2021-07-24 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-17 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-08-27 00:00:00')), Topic Prob: 0.98
Doc: (33, Timestamp('2021-08-11 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-08-25 00:00:00')), Topic Prob: 0.98
Doc: (59, Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.98
Doc: (59, Timestamp('2021-12-08 00:00:00')), Topic Prob: 0.98
Doc: (74, Timestamp('2021-08-01 00:00:00')), Topic Prob: 0.98
Doc: (83, Timestamp('2021-07-22 00:00:00')), Topic Prob: 0.98
Doc: (72, Timestamp('2021-08-08 00:00:00')), Topic Prob: 0.98
Doc: (34, Timestamp('2021-11-27 00:00:00')), Topic Prob: 0.98
Doc: (33, Timestamp('2021-07-23 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-08-24 00:00:00')), Topic Prob: 0.98
Doc: (34, Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.98
Doc: (55, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.98
Doc: (33, Timestamp('2021-07-25 00:00:00')), Topic Prob: 0.98
Doc: (59, Timestamp('2021-11-19 00:00:00')), Topic Prob: 0.98
Doc: (33, Timestamp('2021-07-16 00:00:00')), Topic Prob: 0.98
Doc: (10, Timestamp('2021-08-16 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-23 00:00:00')), Topic Prob: 0.98
Doc: (80, Timestamp('2021-07-22 00:00:00')), Topic Prob: 0.98
Doc: (34, Timestamp('2021-11-23 00:00:00')), Topic Prob: 0.98
Doc: (83, Timestamp('2021-07-28 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-08-23 00:00:00')), Topic Prob: 0.98
Doc: (72, Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.98
Doc: (68, Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-07 00:00:00')), Topic Prob: 0.98
Doc: (72, Timestamp('2021-07-24 00:00:00')), Topic Prob: 0.98
Doc: (34, Timestamp('2021-11-07 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-18 00:00:00')), Topic Prob: 0.98
Doc: (72, Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.98
Doc: (22, Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-24 00:00:00')), Topic Prob: 0.98
Doc: (33, Timestamp('2021-07-15 00:00:00')), Topic Prob: 0.98
Doc: (74, Timestamp('2021-08-14 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-08-22 00:00:00')), Topic Prob: 0.98
Doc: (83, Timestamp('2021-07-27 00:00:00')), Topic Prob: 0.98
Doc: (80, Timestamp('2021-08-11 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-04 00:00:00')), Topic Prob: 0.98
Doc: (32, Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.98
Doc: (80, Timestamp('2021-08-02 00:00:00')), Topic Prob: 0.98
Doc: (74, Timestamp('2021-08-15 00:00:00')), Topic Prob: 0.98
Doc: (74, Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.98
Doc: (65, Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-16 00:00:00')), Topic Prob: 0.98
Doc: (6, Timestamp('2021-10-27 00:00:00')), Topic Prob: 0.98
Doc: (43, Timestamp('2021-09-26 00:00:00')), Topic Prob: 0.98
------------------------------
Topic # 10
Doc: (10, Timestamp('2021-08-13 00:00:00')), Topic Prob: 0.952
Doc: (44, Timestamp('2021-12-03 00:00:00')), Topic Prob: 0.933
Doc: (6, Timestamp('2021-11-09 00:00:00')), Topic Prob: 0.886
Doc: (3, Timestamp('2021-08-10 00:00:00')), Topic Prob: 0.853
Doc: (10, Timestamp('2021-07-23 00:00:00')), Topic Prob: 0.825
Doc: (58, Timestamp('2021-11-23 00:00:00')), Topic Prob: 0.807
Doc: (3, Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.805
Doc: (10, Timestamp('2021-08-11 00:00:00')), Topic Prob: 0.782
Doc: (0, Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.776
Doc: (6, Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.757
Doc: (58, Timestamp('2021-12-02 00:00:00')), Topic Prob: 0.756
Doc: (10, Timestamp('2021-08-08 00:00:00')), Topic Prob: 0.756
Doc: (11, Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.739
Doc: (58, Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.737
Doc: (14, Timestamp('2021-10-29 00:00:00')), Topic Prob: 0.736
Doc: (26, Timestamp('2021-07-30 00:00:00')), Topic Prob: 0.728
Doc: (10, Timestamp('2021-08-10 00:00:00')), Topic Prob: 0.726
Doc: (10, Timestamp('2021-08-14 00:00:00')), Topic Prob: 0.722
Doc: (91, Timestamp('2021-12-01 00:00:00')), Topic Prob: 0.721
Doc: (2, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.715
Doc: (75, Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.715
Doc: (58, Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.708
Doc: (28, Timestamp('2021-07-28 00:00:00')), Topic Prob: 0.702
Doc: (36, Timestamp('2021-08-13 00:00:00')), Topic Prob: 0.7
Doc: (91, Timestamp('2021-11-29 00:00:00')), Topic Prob: 0.695
Doc: (6, Timestamp('2021-11-08 00:00:00')), Topic Prob: 0.694
Doc: (10, Timestamp('2021-07-19 00:00:00')), Topic Prob: 0.688
Doc: (31, Timestamp('2021-10-19 00:00:00')), Topic Prob: 0.686
Doc: (3, Timestamp('2021-08-02 00:00:00')), Topic Prob: 0.684
Doc: (4, Timestamp('2021-11-12 00:00:00')), Topic Prob: 0.679
Doc: (4, Timestamp('2021-10-25 00:00:00')), Topic Prob: 0.679
Doc: (6, Timestamp('2021-11-15 00:00:00')), Topic Prob: 0.676
Doc: (91, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.666
Doc: (58, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.666
Doc: (48, Timestamp('2021-11-17 00:00:00')), Topic Prob: 0.664
Doc: (71, Timestamp('2021-12-06 00:00:00')), Topic Prob: 0.663
Doc: (11, Timestamp('2021-11-15 00:00:00')), Topic Prob: 0.661
Doc: (58, Timestamp('2021-12-01 00:00:00')), Topic Prob: 0.659
Doc: (92, Timestamp('2021-08-14 00:00:00')), Topic Prob: 0.658
Doc: (14, Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.657
Doc: (3, Timestamp('2021-07-17 00:00:00')), Topic Prob: 0.647
Doc: (71, Timestamp('2021-12-09 00:00:00')), Topic Prob: 0.644
Doc: (31, Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.642
Doc: (73, Timestamp('2021-10-31 00:00:00')), Topic Prob: 0.637
Doc: (30, Timestamp('2021-11-10 00:00:00')), Topic Prob: 0.634
Doc: (68, Timestamp('2021-07-19 00:00:00')), Topic Prob: 0.633
Doc: (31, Timestamp('2021-10-28 00:00:00')), Topic Prob: 0.631
Doc: (6, Timestamp('2021-11-10 00:00:00')), Topic Prob: 0.631
Doc: (58, Timestamp('2021-12-07 00:00:00')), Topic Prob: 0.631
------------------------------
Topic # 7
Doc: (7, Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.848
Doc: (7, Timestamp('2021-11-12 00:00:00')), Topic Prob: 0.824
Doc: (7, Timestamp('2021-10-31 00:00:00')), Topic Prob: 0.782
Doc: (7, Timestamp('2021-10-29 00:00:00')), Topic Prob: 0.769
Doc: (48, Timestamp('2021-10-30 00:00:00')), Topic Prob: 0.749
Doc: (48, Timestamp('2021-10-28 00:00:00')), Topic Prob: 0.748
Doc: (48, Timestamp('2021-10-27 00:00:00')), Topic Prob: 0.735
Doc: (42, Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.732
Doc: (5, Timestamp('2021-10-29 00:00:00')), Topic Prob: 0.73
Doc: (13, Timestamp('2021-07-19 00:00:00')), Topic Prob: 0.728
Doc: (62, Timestamp('2021-11-23 00:00:00')), Topic Prob: 0.721
Doc: (7, Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.717
Doc: (7, Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.709
Doc: (7, Timestamp('2021-11-07 00:00:00')), Topic Prob: 0.697
Doc: (13, Timestamp('2021-07-27 00:00:00')), Topic Prob: 0.693
Doc: (13, Timestamp('2021-07-21 00:00:00')), Topic Prob: 0.691
Doc: (13, Timestamp('2021-07-14 00:00:00')), Topic Prob: 0.686
Doc: (74, Timestamp('2021-07-30 00:00:00')), Topic Prob: 0.685
Doc: (48, Timestamp('2021-10-25 00:00:00')), Topic Prob: 0.684
Doc: (36, Timestamp('2021-08-02 00:00:00')), Topic Prob: 0.677
Doc: (13, Timestamp('2021-07-29 00:00:00')), Topic Prob: 0.669
Doc: (36, Timestamp('2021-07-16 00:00:00')), Topic Prob: 0.667
Doc: (47, Timestamp('2021-07-02 00:00:00')), Topic Prob: 0.662
Doc: (48, Timestamp('2021-10-29 00:00:00')), Topic Prob: 0.661
Doc: (47, Timestamp('2021-08-17 00:00:00')), Topic Prob: 0.66
Doc: (47, Timestamp('2021-07-26 00:00:00')), Topic Prob: 0.659
Doc: (48, Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.656
Doc: (13, Timestamp('2021-08-01 00:00:00')), Topic Prob: 0.652
Doc: (66, Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.652
Doc: (48, Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.648
Doc: (66, Timestamp('2021-11-07 00:00:00')), Topic Prob: 0.646
Doc: (13, Timestamp('2021-08-14 00:00:00')), Topic Prob: 0.644
Doc: (5, Timestamp('2021-11-17 00:00:00')), Topic Prob: 0.64
Doc: (74, Timestamp('2021-07-23 00:00:00')), Topic Prob: 0.638
Doc: (7, Timestamp('2021-11-01 00:00:00')), Topic Prob: 0.618
Doc: (53, Timestamp('2021-12-11 00:00:00')), Topic Prob: 0.614
Doc: (74, Timestamp('2021-07-16 00:00:00')), Topic Prob: 0.613
Doc: (13, Timestamp('2021-07-24 00:00:00')), Topic Prob: 0.613
Doc: (2, Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.608
Doc: (21, Timestamp('2021-11-19 00:00:00')), Topic Prob: 0.608
Doc: (4, Timestamp('2021-11-08 00:00:00')), Topic Prob: 0.603
Doc: (4, Timestamp('2021-10-26 00:00:00')), Topic Prob: 0.602
Doc: (7, Timestamp('2021-10-23 00:00:00')), Topic Prob: 0.6
Doc: (13, Timestamp('2021-08-02 00:00:00')), Topic Prob: 0.596
Doc: (13, Timestamp('2021-07-28 00:00:00')), Topic Prob: 0.593
Doc: (74, Timestamp('2021-07-21 00:00:00')), Topic Prob: 0.591
Doc: (74, Timestamp('2021-07-22 00:00:00')), Topic Prob: 0.59
Doc: (70, Timestamp('2021-07-26 00:00:00')), Topic Prob: 0.589
Doc: (70, Timestamp('2021-08-16 00:00:00')), Topic Prob: 0.587
------------------------------
Topic # 11
Doc: (7, Timestamp('2021-10-20 00:00:00')), Topic Prob: 0.549
Doc: (3, Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.439
Doc: (4, Timestamp('2021-10-20 00:00:00')), Topic Prob: 0.329
Doc: (9, Timestamp('2021-11-30 00:00:00')), Topic Prob: 0.243
Doc: (23, Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.242
Doc: (10, Timestamp('2021-08-03 00:00:00')), Topic Prob: 0.22
Doc: (8, Timestamp('2021-12-09 00:00:00')), Topic Prob: 0.213
Doc: (62, Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.207
Doc: (23, Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.184
Doc: (80, Timestamp('2021-07-24 00:00:00')), Topic Prob: 0.172
Doc: (42, Timestamp('2021-11-19 00:00:00')), Topic Prob: 0.172
Doc: (21, Timestamp('2021-12-06 00:00:00')), Topic Prob: 0.171
Doc: (53, Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.169
Doc: (27, Timestamp('2021-11-15 00:00:00')), Topic Prob: 0.168
Doc: (30, Timestamp('2021-11-12 00:00:00')), Topic Prob: 0.167
Doc: (37, Timestamp('2021-12-03 00:00:00')), Topic Prob: 0.155
Doc: (10, Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.15
Doc: (82, Timestamp('2021-10-20 00:00:00')), Topic Prob: 0.15
Doc: (41, Timestamp('2021-11-13 00:00:00')), Topic Prob: 0.15
Doc: (30, Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.146
Doc: (24, Timestamp('2021-11-28 00:00:00')), Topic Prob: 0.146
Doc: (50, Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.146
Doc: (47, Timestamp('2021-07-20 00:00:00')), Topic Prob: 0.144
Doc: (36, Timestamp('2021-07-26 00:00:00')), Topic Prob: 0.143
Doc: (30, Timestamp('2021-10-20 00:00:00')), Topic Prob: 0.142
Doc: (30, Timestamp('2021-11-09 00:00:00')), Topic Prob: 0.141
Doc: (23, Timestamp('2021-12-01 00:00:00')), Topic Prob: 0.141
Doc: (44, Timestamp('2021-12-02 00:00:00')), Topic Prob: 0.131
Doc: (50, Timestamp('2021-07-19 00:00:00')), Topic Prob: 0.129
Doc: (50, Timestamp('2021-07-21 00:00:00')), Topic Prob: 0.129
Doc: (69, Timestamp('2021-11-05 00:00:00')), Topic Prob: 0.129
Doc: (8, Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.128
Doc: (71, Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.125
Doc: (62, Timestamp('2021-12-07 00:00:00')), Topic Prob: 0.12
Doc: (67, Timestamp('2021-11-21 00:00:00')), Topic Prob: 0.12
Doc: (48, Timestamp('2021-11-06 00:00:00')), Topic Prob: 0.12
Doc: (85, Timestamp('2021-07-26 00:00:00')), Topic Prob: 0.108
Doc: (23, Timestamp('2021-11-11 00:00:00')), Topic Prob: 0.108
Doc: (81, Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.108
Doc: (23, Timestamp('2021-11-15 00:00:00')), Topic Prob: 0.105
Doc: (48, Timestamp('2021-11-10 00:00:00')), Topic Prob: 0.104
Doc: (80, Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.103
Doc: (36, Timestamp('2021-07-20 00:00:00')), Topic Prob: 0.103
Doc: (52, Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.103
Doc: (48, Timestamp('2021-11-18 00:00:00')), Topic Prob: 0.102
Doc: (77, Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.101
Doc: (50, Timestamp('2021-07-30 00:00:00')), Topic Prob: 0.1
Doc: (4, Timestamp('2021-10-16 00:00:00')), Topic Prob: 0.1
Doc: (47, Timestamp('2021-07-16 00:00:00')), Topic Prob: 0.099
------------------------------
Topic # 3
Doc: (23, Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.378
Doc: (4, Timestamp('2021-11-15 00:00:00')), Topic Prob: 0.326
Doc: (8, Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.292
Doc: (10, Timestamp('2021-07-26 00:00:00')), Topic Prob: 0.269
Doc: (10, Timestamp('2021-07-29 00:00:00')), Topic Prob: 0.264
Doc: (30, Timestamp('2021-10-23 00:00:00')), Topic Prob: 0.232
Doc: (19, Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.205
Doc: (35, Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.199
Doc: (12, Timestamp('2021-07-15 00:00:00')), Topic Prob: 0.192
Doc: (3, Timestamp('2021-07-22 00:00:00')), Topic Prob: 0.16
Doc: (70, Timestamp('2021-08-05 00:00:00')), Topic Prob: 0.149
Doc: (33, Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.144
Doc: (23, Timestamp('2021-11-28 00:00:00')), Topic Prob: 0.137
Doc: (50, Timestamp('2021-08-02 00:00:00')), Topic Prob: 0.129
Doc: (71, Timestamp('2021-12-08 00:00:00')), Topic Prob: 0.128
Doc: (30, Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.127
Doc: (26, Timestamp('2021-08-12 00:00:00')), Topic Prob: 0.124
Doc: (8, Timestamp('2021-11-30 00:00:00')), Topic Prob: 0.118
Doc: (64, Timestamp('2021-08-11 00:00:00')), Topic Prob: 0.111
Doc: (24, Timestamp('2021-11-07 00:00:00')), Topic Prob: 0.108
Doc: (24, Timestamp('2021-10-30 00:00:00')), Topic Prob: 0.108
Doc: (23, Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.104
Doc: (48, Timestamp('2021-11-09 00:00:00')), Topic Prob: 0.087
Doc: (36, Timestamp('2021-08-13 00:00:00')), Topic Prob: 0.087
Doc: (68, Timestamp('2021-07-19 00:00:00')), Topic Prob: 0.087
Doc: (42, Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.087
Doc: (67, Timestamp('2021-11-15 00:00:00')), Topic Prob: 0.087
Doc: (53, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.086
Doc: (58, Timestamp('2021-11-27 00:00:00')), Topic Prob: 0.085
Doc: (76, Timestamp('2021-08-31 00:00:00')), Topic Prob: 0.085
Doc: (36, Timestamp('2021-07-21 00:00:00')), Topic Prob: 0.084
Doc: (48, Timestamp('2021-10-31 00:00:00')), Topic Prob: 0.084
Doc: (48, Timestamp('2021-11-07 00:00:00')), Topic Prob: 0.072
Doc: (50, Timestamp('2021-07-17 00:00:00')), Topic Prob: 0.069
Doc: (90, Timestamp('2021-07-16 00:00:00')), Topic Prob: 0.065
Doc: (35, Timestamp('2021-11-16 00:00:00')), Topic Prob: 0.065
Doc: (64, Timestamp('2021-07-30 00:00:00')), Topic Prob: 0.065
Doc: (48, Timestamp('2021-10-20 00:00:00')), Topic Prob: 0.065
Doc: (77, Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.065
Doc: (69, Timestamp('2021-11-04 00:00:00')), Topic Prob: 0.065
Doc: (8, Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.065
Doc: (84, Timestamp('2021-08-03 00:00:00')), Topic Prob: 0.065
Doc: (56, Timestamp('2021-07-21 00:00:00')), Topic Prob: 0.065
Doc: (38, Timestamp('2021-10-26 00:00:00')), Topic Prob: 0.063
Doc: (62, Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.063
Doc: (34, Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.063
Doc: (40, Timestamp('2021-08-10 00:00:00')), Topic Prob: 0.061
Doc: (70, Timestamp('2021-08-08 00:00:00')), Topic Prob: 0.059
Doc: (27, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.058
------------------------------
Topic # 5
Doc: (8, Timestamp('2021-11-19 00:00:00')), Topic Prob: 0.373
Doc: (8, Timestamp('2021-12-10 00:00:00')), Topic Prob: 0.298
Doc: (0, Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.267
Doc: (8, Timestamp('2021-11-27 00:00:00')), Topic Prob: 0.262
Doc: (50, Timestamp('2021-08-01 00:00:00')), Topic Prob: 0.223
Doc: (23, Timestamp('2021-11-17 00:00:00')), Topic Prob: 0.205
Doc: (23, Timestamp('2021-11-19 00:00:00')), Topic Prob: 0.204
Doc: (13, Timestamp('2021-08-12 00:00:00')), Topic Prob: 0.183
Doc: (12, Timestamp('2021-07-27 00:00:00')), Topic Prob: 0.181
Doc: (23, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.162
Doc: (9, Timestamp('2021-12-02 00:00:00')), Topic Prob: 0.16
Doc: (50, Timestamp('2021-08-13 00:00:00')), Topic Prob: 0.15
Doc: (90, Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.144
Doc: (39, Timestamp('2021-12-15 00:00:00')), Topic Prob: 0.142
Doc: (36, Timestamp('2021-08-06 00:00:00')), Topic Prob: 0.129
Doc: (50, Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.127
Doc: (23, Timestamp('2021-11-25 00:00:00')), Topic Prob: 0.124
Doc: (64, Timestamp('2021-08-02 00:00:00')), Topic Prob: 0.119
Doc: (8, Timestamp('2021-11-17 00:00:00')), Topic Prob: 0.118
Doc: (35, Timestamp('2021-11-15 00:00:00')), Topic Prob: 0.116
Doc: (47, Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.111
Doc: (76, Timestamp('2021-08-24 00:00:00')), Topic Prob: 0.108
Doc: (26, Timestamp('2021-08-05 00:00:00')), Topic Prob: 0.108
Doc: (50, Timestamp('2021-07-18 00:00:00')), Topic Prob: 0.105
Doc: (23, Timestamp('2021-11-28 00:00:00')), Topic Prob: 0.096
Doc: (36, Timestamp('2021-07-17 00:00:00')), Topic Prob: 0.096
Doc: (37, Timestamp('2021-12-09 00:00:00')), Topic Prob: 0.096
Doc: (53, Timestamp('2021-12-09 00:00:00')), Topic Prob: 0.095
Doc: (70, Timestamp('2021-08-07 00:00:00')), Topic Prob: 0.094
Doc: (18, Timestamp('2021-07-30 00:00:00')), Topic Prob: 0.092
Doc: (62, Timestamp('2021-11-21 00:00:00')), Topic Prob: 0.088
Doc: (36, Timestamp('2021-07-30 00:00:00')), Topic Prob: 0.087
Doc: (90, Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.087
Doc: (13, Timestamp('2021-08-13 00:00:00')), Topic Prob: 0.087
Doc: (70, Timestamp('2021-07-29 00:00:00')), Topic Prob: 0.085
Doc: (29, Timestamp('2021-07-27 00:00:00')), Topic Prob: 0.085
Doc: (35, Timestamp('2021-11-29 00:00:00')), Topic Prob: 0.083
Doc: (32, Timestamp('2021-11-21 00:00:00')), Topic Prob: 0.083
Doc: (67, Timestamp('2021-12-05 00:00:00')), Topic Prob: 0.083
Doc: (50, Timestamp('2021-08-11 00:00:00')), Topic Prob: 0.078
Doc: (50, Timestamp('2021-08-14 00:00:00')), Topic Prob: 0.077
Doc: (13, Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.076
Doc: (67, Timestamp('2021-11-27 00:00:00')), Topic Prob: 0.071
Doc: (52, Timestamp('2021-08-08 00:00:00')), Topic Prob: 0.07
Doc: (55, Timestamp('2021-10-31 00:00:00')), Topic Prob: 0.07
Doc: (26, Timestamp('2021-08-09 00:00:00')), Topic Prob: 0.07
Doc: (46, Timestamp('2021-11-26 00:00:00')), Topic Prob: 0.069
Doc: (70, Timestamp('2021-07-30 00:00:00')), Topic Prob: 0.065
Doc: (35, Timestamp('2021-11-22 00:00:00')), Topic Prob: 0.065
------------------------------
Topic # 4
Doc: (10, Timestamp('2021-07-31 00:00:00')), Topic Prob: 0.27
Doc: (20, Timestamp('2021-07-09 00:00:00')), Topic Prob: 0.256
Doc: (6, Timestamp('2021-11-10 00:00:00')), Topic Prob: 0.25
Doc: (8, Timestamp('2021-12-12 00:00:00')), Topic Prob: 0.209
Doc: (8, Timestamp('2021-11-14 00:00:00')), Topic Prob: 0.208
Doc: (24, Timestamp('2021-10-28 00:00:00')), Topic Prob: 0.193
Doc: (48, Timestamp('2021-11-12 00:00:00')), Topic Prob: 0.153
Doc: (50, Timestamp('2021-08-04 00:00:00')), Topic Prob: 0.15
Doc: (42, Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.128
Doc: (53, Timestamp('2021-11-19 00:00:00')), Topic Prob: 0.124
Doc: (37, Timestamp('2021-11-24 00:00:00')), Topic Prob: 0.108
Doc: (24, Timestamp('2021-10-31 00:00:00')), Topic Prob: 0.106
