,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,7,2021-07-20 09:27:00,7,1.6388888,5.56,0.19,jEWzaO9Lb8,phone
1,0,10,2021-07-20 09:29:00,10,1.4053243,7.6100006,0.29,jEWzaO9Lb8,phone
2,0,31,2021-07-20 10:40:00,31,1.1944444,22.69,0.91,jEWzaO9Lb8,phone
3,0,11,2021-07-20 10:40:00,11,1.1944444,7.93,0.31,cVUeHDFVrW,watch
4,0,24,2021-07-20 10:41:00,24,1.1944444,17.29,0.7,cVUeHDFVrW,watch
5,0,27,2021-07-20 10:42:00,27,1.8055556,21.4,0.78,jEWzaO9Lb8,phone
6,0,35,2021-07-20 10:42:00,35,1.691116,27.66,1.01,cVUeHDFVrW,watch
7,0,37,2021-07-20 10:43:00,66,1.7777778,43.02,1.81,jEWzaO9Lb8,phone
8,0,75,2021-07-20 10:43:00,75,1.8333334,52.18,2.1,cVUeHDFVrW,watch
9,0,10,2021-07-20 10:44:00,10,1.25,7.4,0.29,jEWzaO9Lb8,phone
10,0,37,2021-07-20 10:44:00,37,1.5774512,28.6,1.06,cVUeHDFVrW,watch
11,0,22,2021-07-20 10:54:00,22,1.0,16.16,0.66,cVUeHDFVrW,watch
12,0,48,2021-07-20 10:55:00,48,1.6111112,38.34,1.4,cVUeHDFVrW,watch
13,0,23,2021-07-20 10:56:00,23,1.4444444,17.56,0.69,cVUeHDFVrW,watch
14,3,10,2021-07-20 10:57:00,13,2.1388888,11.68,0.54,cVUeHDFVrW,watch
15,0,81,2021-07-20 10:58:00,81,1.5277778,63.67,2.47,cVUeHDFVrW,watch
16,0,11,2021-07-20 11:01:00,11,1.7777778,9.24,0.46,cVUeHDFVrW,watch
17,21,20,2021-07-20 11:03:00,41,3.6944444,44.81,2.27,cVUeHDFVrW,watch
18,2,10,2021-07-20 11:04:00,12,5.4166665,17.74,1.15,cVUeHDFVrW,watch
19,0,23,2021-07-20 11:06:00,23,1.3611112,17.08,0.67,cVUeHDFVrW,watch
20,0,29,2021-07-20 11:07:00,29,1.6944444,26.36,0.97,cVUeHDFVrW,watch
21,0,11,2021-07-20 11:08:00,11,1.0555556,7.64,0.33,cVUeHDFVrW,watch
22,1,66,2021-07-20 11:09:00,67,1.4199685,53.409,2.24,cVUeHDFVrW,watch
23,7,10,2021-07-20 11:11:00,17,2.6666667,17.14,0.91,cVUeHDFVrW,watch
24,0,24,2021-07-20 11:13:00,24,1.2571172,17.611,0.68,cVUeHDFVrW,watch
25,0,14,2021-07-20 11:14:00,14,1.1388888,9.98,0.41,cVUeHDFVrW,watch
26,0,10,2021-07-20 11:18:00,10,1.4166666,7.61,0.27,cVUeHDFVrW,watch
27,0,16,2021-07-20 11:19:00,16,2.25,14.03,0.4,cVUeHDFVrW,watch
28,0,12,2021-07-20 11:20:00,12,1.3611112,9.01,0.34,cVUeHDFVrW,watch
29,0,20,2021-07-20 11:21:00,20,1.3055556,14.74,0.59,cVUeHDFVrW,watch
30,0,11,2021-07-20 11:24:00,11,1.1666666,7.94,0.31,cVUeHDFVrW,watch
31,0,53,2021-07-20 11:25:00,53,1.4429189,40.519,1.52,cVUeHDFVrW,watch
32,0,40,2021-07-20 11:26:00,40,1.4722222,30.54,1.12,cVUeHDFVrW,watch
33,0,56,2021-07-20 11:27:00,56,1.3055556,41.36,1.59,cVUeHDFVrW,watch
34,0,22,2021-07-20 11:28:00,22,1.536113,16.86,0.62,cVUeHDFVrW,watch
35,1,34,2021-07-20 11:29:00,35,1.6999894,29.63,1.28,cVUeHDFVrW,watch
36,0,29,2021-07-20 11:30:00,29,1.2334735,20.87,1.03,cVUeHDFVrW,watch
37,0,41,2021-07-20 11:31:00,41,1.3770646,31.14,1.17,cVUeHDFVrW,watch
38,0,40,2021-07-20 11:32:00,40,1.1980497,29.43,1.13,cVUeHDFVrW,watch
39,0,54,2021-07-20 11:33:00,54,1.4722222,40.7,1.6,cVUeHDFVrW,watch
40,0,25,2021-07-20 11:35:00,25,1.2520522,18.009,0.8,cVUeHDFVrW,watch
41,0,51,2021-07-20 11:36:00,51,1.2906061,39.91,1.55,cVUeHDFVrW,watch
42,0,30,2021-07-20 11:38:00,30,1.6509507,23.53,0.86,cVUeHDFVrW,watch
43,0,36,2021-07-20 11:39:00,36,1.4117305,27.26,1.07,cVUeHDFVrW,watch
44,0,22,2021-07-20 11:40:00,22,1.2112026,15.86,0.68,cVUeHDFVrW,watch
45,0,32,2021-07-20 11:41:00,32,1.2680576,23.83,0.95,cVUeHDFVrW,watch
46,0,40,2021-07-20 11:42:00,40,1.5610644,30.96,1.1,cVUeHDFVrW,watch
47,0,1,2021-07-20 11:43:00,1,1.3055556,0.74,0.03,cVUeHDFVrW,watch
48,0,25,2021-07-20 11:44:00,25,1.2777778,18.47,0.7,cVUeHDFVrW,watch
49,0,34,2021-07-20 11:45:00,34,1.5730704,26.281,0.97,cVUeHDFVrW,watch
50,0,25,2021-07-20 11:54:00,25,1.3611112,18.6,0.71,cVUeHDFVrW,watch
51,0,10,2021-07-20 11:55:00,10,1.1944444,7.21,0.34,cVUeHDFVrW,watch
52,0,12,2021-07-20 11:56:00,12,1.0833334,8.51,0.34,cVUeHDFVrW,watch
53,0,22,2021-07-20 11:57:00,22,1.441907,17.08,0.58,cVUeHDFVrW,watch
54,0,52,2021-07-20 11:58:00,52,1.3610702,39.72,1.55,cVUeHDFVrW,watch
55,0,38,2021-07-20 11:59:00,38,1.3761094,30.54,1.21,cVUeHDFVrW,watch
56,0,15,2021-07-20 12:00:00,15,1.6944444,12.19,0.44,cVUeHDFVrW,watch
57,0,15,2021-07-20 12:01:00,15,1.5277778,11.62,0.5,cVUeHDFVrW,watch
58,0,12,2021-07-20 12:02:00,12,1.25,8.93,0.37,cVUeHDFVrW,watch
59,0,10,2021-07-20 12:03:00,10,1.2222222,7.8,0.33,cVUeHDFVrW,watch
60,0,14,2021-07-20 12:04:00,14,1.3333334,10.33,0.4,cVUeHDFVrW,watch
61,0,21,2021-07-20 12:05:00,21,1.2745658,15.57,0.56,cVUeHDFVrW,watch
62,0,13,2021-07-20 12:06:00,13,0.9722222,8.96,0.39,cVUeHDFVrW,watch
63,10,24,2021-07-20 12:09:00,34,2.6388888,31.97,1.58,cVUeHDFVrW,watch
64,0,12,2021-07-20 12:10:00,12,1.5277778,9.34,0.34,cVUeHDFVrW,watch
65,0,19,2021-07-20 12:11:00,19,1.6944444,15.44,0.57,cVUeHDFVrW,watch
66,13,10,2021-07-20 12:12:00,23,2.6944444,23.22,1.26,cVUeHDFVrW,watch
67,0,20,2021-07-20 12:13:00,20,1.8055556,16.42,0.6,cVUeHDFVrW,watch
68,0,17,2021-07-20 12:14:00,17,0.8888889,11.63,0.63,cVUeHDFVrW,watch
69,0,29,2021-07-20 12:15:00,29,1.3819382,23.03,0.96,cVUeHDFVrW,watch
70,0,10,2021-07-20 12:17:00,10,1.6111112,7.8,0.28,cVUeHDFVrW,watch
71,0,38,2021-07-20 12:18:00,38,1.6489588,29.79,1.08,cVUeHDFVrW,watch
72,4,64,2021-07-20 12:19:00,68,1.712052,57.671,2.42,cVUeHDFVrW,watch
73,0,32,2021-07-20 12:20:00,32,1.5520873,24.87,0.9,cVUeHDFVrW,watch
74,0,11,2021-07-20 12:21:00,11,0.9166667,7.57,0.37,cVUeHDFVrW,watch
75,0,29,2021-07-20 12:22:00,29,1.3333334,21.85,0.81,cVUeHDFVrW,watch
76,0,26,2021-07-20 12:23:00,26,1.3130766,21.02,0.94,cVUeHDFVrW,watch
77,0,20,2021-07-20 12:24:00,20,1.358352,15.169,0.59,cVUeHDFVrW,watch
78,0,10,2021-07-20 12:25:00,10,1.5277778,9.29,0.41,cVUeHDFVrW,watch
79,0,68,2021-07-20 12:27:00,68,1.3730382,50.931,2.06,cVUeHDFVrW,watch
80,0,26,2021-07-20 12:28:00,26,1.1633681,20.399,0.95,cVUeHDFVrW,watch
81,0,49,2021-07-20 12:29:00,49,1.6001068,38.881,1.42,cVUeHDFVrW,watch
82,0,35,2021-07-20 12:30:00,35,1.7033349,29.399,1.16,cVUeHDFVrW,watch
83,0,24,2021-07-20 12:31:00,24,1.0179143,16.88,0.74,cVUeHDFVrW,watch
84,0,73,2021-07-20 12:32:00,73,1.5730622,57.81,2.21,cVUeHDFVrW,watch
85,10,50,2021-07-20 12:33:00,60,1.841581,53.23,2.5,cVUeHDFVrW,watch
86,0,52,2021-07-20 12:34:00,52,1.5561806,40.41,1.54,cVUeHDFVrW,watch
87,0,17,2021-07-20 12:35:00,17,1.5,13.21,0.49,cVUeHDFVrW,watch
88,0,12,2021-07-20 12:36:00,12,1.0277778,8.36,0.36,cVUeHDFVrW,watch
89,0,18,2021-07-20 12:37:00,18,1.6111112,13.84,0.48,cVUeHDFVrW,watch
90,0,28,2021-07-20 12:38:00,28,1.2620219,20.68,0.84,cVUeHDFVrW,watch
91,0,27,2021-07-20 12:41:00,27,1.25,19.74,0.78,cVUeHDFVrW,watch
92,0,61,2021-07-20 12:42:00,61,1.2777778,44.83,1.81,cVUeHDFVrW,watch
93,0,27,2021-07-20 12:43:00,27,1.1381555,19.84,0.76,cVUeHDFVrW,watch
94,0,21,2021-07-20 12:58:00,21,1.3870121,16.05,0.57,cVUeHDFVrW,watch
95,0,11,2021-07-20 13:08:00,11,0.9166667,7.55,0.32,cVUeHDFVrW,watch
96,0,101,2021-07-20 13:09:00,101,1.5555556,77.96,2.97,jEWzaO9Lb8,phone
97,0,86,2021-07-20 13:09:00,86,1.5,66.46,2.52,cVUeHDFVrW,watch
98,0,67,2021-07-20 13:18:00,67,1.6666666,52.41,2.01,jEWzaO9Lb8,phone
99,0,57,2021-07-20 13:18:00,57,1.6944444,45.21,1.68,cVUeHDFVrW,watch
100,0,15,2021-07-20 13:19:00,15,1.6388888,11.7,0.43,jEWzaO9Lb8,phone
101,0,12,2021-07-20 13:19:00,12,1.541467,9.34,0.34,cVUeHDFVrW,watch
102,0,61,2021-07-20 13:38:00,61,1.25,45.01,1.82,jEWzaO9Lb8,phone
103,0,21,2021-07-20 13:38:00,21,1.1111112,14.76,0.63,cVUeHDFVrW,watch
104,0,19,2021-07-20 13:39:00,19,1.3925091,14.120003,0.51,jEWzaO9Lb8,phone
105,0,35,2021-07-20 13:39:00,35,1.2680975,25.84,1.02,cVUeHDFVrW,watch
106,0,45,2021-07-20 13:42:00,45,1.5833334,35.35,1.32,cVUeHDFVrW,watch
107,0,62,2021-07-20 13:44:00,78,1.5,56.19,2.87,jEWzaO9Lb8,phone
108,0,84,2021-07-20 13:44:00,84,1.5277778,58.06,3.37,cVUeHDFVrW,watch
109,0,11,2021-07-20 13:45:00,12,1.3888888,8.94,0.35,jEWzaO9Lb8,phone
110,0,27,2021-07-20 13:45:00,27,1.5,20.82,0.77,cVUeHDFVrW,watch
111,0,53,2021-07-20 13:46:00,53,1.5990536,41.16,1.56,cVUeHDFVrW,watch
112,0,13,2021-07-20 13:47:00,13,1.0833334,9.14,0.38,cVUeHDFVrW,watch
113,0,1,2021-07-20 13:51:00,0,0.0,0.0,0.0,jEWzaO9Lb8,phone
114,0,49,2021-07-20 15:52:00,49,1.6111112,40.54,1.76,cVUeHDFVrW,watch
115,0,30,2021-07-20 15:53:00,30,1.3346262,22.58,0.85,cVUeHDFVrW,watch
116,0,14,2021-07-20 16:07:00,14,1.198413,10.02,0.42,cVUeHDFVrW,watch
117,0,46,2021-07-20 16:08:00,46,1.1388888,33.73,1.3,cVUeHDFVrW,watch
118,0,10,2021-07-20 16:10:00,10,1.2777778,7.47,0.2,cVUeHDFVrW,watch
119,0,45,2021-07-20 16:11:00,45,1.4661872,34.83,1.13,cVUeHDFVrW,watch
120,0,21,2021-07-20 16:13:00,21,1.2222222,15.88,0.6,jEWzaO9Lb8,phone
121,0,8,2021-07-20 16:14:00,8,1.173379,5.88,0.23,jEWzaO9Lb8,phone
122,0,12,2021-07-20 16:14:00,12,1.5555556,9.43,0.33,cVUeHDFVrW,watch
123,0,47,2021-07-20 16:15:00,51,1.4400293,38.739998,1.49,jEWzaO9Lb8,phone
124,0,60,2021-07-20 16:15:00,60,1.269797,44.24,1.78,cVUeHDFVrW,watch
125,0,116,2021-07-20 16:16:00,112,1.5555556,87.19,3.36,jEWzaO9Lb8,phone
126,0,119,2021-07-20 16:16:00,119,1.5897919,93.22,3.54,cVUeHDFVrW,watch
127,0,116,2021-07-20 16:17:00,116,1.6666666,91.41,3.48,jEWzaO9Lb8,phone
128,0,118,2021-07-20 16:17:00,118,1.5277778,91.52,3.52,cVUeHDFVrW,watch
129,0,91,2021-07-20 16:18:00,103,1.5372853,79.08996,3.0499985,jEWzaO9Lb8,phone
130,0,120,2021-07-20 16:18:00,120,1.5573334,93.44,3.59,cVUeHDFVrW,watch
131,0,115,2021-07-20 16:19:00,112,1.5638208,87.28998,3.3599977,jEWzaO9Lb8,phone
132,0,121,2021-07-20 16:19:00,121,1.5409054,94.099,3.62,cVUeHDFVrW,watch
133,0,107,2021-07-20 16:20:00,107,1.4722222,82.39,3.21,jEWzaO9Lb8,phone
134,0,119,2021-07-20 16:20:00,119,1.5555556,92.5,3.54,cVUeHDFVrW,watch
135,0,115,2021-07-20 16:21:00,115,1.5555556,89.49,3.45,jEWzaO9Lb8,phone
136,0,116,2021-07-20 16:21:00,116,1.4875,89.25,3.48,cVUeHDFVrW,watch
137,0,105,2021-07-20 16:22:00,105,1.52751,81.409996,3.1499999,jEWzaO9Lb8,phone
138,0,108,2021-07-20 16:22:00,108,1.4722222,83.04,3.19,cVUeHDFVrW,watch
