,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,7,2021-07-13 00:06:00,7,1.1466273,5.1000004,0.26,Mwcy1dJ9hq,phone
1,0,6,2021-07-13 00:07:00,6,1.0833334,4.25,0.22,Mwcy1dJ9hq,phone
2,0,8,2021-07-13 07:55:00,8,0.9722222,5.72,0.3,Mwcy1dJ9hq,phone
3,0,7,2021-07-13 09:11:00,7,1.6070145,5.375,0.26,fybl9ebQrz,watch
4,0,49,2021-07-13 09:20:00,49,1.6388888,39.15,1.8,fybl9ebQrz,watch
5,0,59,2021-07-13 09:21:00,59,1.1920111,43.949978,2.2199993,Mwcy1dJ9hq,phone
6,0,52,2021-07-13 09:22:00,52,1.240832,38.620007,1.9999995,Mwcy1dJ9hq,phone
7,0,96,2021-07-13 09:22:00,96,1.6111112,57.15,3.32,fybl9ebQrz,watch
8,0,108,2021-07-13 09:23:00,108,1.4019539,82.419975,4.0299973,Mwcy1dJ9hq,phone
9,4,104,2021-07-13 09:23:00,108,1.5160708,75.41,3.99,fybl9ebQrz,watch
10,0,114,2021-07-13 09:24:00,114,1.4870485,88.179924,3.779997,Mwcy1dJ9hq,phone
11,0,110,2021-07-13 09:24:00,110,1.5,85.38,4.04,fybl9ebQrz,watch
12,0,113,2021-07-13 09:25:00,113,1.4916108,87.27,3.7999983,Mwcy1dJ9hq,phone
13,0,114,2021-07-13 09:25:00,114,1.4763334,88.58,4.12,fybl9ebQrz,watch
14,0,109,2021-07-13 09:26:00,109,1.4575258,83.909904,3.5499978,Mwcy1dJ9hq,phone
15,0,116,2021-07-13 09:26:00,116,1.5003333,90.02,4.09,fybl9ebQrz,watch
16,0,84,2021-07-13 09:27:00,98,1.2313867,70.150024,4.139999,Mwcy1dJ9hq,phone
17,0,99,2021-07-13 09:27:00,99,1.3333334,68.59,4.89,fybl9ebQrz,watch
18,0,78,2021-07-13 09:28:00,78,1.4877212,60.179993,2.5799994,Mwcy1dJ9hq,phone
19,0,77,2021-07-13 09:28:00,77,1.3459544,58.7,2.69,fybl9ebQrz,watch
20,0,17,2021-07-13 09:30:00,17,1.3952909,12.970003,0.5899999,Mwcy1dJ9hq,phone
21,0,54,2021-07-13 09:31:00,54,1.3022857,40.719986,1.9799995,Mwcy1dJ9hq,phone
22,0,38,2021-07-13 09:31:00,40,1.3888888,30.16,1.38,fybl9ebQrz,watch
23,0,35,2021-07-13 09:32:00,35,1.3494666,26.500006,1.2299998,Mwcy1dJ9hq,phone
