,timestamp,device,uuid,step,hour,date,weekday
0,2021-07-14 09:41:00,phone,Mwcy1dJ9hq,8,9,2021-07-14,2
1,2021-07-14 09:42:00,phone,Mwcy1dJ9hq,75,9,2021-07-14,2
2,2021-07-14 09:43:00,phone,Mwcy1dJ9hq,44,9,2021-07-14,2
3,2021-07-14 09:43:00,watch,fybl9ebQrz,83,9,2021-07-14,2
4,2021-07-14 09:44:00,phone,Mwcy1dJ9hq,72,9,2021-07-14,2
5,2021-07-14 09:44:00,watch,fybl9ebQrz,25,9,2021-07-14,2
6,2021-07-14 09:45:00,phone,Mwcy1dJ9hq,104,9,2021-07-14,2
7,2021-07-14 09:45:00,watch,fybl9ebQrz,80,9,2021-07-14,2
8,2021-07-14 09:46:00,phone,Mwcy1dJ9hq,83,9,2021-07-14,2
9,2021-07-14 09:46:00,watch,fybl9ebQrz,111,9,2021-07-14,2
10,2021-07-14 09:47:00,phone,Mwcy1dJ9hq,106,9,2021-07-14,2
11,2021-07-14 09:47:00,watch,fybl9ebQrz,93,9,2021-07-14,2
12,2021-07-14 09:48:00,phone,Mwcy1dJ9hq,101,9,2021-07-14,2
13,2021-07-14 09:48:00,watch,fybl9ebQrz,113,9,2021-07-14,2
14,2021-07-14 09:49:00,phone,Mwcy1dJ9hq,108,9,2021-07-14,2
15,2021-07-14 09:49:00,watch,fybl9ebQrz,74,9,2021-07-14,2
16,2021-07-14 09:50:00,phone,Mwcy1dJ9hq,86,9,2021-07-14,2
17,2021-07-14 09:50:00,watch,fybl9ebQrz,108,9,2021-07-14,2
18,2021-07-14 09:51:00,phone,Mwcy1dJ9hq,7,9,2021-07-14,2
19,2021-07-14 09:51:00,watch,fybl9ebQrz,9,9,2021-07-14,2
20,2021-07-14 10:15:00,phone,Mwcy1dJ9hq,36,10,2021-07-14,2
21,2021-07-14 10:15:00,watch,fybl9ebQrz,10,10,2021-07-14,2
22,2021-07-14 10:16:00,phone,Mwcy1dJ9hq,103,10,2021-07-14,2
23,2021-07-14 10:16:00,watch,fybl9ebQrz,75,10,2021-07-14,2
24,2021-07-14 10:17:00,phone,Mwcy1dJ9hq,51,10,2021-07-14,2
25,2021-07-14 10:17:00,watch,fybl9ebQrz,71,10,2021-07-14,2
26,2021-07-14 10:18:00,phone,Mwcy1dJ9hq,2,10,2021-07-14,2
27,2021-07-14 10:28:00,phone,Mwcy1dJ9hq,32,10,2021-07-14,2
28,2021-07-14 10:28:00,watch,fybl9ebQrz,13,10,2021-07-14,2
29,2021-07-14 10:29:00,phone,Mwcy1dJ9hq,20,10,2021-07-14,2
30,2021-07-14 10:29:00,watch,fybl9ebQrz,29,10,2021-07-14,2
31,2021-07-14 10:30:00,watch,fybl9ebQrz,7,10,2021-07-14,2
32,2021-07-14 10:32:00,watch,fybl9ebQrz,10,10,2021-07-14,2
33,2021-07-14 10:45:00,phone,Mwcy1dJ9hq,47,10,2021-07-14,2
34,2021-07-14 10:45:00,watch,fybl9ebQrz,25,10,2021-07-14,2
35,2021-07-14 10:46:00,phone,Mwcy1dJ9hq,10,10,2021-07-14,2
36,2021-07-14 10:46:00,watch,fybl9ebQrz,31,10,2021-07-14,2
37,2021-07-14 11:00:00,phone,Mwcy1dJ9hq,102,11,2021-07-14,2
38,2021-07-14 11:00:00,watch,fybl9ebQrz,33,11,2021-07-14,2
39,2021-07-14 11:01:00,phone,Mwcy1dJ9hq,91,11,2021-07-14,2
40,2021-07-14 11:01:00,watch,fybl9ebQrz,107,11,2021-07-14,2
41,2021-07-14 11:02:00,phone,Mwcy1dJ9hq,42,11,2021-07-14,2
42,2021-07-14 11:02:00,watch,fybl9ebQrz,99,11,2021-07-14,2
43,2021-07-14 11:06:00,phone,Mwcy1dJ9hq,11,11,2021-07-14,2
44,2021-07-14 11:20:00,watch,fybl9ebQrz,11,11,2021-07-14,2
45,2021-07-14 12:01:00,phone,Mwcy1dJ9hq,43,12,2021-07-14,2
46,2021-07-14 12:02:00,watch,fybl9ebQrz,12,12,2021-07-14,2
47,2021-07-14 12:08:00,phone,Mwcy1dJ9hq,34,12,2021-07-14,2
48,2021-07-14 12:09:00,watch,fybl9ebQrz,20,12,2021-07-14,2
49,2021-07-14 13:26:00,watch,fybl9ebQrz,12,13,2021-07-14,2
50,2021-07-14 13:40:00,watch,fybl9ebQrz,14,13,2021-07-14,2
51,2021-07-14 13:41:00,watch,fybl9ebQrz,61,13,2021-07-14,2
52,2021-07-14 13:42:00,watch,fybl9ebQrz,32,13,2021-07-14,2
53,2021-07-14 13:43:00,watch,fybl9ebQrz,9,13,2021-07-14,2
54,2021-07-14 13:45:00,watch,fybl9ebQrz,10,13,2021-07-14,2
55,2021-07-14 13:51:00,watch,fybl9ebQrz,22,13,2021-07-14,2
56,2021-07-14 15:06:00,phone,Mwcy1dJ9hq,36,15,2021-07-14,2
57,2021-07-14 15:06:00,watch,fybl9ebQrz,20,15,2021-07-14,2
58,2021-07-14 15:11:00,phone,Mwcy1dJ9hq,46,15,2021-07-14,2
59,2021-07-14 15:11:00,watch,fybl9ebQrz,36,15,2021-07-14,2
60,2021-07-14 15:12:00,watch,fybl9ebQrz,11,15,2021-07-14,2
61,2021-07-14 15:56:00,phone,Mwcy1dJ9hq,7,15,2021-07-14,2
62,2021-07-14 16:14:00,phone,Mwcy1dJ9hq,37,16,2021-07-14,2
63,2021-07-14 16:15:00,phone,Mwcy1dJ9hq,31,16,2021-07-14,2
64,2021-07-14 16:15:00,watch,fybl9ebQrz,26,16,2021-07-14,2
65,2021-07-14 16:16:00,phone,Mwcy1dJ9hq,20,16,2021-07-14,2
66,2021-07-14 16:16:00,watch,fybl9ebQrz,19,16,2021-07-14,2
67,2021-07-14 16:22:00,phone,Mwcy1dJ9hq,51,16,2021-07-14,2
68,2021-07-14 16:23:00,phone,Mwcy1dJ9hq,6,16,2021-07-14,2
69,2021-07-14 16:23:00,watch,fybl9ebQrz,10,16,2021-07-14,2
70,2021-07-14 16:24:00,phone,Mwcy1dJ9hq,56,16,2021-07-14,2
71,2021-07-14 16:24:00,watch,fybl9ebQrz,25,16,2021-07-14,2
72,2021-07-14 16:25:00,phone,Mwcy1dJ9hq,7,16,2021-07-14,2
73,2021-07-14 16:25:00,watch,fybl9ebQrz,18,16,2021-07-14,2
74,2021-07-14 16:26:00,phone,Mwcy1dJ9hq,27,16,2021-07-14,2
75,2021-07-14 16:27:00,phone,Mwcy1dJ9hq,41,16,2021-07-14,2
76,2021-07-14 16:27:00,watch,fybl9ebQrz,11,16,2021-07-14,2
77,2021-07-14 16:28:00,phone,Mwcy1dJ9hq,38,16,2021-07-14,2
78,2021-07-14 16:28:00,watch,fybl9ebQrz,3,16,2021-07-14,2
79,2021-07-14 16:29:00,watch,fybl9ebQrz,26,16,2021-07-14,2
80,2021-07-14 16:32:00,watch,fybl9ebQrz,15,16,2021-07-14,2
81,2021-07-14 16:39:00,phone,Mwcy1dJ9hq,41,16,2021-07-14,2
82,2021-07-14 16:40:00,phone,Mwcy1dJ9hq,56,16,2021-07-14,2
83,2021-07-14 16:40:00,watch,fybl9ebQrz,34,16,2021-07-14,2
84,2021-07-14 16:49:00,phone,Mwcy1dJ9hq,15,16,2021-07-14,2
85,2021-07-14 16:49:00,watch,fybl9ebQrz,13,16,2021-07-14,2
86,2021-07-14 16:50:00,phone,Mwcy1dJ9hq,13,16,2021-07-14,2
87,2021-07-14 16:50:00,watch,fybl9ebQrz,18,16,2021-07-14,2
88,2021-07-14 16:51:00,phone,Mwcy1dJ9hq,56,16,2021-07-14,2
89,2021-07-14 16:51:00,watch,fybl9ebQrz,11,16,2021-07-14,2
90,2021-07-14 16:52:00,phone,Mwcy1dJ9hq,20,16,2021-07-14,2
91,2021-07-14 16:52:00,watch,fybl9ebQrz,13,16,2021-07-14,2
