,timestamp,device,uuid,step,hour,date,weekday
0,2021-07-16 01:42:00,phone,HROkbW/l0l,8,1,2021-07-16,4
1,2021-07-16 01:44:00,phone,HROkbW/l0l,12,1,2021-07-16,4
2,2021-07-16 07:33:00,phone,HROkbW/l0l,8,7,2021-07-16,4
3,2021-07-16 08:04:00,phone,HROkbW/l0l,12,8,2021-07-16,4
4,2021-07-16 08:05:00,phone,HROkbW/l0l,7,8,2021-07-16,4
5,2021-07-16 08:06:00,phone,HROkbW/l0l,100,8,2021-07-16,4
6,2021-07-16 08:06:00,watch,rvEdt6YFDd,91,8,2021-07-16,4
7,2021-07-16 08:07:00,phone,HROkbW/l0l,29,8,2021-07-16,4
8,2021-07-16 08:07:00,watch,rvEdt6YFDd,29,8,2021-07-16,4
9,2021-07-16 08:08:00,phone,HROkbW/l0l,20,8,2021-07-16,4
10,2021-07-16 08:08:00,watch,rvEdt6YFDd,28,8,2021-07-16,4
11,2021-07-16 08:17:00,phone,HROkbW/l0l,52,8,2021-07-16,4
12,2021-07-16 08:17:00,watch,rvEdt6YFDd,51,8,2021-07-16,4
13,2021-07-16 08:18:00,phone,HROkbW/l0l,65,8,2021-07-16,4
14,2021-07-16 08:18:00,watch,rvEdt6YFDd,83,8,2021-07-16,4
15,2021-07-16 08:57:00,watch,rvEdt6YFDd,15,8,2021-07-16,4
16,2021-07-16 08:58:00,phone,HROkbW/l0l,84,8,2021-07-16,4
17,2021-07-16 08:58:00,watch,rvEdt6YFDd,78,8,2021-07-16,4
18,2021-07-16 08:59:00,phone,HROkbW/l0l,17,8,2021-07-16,4
19,2021-07-16 08:59:00,watch,rvEdt6YFDd,18,8,2021-07-16,4
20,2021-07-16 09:00:00,phone,HROkbW/l0l,12,9,2021-07-16,4
21,2021-07-16 09:00:00,watch,rvEdt6YFDd,44,9,2021-07-16,4
22,2021-07-16 09:01:00,phone,HROkbW/l0l,89,9,2021-07-16,4
23,2021-07-16 09:01:00,watch,rvEdt6YFDd,100,9,2021-07-16,4
24,2021-07-16 09:02:00,watch,rvEdt6YFDd,32,9,2021-07-16,4
25,2021-07-16 09:03:00,phone,HROkbW/l0l,47,9,2021-07-16,4
26,2021-07-16 09:03:00,watch,rvEdt6YFDd,40,9,2021-07-16,4
27,2021-07-16 09:04:00,phone,HROkbW/l0l,93,9,2021-07-16,4
28,2021-07-16 09:04:00,watch,rvEdt6YFDd,98,9,2021-07-16,4
29,2021-07-16 09:05:00,watch,rvEdt6YFDd,15,9,2021-07-16,4
30,2021-07-16 09:52:00,phone,HROkbW/l0l,15,9,2021-07-16,4
31,2021-07-16 09:53:00,phone,HROkbW/l0l,6,9,2021-07-16,4
32,2021-07-16 09:53:00,watch,rvEdt6YFDd,10,9,2021-07-16,4
33,2021-07-16 10:08:00,watch,rvEdt6YFDd,28,10,2021-07-16,4
34,2021-07-16 10:11:00,phone,HROkbW/l0l,26,10,2021-07-16,4
35,2021-07-16 10:11:00,watch,rvEdt6YFDd,29,10,2021-07-16,4
36,2021-07-16 10:12:00,phone,HROkbW/l0l,13,10,2021-07-16,4
37,2021-07-16 10:12:00,watch,rvEdt6YFDd,20,10,2021-07-16,4
38,2021-07-16 11:42:00,phone,HROkbW/l0l,15,11,2021-07-16,4
39,2021-07-16 11:43:00,phone,HROkbW/l0l,12,11,2021-07-16,4
40,2021-07-16 11:45:00,phone,HROkbW/l0l,85,11,2021-07-16,4
41,2021-07-16 11:46:00,phone,HROkbW/l0l,68,11,2021-07-16,4
42,2021-07-16 13:01:00,phone,HROkbW/l0l,91,13,2021-07-16,4
43,2021-07-16 13:02:00,phone,HROkbW/l0l,23,13,2021-07-16,4
44,2021-07-16 13:53:00,phone,HROkbW/l0l,69,13,2021-07-16,4
45,2021-07-16 13:53:00,watch,rvEdt6YFDd,72,13,2021-07-16,4
46,2021-07-16 13:54:00,phone,HROkbW/l0l,90,13,2021-07-16,4
47,2021-07-16 13:54:00,watch,rvEdt6YFDd,91,13,2021-07-16,4
48,2021-07-16 13:55:00,phone,HROkbW/l0l,16,13,2021-07-16,4
49,2021-07-16 13:55:00,watch,rvEdt6YFDd,14,13,2021-07-16,4
50,2021-07-16 14:00:00,watch,rvEdt6YFDd,10,14,2021-07-16,4
51,2021-07-16 14:01:00,phone,HROkbW/l0l,98,14,2021-07-16,4
52,2021-07-16 14:01:00,watch,rvEdt6YFDd,118,14,2021-07-16,4
53,2021-07-16 14:02:00,phone,HROkbW/l0l,39,14,2021-07-16,4
54,2021-07-16 14:02:00,watch,rvEdt6YFDd,37,14,2021-07-16,4
55,2021-07-16 14:06:00,phone,HROkbW/l0l,51,14,2021-07-16,4
56,2021-07-16 14:06:00,watch,rvEdt6YFDd,50,14,2021-07-16,4
57,2021-07-16 14:07:00,phone,HROkbW/l0l,53,14,2021-07-16,4
58,2021-07-16 14:07:00,watch,rvEdt6YFDd,76,14,2021-07-16,4
59,2021-07-16 14:08:00,watch,rvEdt6YFDd,3,14,2021-07-16,4
60,2021-07-16 14:11:00,phone,HROkbW/l0l,43,14,2021-07-16,4
61,2021-07-16 14:11:00,watch,rvEdt6YFDd,25,14,2021-07-16,4
62,2021-07-16 14:12:00,watch,rvEdt6YFDd,2,14,2021-07-16,4
63,2021-07-16 14:13:00,watch,rvEdt6YFDd,13,14,2021-07-16,4
64,2021-07-16 14:14:00,phone,HROkbW/l0l,19,14,2021-07-16,4
65,2021-07-16 14:14:00,watch,rvEdt6YFDd,13,14,2021-07-16,4
66,2021-07-16 14:15:00,phone,HROkbW/l0l,15,14,2021-07-16,4
67,2021-07-16 14:15:00,watch,rvEdt6YFDd,14,14,2021-07-16,4
68,2021-07-16 16:13:00,watch,rvEdt6YFDd,10,16,2021-07-16,4
69,2021-07-16 16:19:00,phone,HROkbW/l0l,19,16,2021-07-16,4
70,2021-07-16 16:20:00,phone,HROkbW/l0l,34,16,2021-07-16,4
71,2021-07-16 16:20:00,watch,rvEdt6YFDd,38,16,2021-07-16,4
72,2021-07-16 16:21:00,phone,HROkbW/l0l,69,16,2021-07-16,4
73,2021-07-16 16:21:00,watch,rvEdt6YFDd,75,16,2021-07-16,4
74,2021-07-16 16:22:00,phone,HROkbW/l0l,49,16,2021-07-16,4
75,2021-07-16 16:22:00,watch,rvEdt6YFDd,56,16,2021-07-16,4
76,2021-07-16 16:23:00,phone,HROkbW/l0l,14,16,2021-07-16,4
77,2021-07-16 16:23:00,watch,rvEdt6YFDd,16,16,2021-07-16,4
78,2021-07-16 16:25:00,phone,HROkbW/l0l,73,16,2021-07-16,4
79,2021-07-16 16:25:00,watch,rvEdt6YFDd,63,16,2021-07-16,4
80,2021-07-16 16:26:00,phone,HROkbW/l0l,19,16,2021-07-16,4
81,2021-07-16 16:26:00,watch,rvEdt6YFDd,30,16,2021-07-16,4
82,2021-07-16 16:27:00,phone,HROkbW/l0l,18,16,2021-07-16,4
83,2021-07-16 16:27:00,watch,rvEdt6YFDd,16,16,2021-07-16,4
84,2021-07-16 16:28:00,phone,HROkbW/l0l,67,16,2021-07-16,4
85,2021-07-16 16:28:00,watch,rvEdt6YFDd,70,16,2021-07-16,4
86,2021-07-16 16:29:00,phone,HROkbW/l0l,8,16,2021-07-16,4
87,2021-07-16 16:30:00,watch,rvEdt6YFDd,15,16,2021-07-16,4
88,2021-07-16 16:31:00,watch,rvEdt6YFDd,1,16,2021-07-16,4
89,2021-07-16 16:56:00,phone,HROkbW/l0l,13,16,2021-07-16,4
90,2021-07-16 17:52:00,phone,HROkbW/l0l,80,17,2021-07-16,4
91,2021-07-16 17:52:00,watch,rvEdt6YFDd,65,17,2021-07-16,4
92,2021-07-16 17:53:00,phone,HROkbW/l0l,27,17,2021-07-16,4
93,2021-07-16 17:53:00,watch,rvEdt6YFDd,55,17,2021-07-16,4
94,2021-07-16 17:54:00,watch,rvEdt6YFDd,49,17,2021-07-16,4
95,2021-07-16 17:55:00,phone,HROkbW/l0l,11,17,2021-07-16,4
96,2021-07-16 17:55:00,watch,rvEdt6YFDd,10,17,2021-07-16,4
97,2021-07-16 17:56:00,watch,rvEdt6YFDd,10,17,2021-07-16,4
98,2021-07-16 17:57:00,phone,HROkbW/l0l,46,17,2021-07-16,4
99,2021-07-16 17:57:00,watch,rvEdt6YFDd,54,17,2021-07-16,4
100,2021-07-16 17:58:00,phone,HROkbW/l0l,53,17,2021-07-16,4
101,2021-07-16 17:58:00,watch,rvEdt6YFDd,38,17,2021-07-16,4
102,2021-07-16 18:46:00,watch,rvEdt6YFDd,15,18,2021-07-16,4
103,2021-07-16 18:49:00,phone,HROkbW/l0l,71,18,2021-07-16,4
104,2021-07-16 18:49:00,watch,rvEdt6YFDd,75,18,2021-07-16,4
105,2021-07-16 18:50:00,phone,HROkbW/l0l,32,18,2021-07-16,4
106,2021-07-16 18:50:00,watch,rvEdt6YFDd,43,18,2021-07-16,4
107,2021-07-16 18:51:00,phone,HROkbW/l0l,6,18,2021-07-16,4
108,2021-07-16 21:16:00,phone,HROkbW/l0l,10,21,2021-07-16,4
109,2021-07-16 21:41:00,phone,HROkbW/l0l,18,21,2021-07-16,4
110,2021-07-16 22:25:00,phone,HROkbW/l0l,14,22,2021-07-16,4
111,2021-07-16 22:26:00,phone,HROkbW/l0l,10,22,2021-07-16,4
112,2021-07-17 01:29:00,phone,HROkbW/l0l,24,1,2021-07-17,5
113,2021-07-17 09:35:00,phone,HROkbW/l0l,84,9,2021-07-17,5
114,2021-07-17 09:35:00,watch,rvEdt6YFDd,45,9,2021-07-17,5
115,2021-07-17 09:36:00,phone,HROkbW/l0l,54,9,2021-07-17,5
116,2021-07-17 09:36:00,watch,rvEdt6YFDd,42,9,2021-07-17,5
117,2021-07-17 09:37:00,phone,HROkbW/l0l,2,9,2021-07-17,5
118,2021-07-17 09:37:00,watch,rvEdt6YFDd,11,9,2021-07-17,5
119,2021-07-17 09:51:00,watch,rvEdt6YFDd,11,9,2021-07-17,5
120,2021-07-17 09:52:00,phone,HROkbW/l0l,79,9,2021-07-17,5
121,2021-07-17 09:52:00,watch,rvEdt6YFDd,79,9,2021-07-17,5
122,2021-07-17 09:53:00,phone,HROkbW/l0l,119,9,2021-07-17,5
123,2021-07-17 09:53:00,watch,rvEdt6YFDd,118,9,2021-07-17,5
124,2021-07-17 09:54:00,phone,HROkbW/l0l,121,9,2021-07-17,5
125,2021-07-17 09:54:00,watch,rvEdt6YFDd,122,9,2021-07-17,5
126,2021-07-17 09:55:00,phone,HROkbW/l0l,76,9,2021-07-17,5
127,2021-07-17 09:55:00,watch,rvEdt6YFDd,79,9,2021-07-17,5
128,2021-07-17 09:56:00,phone,HROkbW/l0l,42,9,2021-07-17,5
129,2021-07-17 09:56:00,watch,rvEdt6YFDd,43,9,2021-07-17,5
130,2021-07-17 09:57:00,phone,HROkbW/l0l,59,9,2021-07-17,5
131,2021-07-17 09:57:00,watch,rvEdt6YFDd,56,9,2021-07-17,5
132,2021-07-17 09:58:00,phone,HROkbW/l0l,23,9,2021-07-17,5
133,2021-07-17 09:58:00,watch,rvEdt6YFDd,25,9,2021-07-17,5
134,2021-07-17 10:00:00,phone,HROkbW/l0l,10,10,2021-07-17,5
135,2021-07-17 10:00:00,watch,rvEdt6YFDd,18,10,2021-07-17,5
136,2021-07-17 10:06:00,phone,HROkbW/l0l,23,10,2021-07-17,5
137,2021-07-17 10:06:00,watch,rvEdt6YFDd,16,10,2021-07-17,5
138,2021-07-17 10:08:00,phone,HROkbW/l0l,16,10,2021-07-17,5
139,2021-07-17 10:09:00,phone,HROkbW/l0l,11,10,2021-07-17,5
140,2021-07-17 10:09:00,watch,rvEdt6YFDd,34,10,2021-07-17,5
141,2021-07-17 10:10:00,phone,HROkbW/l0l,7,10,2021-07-17,5
142,2021-07-17 10:11:00,phone,HROkbW/l0l,39,10,2021-07-17,5
143,2021-07-17 10:11:00,watch,rvEdt6YFDd,27,10,2021-07-17,5
