,timestamp,device,uuid,step,hour,date,weekday
0,2021-07-21 01:01:00,phone,ygbyP0F3u1,12,1,2021-07-21,2
1,2021-07-21 01:07:00,phone,ygbyP0F3u1,9,1,2021-07-21,2
2,2021-07-21 01:08:00,watch,n8LKInx0oR,78,1,2021-07-21,2
3,2021-07-21 01:12:00,watch,n8LKInx0oR,15,1,2021-07-21,2
4,2021-07-21 01:13:00,watch,n8LKInx0oR,53,1,2021-07-21,2
5,2021-07-21 01:15:00,phone,ygbyP0F3u1,14,1,2021-07-21,2
6,2021-07-21 01:16:00,phone,ygbyP0F3u1,18,1,2021-07-21,2
7,2021-07-21 01:34:00,phone,ygbyP0F3u1,6,1,2021-07-21,2
8,2021-07-21 01:35:00,phone,ygbyP0F3u1,2,1,2021-07-21,2
9,2021-07-21 01:40:00,phone,ygbyP0F3u1,18,1,2021-07-21,2
10,2021-07-21 03:51:00,phone,ygbyP0F3u1,10,3,2021-07-21,2
11,2021-07-21 03:53:00,phone,ygbyP0F3u1,8,3,2021-07-21,2
12,2021-07-21 03:55:00,phone,ygbyP0F3u1,9,3,2021-07-21,2
13,2021-07-21 03:56:00,phone,ygbyP0F3u1,6,3,2021-07-21,2
14,2021-07-21 04:04:00,phone,ygbyP0F3u1,6,4,2021-07-21,2
15,2021-07-21 04:27:00,phone,ygbyP0F3u1,17,4,2021-07-21,2
16,2021-07-21 04:28:00,phone,ygbyP0F3u1,35,4,2021-07-21,2
17,2021-07-21 04:30:00,phone,ygbyP0F3u1,22,4,2021-07-21,2
18,2021-07-21 04:55:00,phone,ygbyP0F3u1,17,4,2021-07-21,2
19,2021-07-21 04:56:00,phone,ygbyP0F3u1,25,4,2021-07-21,2
20,2021-07-21 04:57:00,phone,ygbyP0F3u1,7,4,2021-07-21,2
21,2021-07-21 06:33:00,phone,ygbyP0F3u1,12,6,2021-07-21,2
22,2021-07-21 06:35:00,phone,ygbyP0F3u1,7,6,2021-07-21,2
23,2021-07-21 07:30:00,phone,ygbyP0F3u1,7,7,2021-07-21,2
24,2021-07-21 07:39:00,phone,ygbyP0F3u1,6,7,2021-07-21,2
