,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,8,2021-07-15 00:19:00,8,1.2796154,5.99,0.32999998,8UzArj2ffT,phone
1,0,7,2021-07-15 01:24:00,7,0.9761267,5.0,0.29999998,8UzArj2ffT,phone
2,0,25,2021-07-15 05:11:00,25,1.1388888,18.31,1.03,8UzArj2ffT,phone
3,0,17,2021-07-15 05:20:00,17,1.25,12.65,0.7,8UzArj2ffT,phone
4,0,7,2021-07-15 05:31:00,7,1.0,4.98,0.3,8UzArj2ffT,phone
5,0,24,2021-07-15 07:59:00,24,1.5152875,18.860003,0.97,8UzArj2ffT,phone
6,0,56,2021-07-15 08:00:00,56,1.3611112,42.15,2.28,8UzArj2ffT,phone
7,0,31,2021-07-15 08:00:00,31,1.231647,22.998,1.249,bY4OrHuwIB,watch
8,0,40,2021-07-15 08:06:00,40,1.3611112,30.61,1.61,8UzArj2ffT,phone
9,0,10,2021-07-15 08:06:00,10,1.6111112,7.91,0.39,bY4OrHuwIB,watch
10,0,24,2021-07-15 08:07:00,24,1.5277778,18.94,0.96,8UzArj2ffT,phone
11,0,25,2021-07-15 08:09:00,25,1.4319599,19.210007,1.0000002,8UzArj2ffT,phone
12,0,22,2021-07-15 08:09:00,22,1.4444444,17.01,0.89,bY4OrHuwIB,watch
13,0,38,2021-07-15 08:57:00,38,1.1944444,28.19,1.54,8UzArj2ffT,phone
14,0,23,2021-07-15 08:57:00,23,1.1388888,16.72,0.95,bY4OrHuwIB,watch
15,0,7,2021-07-15 08:58:00,7,0.9166667,4.96,0.3,8UzArj2ffT,phone
16,0,47,2021-07-15 09:00:00,47,1.3888888,35.81,1.89,8UzArj2ffT,phone
17,0,48,2021-07-15 09:00:00,48,1.4166666,36.94,1.91,bY4OrHuwIB,watch
18,0,39,2021-07-15 09:01:00,39,1.3493984,29.789999,1.57,8UzArj2ffT,phone
19,0,42,2021-07-15 09:01:00,42,1.2331562,32.03,1.71,bY4OrHuwIB,watch
20,0,30,2021-07-15 09:25:00,30,1.3333334,22.91,1.21,8UzArj2ffT,phone
21,0,18,2021-07-15 09:25:00,18,1.8055556,14.7,0.65,bY4OrHuwIB,watch
22,0,58,2021-07-15 09:27:00,58,1.4166666,44.56,2.33,8UzArj2ffT,phone
23,0,61,2021-07-15 09:27:00,61,1.4754064,46.85,2.45,bY4OrHuwIB,watch
24,0,24,2021-07-15 09:28:00,24,1.2777778,17.98,0.97,8UzArj2ffT,phone
25,0,33,2021-07-15 09:28:00,33,1.3258696,24.758,1.331,bY4OrHuwIB,watch
26,0,9,2021-07-15 09:32:00,9,1.3055556,6.69,0.37,8UzArj2ffT,phone
27,0,83,2021-07-15 09:41:00,83,1.4722222,63.9,3.34,8UzArj2ffT,phone
28,0,43,2021-07-15 09:41:00,43,1.5277778,33.74,1.73,bY4OrHuwIB,watch
29,0,60,2021-07-15 09:42:00,60,1.4444444,46.16,2.41,8UzArj2ffT,phone
30,0,53,2021-07-15 09:42:00,53,1.4444444,40.64,2.14,bY4OrHuwIB,watch
31,0,24,2021-07-15 09:43:00,24,1.25,17.95,0.97,8UzArj2ffT,phone
32,0,20,2021-07-15 09:43:00,20,1.1944444,14.48,0.82,bY4OrHuwIB,watch
33,0,21,2021-07-15 09:44:00,21,1.2777778,15.79,0.84,8UzArj2ffT,phone
34,0,23,2021-07-15 09:44:00,23,1.2777778,17.1,0.92,bY4OrHuwIB,watch
35,0,88,2021-07-15 09:56:00,88,1.4166666,67.08,3.56,8UzArj2ffT,phone
36,0,55,2021-07-15 09:56:00,55,1.7222222,43.87,2.17,bY4OrHuwIB,watch
37,0,7,2021-07-15 09:57:00,7,1.6944444,5.57,0.28,8UzArj2ffT,phone
38,0,11,2021-07-15 09:57:00,11,1.8888888,9.02,0.44,bY4OrHuwIB,watch
39,0,33,2021-07-15 10:34:00,33,1.3611112,24.98,1.33,8UzArj2ffT,phone
40,0,35,2021-07-15 10:34:00,35,1.3055556,25.78,1.43,bY4OrHuwIB,watch
41,0,47,2021-07-15 10:35:00,47,1.3888888,35.74,1.9,8UzArj2ffT,phone
42,0,31,2021-07-15 10:35:00,31,1.3888888,23.58,1.22,bY4OrHuwIB,watch
43,0,62,2021-07-15 10:36:00,84,1.4444444,58.69,3.36,8UzArj2ffT,phone
44,0,76,2021-07-15 10:36:00,76,1.8611112,55.18,3.04,bY4OrHuwIB,watch
45,0,7,2021-07-15 10:38:00,7,1.6388888,5.48,0.28,8UzArj2ffT,phone
46,0,24,2021-07-15 10:39:00,24,1.25,18.06,0.98,8UzArj2ffT,phone
47,0,17,2021-07-15 10:39:00,17,1.3055556,12.71,0.69,bY4OrHuwIB,watch
48,0,16,2021-07-15 10:40:00,16,1.1111112,11.64,0.67,8UzArj2ffT,phone
49,0,11,2021-07-15 10:40:00,11,1.1111112,8.02,0.48,bY4OrHuwIB,watch
50,0,60,2021-07-15 10:41:00,90,1.3888888,58.47,5.59,8UzArj2ffT,phone
51,0,76,2021-07-15 10:41:00,76,1.4166666,46.97,4.57,bY4OrHuwIB,watch
52,0,18,2021-07-15 10:42:00,33,1.3611112,21.84,1.32,8UzArj2ffT,phone
53,0,43,2021-07-15 10:42:00,43,1.7222222,27.24,1.77,bY4OrHuwIB,watch
54,0,26,2021-07-15 10:46:00,43,1.3611112,28.13,2.52,8UzArj2ffT,phone
55,0,33,2021-07-15 10:46:00,33,1.1388888,23.11,1.61,bY4OrHuwIB,watch
56,0,76,2021-07-15 10:47:00,89,1.4240142,63.380005,4.6499996,8UzArj2ffT,phone
57,0,101,2021-07-15 10:47:00,101,1.5645012,69.908,5.58,bY4OrHuwIB,watch
58,0,22,2021-07-15 10:48:00,22,1.3611112,16.76,0.88,8UzArj2ffT,phone
59,0,8,2021-07-15 10:48:00,8,1.4444444,6.16,0.32,bY4OrHuwIB,watch
60,0,23,2021-07-15 10:49:00,23,1.1277219,16.789999,0.95000005,8UzArj2ffT,phone
61,0,17,2021-07-15 10:49:00,17,1.8235176,13.813,0.63,bY4OrHuwIB,watch
62,0,58,2021-07-15 10:51:00,58,1.3611112,43.89,2.34,8UzArj2ffT,phone
63,0,43,2021-07-15 10:51:00,43,1.3888888,32.49,1.72,bY4OrHuwIB,watch
64,0,1,2021-07-15 10:52:00,1,1.0277777,0.72,0.04,8UzArj2ffT,phone
65,0,16,2021-07-15 10:53:00,16,0.95076615,11.360001,0.67999995,8UzArj2ffT,phone
66,0,50,2021-07-15 10:58:00,50,1.5277778,38.22,2.02,8UzArj2ffT,phone
67,0,28,2021-07-15 10:58:00,28,1.5555556,21.86,1.12,bY4OrHuwIB,watch
68,0,85,2021-07-15 10:59:00,85,1.25,64.13,3.43,8UzArj2ffT,phone
69,0,70,2021-07-15 10:59:00,70,1.3149788,52.356,2.88,bY4OrHuwIB,watch
70,0,15,2021-07-15 11:00:00,15,1.4166666,11.54,0.6,8UzArj2ffT,phone
71,0,21,2021-07-15 11:00:00,21,1.4375447,16.269,0.85,bY4OrHuwIB,watch
72,0,91,2021-07-15 11:01:00,91,1.4444444,70.02,3.66,8UzArj2ffT,phone
73,0,80,2021-07-15 11:01:00,80,1.5045865,61.774,3.32,bY4OrHuwIB,watch
74,0,27,2021-07-15 11:02:00,27,1.3888888,20.7,1.08,8UzArj2ffT,phone
75,0,33,2021-07-15 11:02:00,33,1.4722222,25.6,1.33,bY4OrHuwIB,watch
76,0,10,2021-07-15 11:46:00,10,2.4444444,9.76,0.52,bY4OrHuwIB,watch
77,0,89,2021-07-15 11:47:00,89,1.5,68.85,3.58,8UzArj2ffT,phone
78,0,85,2021-07-15 11:47:00,85,1.4166666,64.89,3.43,bY4OrHuwIB,watch
79,0,22,2021-07-15 11:48:00,22,1.5555556,17.52,0.9,8UzArj2ffT,phone
80,0,22,2021-07-15 11:48:00,22,1.5,16.58,0.91,bY4OrHuwIB,watch
81,0,44,2021-07-15 11:49:00,67,1.4722222,45.5,2.68,8UzArj2ffT,phone
82,19,53,2021-07-15 11:49:00,72,1.9166666,54.87,3.47,bY4OrHuwIB,watch
83,0,43,2021-07-15 11:50:00,43,1.3055556,32.52,1.74,8UzArj2ffT,phone
84,0,26,2021-07-15 11:50:00,26,1.25,19.01,1.09,bY4OrHuwIB,watch
85,0,50,2021-07-15 11:51:00,80,1.4444444,52.48,4.98,8UzArj2ffT,phone
86,0,73,2021-07-15 11:51:00,73,1.4722222,47.57,4.45,bY4OrHuwIB,watch
87,0,54,2021-07-15 11:52:00,54,1.3888888,41.4,2.17,8UzArj2ffT,phone
88,0,31,2021-07-15 11:52:00,31,1.3172883,23.309,1.27,bY4OrHuwIB,watch
89,0,51,2021-07-15 12:09:00,51,1.3407967,38.690002,2.0499997,8UzArj2ffT,phone
90,0,51,2021-07-15 12:09:00,51,1.233853,37.766,2.06,bY4OrHuwIB,watch
91,0,93,2021-07-15 12:10:00,93,1.4166666,71.34,3.73,8UzArj2ffT,phone
92,0,84,2021-07-15 12:10:00,84,1.3611112,63.39,3.41,bY4OrHuwIB,watch
93,0,2,2021-07-15 12:11:00,2,1.3888888,1.53,0.08,8UzArj2ffT,phone
94,0,1,2021-07-15 12:11:00,1,1.3333334,0.74,0.04,bY4OrHuwIB,watch
95,0,43,2021-07-15 13:22:00,43,1.3617449,32.660004,1.64,8UzArj2ffT,phone
96,0,99,2021-07-15 13:23:00,99,1.3157753,74.83998,3.8999991,8UzArj2ffT,phone
97,0,54,2021-07-15 13:24:00,54,1.1944444,39.95,2.19,8UzArj2ffT,phone
98,0,32,2021-07-15 13:25:00,32,0.9417852,22.819998,1.29,8UzArj2ffT,phone
99,0,44,2021-07-15 13:35:00,44,1.4722222,34.0,1.77,8UzArj2ffT,phone
100,0,59,2021-07-15 13:36:00,59,1.5,45.58,2.38,8UzArj2ffT,phone
101,0,25,2021-07-15 13:37:00,30,1.4444444,23.02,1.21,8UzArj2ffT,phone
102,0,15,2021-07-15 13:38:00,21,1.5555557,14.53,1.24,8UzArj2ffT,phone
103,0,7,2021-07-15 13:39:00,7,1.3333334,5.3,0.29,8UzArj2ffT,phone
104,0,18,2021-07-15 13:42:00,18,1.3283063,13.73,0.73,8UzArj2ffT,phone
105,0,98,2021-07-15 13:43:00,107,1.5277778,82.14,4.47,8UzArj2ffT,phone
106,0,58,2021-07-15 13:44:00,58,1.4166666,44.68,2.33,8UzArj2ffT,phone
107,0,23,2021-07-15 13:45:00,23,1.5023687,17.670002,0.93000007,8UzArj2ffT,phone
108,0,94,2021-07-15 13:49:00,94,1.6111112,73.48,3.78,8UzArj2ffT,phone
109,0,122,2021-07-15 13:50:00,122,1.6388888,96.89,4.88,8UzArj2ffT,phone
110,0,78,2021-07-15 13:51:00,78,1.6388891,61.84,3.12,8UzArj2ffT,phone
111,0,49,2021-07-15 13:52:00,49,1.5555556,38.15,1.97,8UzArj2ffT,phone
112,0,79,2021-07-15 13:54:00,79,1.4444444,60.9,3.16,8UzArj2ffT,phone
113,0,40,2021-07-15 13:55:00,40,1.565036,31.470003,1.5999998,8UzArj2ffT,phone
114,0,40,2021-07-15 14:22:00,40,1.1666666,29.51,1.64,8UzArj2ffT,phone
115,0,19,2021-07-15 14:23:00,19,1.3333334,14.3,0.77,8UzArj2ffT,phone
116,4,51,2021-07-15 14:24:00,55,1.5,44.1,2.49,8UzArj2ffT,phone
117,0,20,2021-07-15 14:25:00,20,1.3928692,15.45,0.8000001,8UzArj2ffT,phone
118,0,11,2021-07-15 14:26:00,11,1.5588396,8.64,0.44,8UzArj2ffT,phone
119,0,7,2021-07-15 14:36:00,7,1.4168016,5.25,0.29,8UzArj2ffT,phone
120,0,22,2021-07-15 14:37:00,22,1.4947242,17.14,0.88,8UzArj2ffT,phone
121,0,42,2021-07-15 14:38:00,42,1.5833334,33.02,1.68,8UzArj2ffT,phone
122,0,47,2021-07-15 14:39:00,47,1.2461557,35.089996,1.9000001,8UzArj2ffT,phone
123,0,22,2021-07-15 14:44:00,22,1.1387694,16.13,0.90000015,8UzArj2ffT,phone
124,0,75,2021-07-15 14:45:00,75,1.3835825,57.29,3.02,8UzArj2ffT,phone
125,0,42,2021-07-15 15:47:00,42,1.2979568,31.699999,1.69,8UzArj2ffT,phone
126,0,66,2021-07-15 15:48:00,66,1.1866794,48.970005,2.6799996,8UzArj2ffT,phone
127,0,61,2021-07-15 15:49:00,61,1.2642195,45.78,2.4599996,8UzArj2ffT,phone
128,0,19,2021-07-15 15:56:00,19,0.9444444,13.51,0.78,8UzArj2ffT,phone
129,0,19,2021-07-15 16:00:00,19,1.3055556,14.16,0.77,8UzArj2ffT,phone
130,0,79,2021-07-15 16:01:00,79,1.2386619,59.13,3.1799984,8UzArj2ffT,phone
131,0,60,2021-07-15 16:02:00,60,1.0665914,43.74999,2.4399996,8UzArj2ffT,phone
132,0,85,2021-07-15 16:03:00,85,1.3611112,64.74,3.41,8UzArj2ffT,phone
133,0,50,2021-07-15 16:04:00,50,1.1388888,36.93,2.02,8UzArj2ffT,phone
134,0,19,2021-07-15 16:05:00,19,1.0833334,13.9,0.77,8UzArj2ffT,phone
135,0,9,2021-07-15 16:06:00,9,0.9166667,6.36,0.38,8UzArj2ffT,phone
136,0,19,2021-07-15 16:07:00,19,1.0833333,13.69,0.8,8UzArj2ffT,phone
137,0,17,2021-07-15 16:08:00,17,0.9166667,12.0,0.73,8UzArj2ffT,phone
138,0,15,2021-07-15 16:13:00,15,0.9166667,10.58,0.65,8UzArj2ffT,phone
139,0,3,2021-07-15 16:14:00,3,0.9166667,2.13,0.12,8UzArj2ffT,phone
140,0,17,2021-07-15 16:16:00,17,1.3888888,13.2,0.68,8UzArj2ffT,phone
141,0,15,2021-07-15 16:17:00,15,1.3055556,11.28,0.62,8UzArj2ffT,phone
142,0,8,2021-07-15 16:18:00,8,1.0833334,5.8,0.33,8UzArj2ffT,phone
143,0,25,2021-07-15 16:19:00,25,1.3611112,18.8,1.02,8UzArj2ffT,phone
144,0,14,2021-07-15 16:20:00,14,1.3055556,10.78,0.56,8UzArj2ffT,phone
145,0,35,2021-07-15 16:21:00,35,1.0555556,25.32,1.43,8UzArj2ffT,phone
146,0,7,2021-07-15 16:22:00,7,0.9444444,5.01,0.3,8UzArj2ffT,phone
147,0,64,2021-07-15 16:24:00,64,1.3333334,48.73,2.59,8UzArj2ffT,phone
148,0,26,2021-07-15 17:03:00,26,1.2203046,19.169998,1.0700002,8UzArj2ffT,phone
149,0,7,2021-07-15 17:05:00,7,1.25,5.17,0.29,8UzArj2ffT,phone
150,0,11,2021-07-15 17:06:00,11,1.2777778,8.22,0.45,8UzArj2ffT,phone
151,0,16,2021-07-15 17:07:00,16,1.2464011,11.92,0.65,8UzArj2ffT,phone
152,0,27,2021-07-15 17:09:00,27,1.2606071,20.300001,1.1000001,8UzArj2ffT,phone
153,0,114,2021-07-15 17:10:00,114,1.4629999,87.78,4.58,8UzArj2ffT,phone
154,0,67,2021-07-15 17:11:00,91,1.4444444,63.24,3.64,8UzArj2ffT,phone
155,0,17,2021-07-15 17:12:00,17,1.3888891,12.88,0.69,8UzArj2ffT,phone
156,0,51,2021-07-15 17:13:00,79,1.3888888,52.19,5.07,8UzArj2ffT,phone
157,0,7,2021-07-15 17:14:00,7,1.3055556,5.22,0.29,8UzArj2ffT,phone
158,2,10,2021-07-15 17:59:00,12,2.0555556,10.48,0.77,bY4OrHuwIB,watch
159,0,50,2021-07-15 18:00:00,50,1.2780411,37.810005,2.0099998,8UzArj2ffT,phone
160,0,17,2021-07-15 18:00:00,17,1.4166666,13.05,0.68,bY4OrHuwIB,watch
161,0,24,2021-07-15 18:01:00,24,1.3611112,17.94,0.98,8UzArj2ffT,phone
162,7,37,2021-07-15 18:01:00,44,1.8965713,37.61,2.44,bY4OrHuwIB,watch
163,0,39,2021-07-15 18:02:00,39,1.3333334,29.4,1.58,8UzArj2ffT,phone
164,0,42,2021-07-15 18:02:00,42,1.3849121,32.346,1.67,bY4OrHuwIB,watch
165,0,21,2021-07-15 18:52:00,28,1.0710217,20.099998,1.14,8UzArj2ffT,phone
166,0,12,2021-07-15 18:52:00,12,1.0555556,8.53,0.49,bY4OrHuwIB,watch
167,0,5,2021-07-15 18:53:00,19,1.1388888,11.09,0.68,8UzArj2ffT,phone
168,0,35,2021-07-15 18:55:00,35,1.1388888,25.36,1.47,8UzArj2ffT,phone
169,0,14,2021-07-15 18:55:00,14,1.2222222,10.21,0.59,bY4OrHuwIB,watch
170,0,37,2021-07-15 18:56:00,39,1.1111112,28.58,1.61,8UzArj2ffT,phone
171,0,34,2021-07-15 18:56:00,34,1.4444444,26.21,1.38,bY4OrHuwIB,watch
172,0,23,2021-07-15 18:57:00,21,1.2222222,15.7,0.86,8UzArj2ffT,phone
173,0,16,2021-07-15 18:58:00,16,1.1111112,11.7,0.65,8UzArj2ffT,phone
174,0,21,2021-07-15 18:58:00,21,1.25,15.34,0.85,bY4OrHuwIB,watch
175,0,7,2021-07-15 18:59:00,7,1.4722222,5.34,0.29,8UzArj2ffT,phone
176,0,12,2021-07-15 18:59:00,12,1.4722222,9.36,0.48,bY4OrHuwIB,watch
177,0,12,2021-07-15 19:02:00,12,1.4722222,9.23,0.49,8UzArj2ffT,phone
178,0,16,2021-07-15 19:04:00,16,0.9166667,11.33,0.66,8UzArj2ffT,phone
179,0,10,2021-07-15 19:13:00,10,0.9166667,6.8,0.47,bY4OrHuwIB,watch
180,0,10,2021-07-15 19:17:00,10,1.1666666,7.31,0.41,bY4OrHuwIB,watch
181,0,18,2021-07-15 19:24:00,18,0.9166667,12.43,0.81,bY4OrHuwIB,watch
182,0,11,2021-07-15 19:27:00,11,1.3888888,8.47,0.44,bY4OrHuwIB,watch
183,0,11,2021-07-15 19:33:00,11,1.2222222,8.03,0.54,bY4OrHuwIB,watch
184,0,10,2021-07-15 19:36:00,10,1.1944444,7.27,0.46,bY4OrHuwIB,watch
185,0,20,2021-07-15 19:38:00,20,1.4444444,15.38,0.79,bY4OrHuwIB,watch
186,0,11,2021-07-15 19:44:00,11,1.4722222,8.43,0.47,bY4OrHuwIB,watch
187,0,11,2021-07-15 19:45:00,11,1.3888888,8.42,0.45,bY4OrHuwIB,watch
188,0,18,2021-07-15 20:09:00,18,1.1944444,12.99,0.73,bY4OrHuwIB,watch
189,0,34,2021-07-15 20:10:00,34,1.2442966,25.104,1.4,bY4OrHuwIB,watch
190,0,11,2021-07-15 20:11:00,11,1.25,8.09,0.47,bY4OrHuwIB,watch
191,0,41,2021-07-15 20:22:00,41,1.3888888,31.3,1.66,8UzArj2ffT,phone
192,0,44,2021-07-15 20:22:00,44,1.3055556,32.96,1.76,bY4OrHuwIB,watch
193,0,25,2021-07-15 20:23:00,50,1.1944444,33.59,2.88,8UzArj2ffT,phone
194,0,24,2021-07-15 20:24:00,21,1.1666666,15.5,0.84,8UzArj2ffT,phone
195,0,34,2021-07-15 20:24:00,34,1.2222222,24.86,1.41,bY4OrHuwIB,watch
196,0,35,2021-07-15 20:30:00,35,1.1868651,25.82,1.3500001,8UzArj2ffT,phone
197,0,36,2021-07-15 20:30:00,36,1.1388888,26.27,1.47,bY4OrHuwIB,watch
198,0,12,2021-07-15 20:31:00,12,1.3888888,9.23,0.47,bY4OrHuwIB,watch
199,0,15,2021-07-15 20:32:00,15,1.3535231,11.234,0.58,bY4OrHuwIB,watch
200,0,21,2021-07-15 20:40:00,21,1.3042841,15.870001,0.84999996,8UzArj2ffT,phone
201,0,39,2021-07-15 21:16:00,39,1.4166666,29.96,1.58,8UzArj2ffT,phone
202,0,22,2021-07-15 21:17:00,22,1.1944444,15.95,0.89,8UzArj2ffT,phone
203,0,7,2021-07-15 21:46:00,7,1.6466572,5.5600004,0.28,8UzArj2ffT,phone
204,0,11,2021-07-15 22:03:00,11,1.066829,7.9199996,0.45999995,8UzArj2ffT,phone
205,0,22,2021-07-15 22:04:00,22,1.176319,16.26,0.89,8UzArj2ffT,phone
206,0,19,2021-07-16 07:43:00,19,1.1111112,13.85,0.78,8UzArj2ffT,phone
207,0,7,2021-07-16 07:58:00,7,1.1984818,5.06,0.29999998,8UzArj2ffT,phone
208,0,7,2021-07-16 08:06:00,7,1.4722222,5.42,0.28,8UzArj2ffT,phone
209,0,10,2021-07-16 08:07:00,10,1.3888888,7.71,0.4,8UzArj2ffT,phone
210,0,11,2021-07-16 08:07:00,11,1.5504972,8.696,0.34,bY4OrHuwIB,watch
211,0,36,2021-07-16 08:09:00,36,1.4280214,27.7,1.45,8UzArj2ffT,phone
212,0,37,2021-07-16 08:09:00,37,1.4129006,28.544,1.48,bY4OrHuwIB,watch
213,0,13,2021-07-16 08:20:00,13,1.3055556,9.76,0.53,bY4OrHuwIB,watch
214,0,44,2021-07-16 08:57:00,44,1.0898513,32.059994,1.7799995,8UzArj2ffT,phone
215,0,28,2021-07-16 08:57:00,28,1.3333334,21.24,1.19,bY4OrHuwIB,watch
216,0,85,2021-07-16 09:07:00,85,1.3611112,64.58,3.43,8UzArj2ffT,phone
217,0,54,2021-07-16 09:07:00,54,1.457232,41.82,2.16,bY4OrHuwIB,watch
218,0,81,2021-07-16 09:09:00,81,1.4411548,62.620018,3.239999,8UzArj2ffT,phone
219,0,55,2021-07-16 09:09:00,55,1.4444444,42.46,2.2,bY4OrHuwIB,watch
220,0,16,2021-07-16 09:10:00,16,1.4183034,12.320002,0.64,8UzArj2ffT,phone
221,0,16,2021-07-16 09:10:00,16,1.4166666,12.320002,0.64,bY4OrHuwIB,watch
222,0,65,2021-07-16 09:13:00,65,1.5,50.16,2.62,8UzArj2ffT,phone
223,0,58,2021-07-16 09:13:00,58,1.5346067,45.241,2.33,bY4OrHuwIB,watch
224,0,40,2021-07-16 09:14:00,40,1.5,31.1,1.6,8UzArj2ffT,phone
225,0,42,2021-07-16 09:14:00,42,1.5555556,32.98,1.73,bY4OrHuwIB,watch
226,0,29,2021-07-16 09:21:00,29,1.4722222,22.47,1.17,8UzArj2ffT,phone
227,0,28,2021-07-16 09:21:00,28,1.6388888,21.92,1.13,bY4OrHuwIB,watch
