,timestamp,device,uuid,step,hour,date,weekday
0,2021-07-16 01:29:00,watch,CLs5hEvzc8,6,1,2021-07-16,4
1,2021-07-16 01:32:00,watch,CLs5hEvzc8,7,1,2021-07-16,4
2,2021-07-16 01:41:00,watch,CLs5hEvzc8,23,1,2021-07-16,4
3,2021-07-16 08:06:00,phone,me4aOL1kdh,29,8,2021-07-16,4
4,2021-07-16 08:06:00,watch,CLs5hEvzc8,15,8,2021-07-16,4
5,2021-07-16 08:07:00,watch,CLs5hEvzc8,22,8,2021-07-16,4
6,2021-07-16 08:08:00,phone,me4aOL1kdh,24,8,2021-07-16,4
7,2021-07-16 08:09:00,phone,me4aOL1kdh,14,8,2021-07-16,4
8,2021-07-16 08:09:00,watch,CLs5hEvzc8,1,8,2021-07-16,4
9,2021-07-16 08:10:00,watch,CLs5hEvzc8,46,8,2021-07-16,4
10,2021-07-16 08:11:00,phone,me4aOL1kdh,8,8,2021-07-16,4
11,2021-07-16 08:11:00,watch,CLs5hEvzc8,14,8,2021-07-16,4
12,2021-07-16 08:13:00,phone,me4aOL1kdh,6,8,2021-07-16,4
13,2021-07-16 08:14:00,phone,me4aOL1kdh,43,8,2021-07-16,4
14,2021-07-16 08:14:00,watch,CLs5hEvzc8,22,8,2021-07-16,4
15,2021-07-16 08:15:00,phone,me4aOL1kdh,1,8,2021-07-16,4
16,2021-07-16 08:33:00,watch,CLs5hEvzc8,29,8,2021-07-16,4
17,2021-07-16 10:02:00,phone,me4aOL1kdh,15,10,2021-07-16,4
18,2021-07-16 10:03:00,phone,me4aOL1kdh,8,10,2021-07-16,4
19,2021-07-16 10:03:00,watch,CLs5hEvzc8,10,10,2021-07-16,4
20,2021-07-16 10:10:00,watch,CLs5hEvzc8,14,10,2021-07-16,4
21,2021-07-16 10:11:00,phone,me4aOL1kdh,7,10,2021-07-16,4
22,2021-07-16 10:31:00,phone,me4aOL1kdh,8,10,2021-07-16,4
23,2021-07-16 10:38:00,watch,CLs5hEvzc8,35,10,2021-07-16,4
24,2021-07-16 11:16:00,watch,CLs5hEvzc8,10,11,2021-07-16,4
25,2021-07-16 12:34:00,phone,me4aOL1kdh,29,12,2021-07-16,4
26,2021-07-16 12:34:00,watch,CLs5hEvzc8,22,12,2021-07-16,4
27,2021-07-16 12:36:00,phone,me4aOL1kdh,23,12,2021-07-16,4
28,2021-07-16 12:41:00,watch,CLs5hEvzc8,27,12,2021-07-16,4
29,2021-07-16 12:42:00,watch,CLs5hEvzc8,54,12,2021-07-16,4
30,2021-07-16 12:43:00,watch,CLs5hEvzc8,122,12,2021-07-16,4
31,2021-07-16 12:44:00,watch,CLs5hEvzc8,71,12,2021-07-16,4
32,2021-07-16 12:45:00,watch,CLs5hEvzc8,94,12,2021-07-16,4
33,2021-07-16 12:46:00,watch,CLs5hEvzc8,96,12,2021-07-16,4
34,2021-07-16 12:47:00,watch,CLs5hEvzc8,114,12,2021-07-16,4
35,2021-07-16 12:48:00,watch,CLs5hEvzc8,11,12,2021-07-16,4
36,2021-07-16 12:49:00,watch,CLs5hEvzc8,86,12,2021-07-16,4
37,2021-07-16 12:50:00,watch,CLs5hEvzc8,24,12,2021-07-16,4
38,2021-07-16 12:53:00,watch,CLs5hEvzc8,18,12,2021-07-16,4
39,2021-07-16 12:54:00,watch,CLs5hEvzc8,28,12,2021-07-16,4
40,2021-07-16 12:55:00,watch,CLs5hEvzc8,12,12,2021-07-16,4
41,2021-07-16 13:03:00,phone,me4aOL1kdh,23,13,2021-07-16,4
42,2021-07-16 13:03:00,watch,CLs5hEvzc8,20,13,2021-07-16,4
43,2021-07-16 13:04:00,phone,me4aOL1kdh,11,13,2021-07-16,4
44,2021-07-16 13:04:00,watch,CLs5hEvzc8,12,13,2021-07-16,4
45,2021-07-16 14:46:00,watch,CLs5hEvzc8,12,14,2021-07-16,4
46,2021-07-16 15:01:00,watch,CLs5hEvzc8,11,15,2021-07-16,4
47,2021-07-16 15:02:00,phone,me4aOL1kdh,104,15,2021-07-16,4
48,2021-07-16 15:02:00,watch,CLs5hEvzc8,92,15,2021-07-16,4
49,2021-07-16 15:03:00,phone,me4aOL1kdh,112,15,2021-07-16,4
50,2021-07-16 15:03:00,watch,CLs5hEvzc8,111,15,2021-07-16,4
51,2021-07-16 15:04:00,phone,me4aOL1kdh,112,15,2021-07-16,4
52,2021-07-16 15:04:00,watch,CLs5hEvzc8,93,15,2021-07-16,4
53,2021-07-16 15:05:00,phone,me4aOL1kdh,111,15,2021-07-16,4
54,2021-07-16 15:05:00,watch,CLs5hEvzc8,118,15,2021-07-16,4
55,2021-07-16 15:06:00,phone,me4aOL1kdh,36,15,2021-07-16,4
56,2021-07-16 15:06:00,watch,CLs5hEvzc8,41,15,2021-07-16,4
57,2021-07-16 15:08:00,phone,me4aOL1kdh,79,15,2021-07-16,4
58,2021-07-16 15:08:00,watch,CLs5hEvzc8,67,15,2021-07-16,4
59,2021-07-16 15:10:00,phone,me4aOL1kdh,42,15,2021-07-16,4
60,2021-07-16 15:10:00,watch,CLs5hEvzc8,21,15,2021-07-16,4
