,timestamp,device,uuid,step,hour,date,weekday
0,2021-07-14 00:25:00,phone,4qNdyOwT3G,6,0,2021-07-14,2
1,2021-07-14 02:02:00,phone,4qNdyOwT3G,10,2,2021-07-14,2
2,2021-07-14 08:16:00,phone,4qNdyOwT3G,8,8,2021-07-14,2
3,2021-07-14 08:17:00,watch,DuV1ecgLJQ,14,8,2021-07-14,2
4,2021-07-14 08:18:00,watch,DuV1ecgLJQ,54,8,2021-07-14,2
5,2021-07-14 08:19:00,watch,DuV1ecgLJQ,12,8,2021-07-14,2
6,2021-07-14 08:22:00,phone,4qNdyOwT3G,9,8,2021-07-14,2
7,2021-07-14 08:36:00,phone,4qNdyOwT3G,9,8,2021-07-14,2
8,2021-07-14 08:37:00,phone,4qNdyOwT3G,73,8,2021-07-14,2
9,2021-07-14 08:37:00,watch,DuV1ecgLJQ,80,8,2021-07-14,2
10,2021-07-14 08:38:00,phone,4qNdyOwT3G,108,8,2021-07-14,2
11,2021-07-14 08:38:00,watch,DuV1ecgLJQ,96,8,2021-07-14,2
12,2021-07-14 08:39:00,phone,4qNdyOwT3G,111,8,2021-07-14,2
13,2021-07-14 08:39:00,watch,DuV1ecgLJQ,108,8,2021-07-14,2
14,2021-07-14 08:40:00,phone,4qNdyOwT3G,108,8,2021-07-14,2
15,2021-07-14 08:40:00,watch,DuV1ecgLJQ,112,8,2021-07-14,2
16,2021-07-14 08:41:00,phone,4qNdyOwT3G,113,8,2021-07-14,2
17,2021-07-14 08:41:00,watch,DuV1ecgLJQ,114,8,2021-07-14,2
18,2021-07-14 08:42:00,phone,4qNdyOwT3G,57,8,2021-07-14,2
19,2021-07-14 08:42:00,watch,DuV1ecgLJQ,48,8,2021-07-14,2
20,2021-07-14 08:44:00,phone,4qNdyOwT3G,0,8,2021-07-14,2
21,2021-07-14 08:56:00,phone,4qNdyOwT3G,51,8,2021-07-14,2
22,2021-07-14 08:56:00,watch,DuV1ecgLJQ,29,8,2021-07-14,2
23,2021-07-14 08:57:00,phone,4qNdyOwT3G,43,8,2021-07-14,2
24,2021-07-14 08:57:00,watch,DuV1ecgLJQ,31,8,2021-07-14,2
25,2021-07-14 08:58:00,phone,4qNdyOwT3G,81,8,2021-07-14,2
