,timestamp,device,uuid,step,hour,date,weekday
0,2021-07-16 00:27:00,phone,bJchNUta3A,13,0,2021-07-16,4
1,2021-07-16 00:42:00,phone,bJchNUta3A,7,0,2021-07-16,4
2,2021-07-16 05:43:00,phone,bJchNUta3A,8,5,2021-07-16,4
3,2021-07-16 06:19:00,phone,bJchNUta3A,20,6,2021-07-16,4
4,2021-07-16 06:20:00,phone,bJchNUta3A,1,6,2021-07-16,4
5,2021-07-16 06:27:00,phone,bJchNUta3A,18,6,2021-07-16,4
6,2021-07-16 06:52:00,phone,bJchNUta3A,22,6,2021-07-16,4
7,2021-07-16 06:56:00,phone,bJchNUta3A,30,6,2021-07-16,4
8,2021-07-16 06:57:00,phone,bJchNUta3A,50,6,2021-07-16,4
9,2021-07-16 07:20:00,phone,bJchNUta3A,20,7,2021-07-16,4
10,2021-07-16 07:21:00,phone,bJchNUta3A,116,7,2021-07-16,4
11,2021-07-16 07:22:00,phone,bJchNUta3A,20,7,2021-07-16,4
12,2021-07-16 07:56:00,phone,bJchNUta3A,48,7,2021-07-16,4
13,2021-07-16 08:00:00,phone,bJchNUta3A,14,8,2021-07-16,4
14,2021-07-16 08:01:00,phone,bJchNUta3A,13,8,2021-07-16,4
15,2021-07-16 08:04:00,phone,bJchNUta3A,42,8,2021-07-16,4
16,2021-07-16 08:05:00,phone,bJchNUta3A,103,8,2021-07-16,4
17,2021-07-16 08:06:00,phone,bJchNUta3A,57,8,2021-07-16,4
18,2021-07-16 08:07:00,phone,bJchNUta3A,8,8,2021-07-16,4
19,2021-07-16 08:28:00,phone,bJchNUta3A,91,8,2021-07-16,4
20,2021-07-16 08:29:00,phone,bJchNUta3A,119,8,2021-07-16,4
21,2021-07-16 08:30:00,phone,bJchNUta3A,65,8,2021-07-16,4
22,2021-07-16 11:45:00,phone,bJchNUta3A,32,11,2021-07-16,4
23,2021-07-16 11:46:00,phone,bJchNUta3A,33,11,2021-07-16,4
24,2021-07-16 11:47:00,phone,bJchNUta3A,15,11,2021-07-16,4
25,2021-07-16 12:09:00,phone,bJchNUta3A,95,12,2021-07-16,4
26,2021-07-16 12:10:00,phone,bJchNUta3A,76,12,2021-07-16,4
27,2021-07-16 12:11:00,phone,bJchNUta3A,90,12,2021-07-16,4
28,2021-07-16 12:13:00,phone,bJchNUta3A,9,12,2021-07-16,4
29,2021-07-16 12:14:00,phone,bJchNUta3A,21,12,2021-07-16,4
30,2021-07-16 12:32:00,phone,bJchNUta3A,30,12,2021-07-16,4
31,2021-07-16 12:33:00,phone,bJchNUta3A,75,12,2021-07-16,4
32,2021-07-16 12:34:00,phone,bJchNUta3A,85,12,2021-07-16,4
33,2021-07-16 12:35:00,phone,bJchNUta3A,36,12,2021-07-16,4
34,2021-07-16 12:45:00,phone,bJchNUta3A,18,12,2021-07-16,4
35,2021-07-16 12:46:00,phone,bJchNUta3A,25,12,2021-07-16,4
36,2021-07-16 13:05:00,phone,bJchNUta3A,30,13,2021-07-16,4
37,2021-07-16 13:06:00,phone,bJchNUta3A,83,13,2021-07-16,4
38,2021-07-16 13:07:00,phone,bJchNUta3A,8,13,2021-07-16,4
39,2021-07-16 13:09:00,phone,bJchNUta3A,19,13,2021-07-16,4
40,2021-07-16 13:10:00,phone,bJchNUta3A,53,13,2021-07-16,4
41,2021-07-16 13:12:00,phone,bJchNUta3A,27,13,2021-07-16,4
42,2021-07-16 13:13:00,phone,bJchNUta3A,56,13,2021-07-16,4
43,2021-07-16 13:14:00,phone,bJchNUta3A,54,13,2021-07-16,4
44,2021-07-16 13:15:00,phone,bJchNUta3A,46,13,2021-07-16,4
45,2021-07-16 13:16:00,phone,bJchNUta3A,88,13,2021-07-16,4
46,2021-07-16 13:17:00,phone,bJchNUta3A,40,13,2021-07-16,4
47,2021-07-16 13:18:00,phone,bJchNUta3A,48,13,2021-07-16,4
48,2021-07-16 13:19:00,phone,bJchNUta3A,7,13,2021-07-16,4
49,2021-07-16 14:00:00,phone,bJchNUta3A,29,14,2021-07-16,4
50,2021-07-16 14:07:00,phone,bJchNUta3A,77,14,2021-07-16,4
51,2021-07-16 14:08:00,phone,bJchNUta3A,9,14,2021-07-16,4
52,2021-07-16 14:09:00,phone,bJchNUta3A,27,14,2021-07-16,4
53,2021-07-16 14:11:00,phone,bJchNUta3A,29,14,2021-07-16,4
54,2021-07-16 14:12:00,phone,bJchNUta3A,2,14,2021-07-16,4
55,2021-07-16 14:58:00,phone,bJchNUta3A,27,14,2021-07-16,4
56,2021-07-16 14:59:00,phone,bJchNUta3A,10,14,2021-07-16,4
57,2021-07-16 15:24:00,phone,bJchNUta3A,56,15,2021-07-16,4
58,2021-07-16 15:25:00,phone,bJchNUta3A,8,15,2021-07-16,4
59,2021-07-16 15:27:00,phone,bJchNUta3A,33,15,2021-07-16,4
60,2021-07-16 15:29:00,phone,bJchNUta3A,18,15,2021-07-16,4
61,2021-07-16 15:39:00,phone,bJchNUta3A,6,15,2021-07-16,4
62,2021-07-16 15:46:00,phone,bJchNUta3A,62,15,2021-07-16,4
63,2021-07-16 16:01:00,phone,bJchNUta3A,76,16,2021-07-16,4
64,2021-07-16 16:02:00,phone,bJchNUta3A,13,16,2021-07-16,4
