,timestamp,device,uuid,step,hour,date,weekday
0,2021-07-15 06:08:00,watch,n498ePN8u6,10,6,2021-07-15,3
1,2021-07-15 06:46:00,watch,n498ePN8u6,76,6,2021-07-15,3
2,2021-07-15 06:47:00,watch,n498ePN8u6,19,6,2021-07-15,3
3,2021-07-15 06:48:00,watch,n498ePN8u6,42,6,2021-07-15,3
4,2021-07-15 06:49:00,phone,qGf4DLfOtJ,22,6,2021-07-15,3
5,2021-07-15 06:49:00,watch,n498ePN8u6,25,6,2021-07-15,3
6,2021-07-15 06:51:00,phone,qGf4DLfOtJ,31,6,2021-07-15,3
7,2021-07-15 06:51:00,watch,n498ePN8u6,31,6,2021-07-15,3
8,2021-07-15 06:52:00,phone,qGf4DLfOtJ,40,6,2021-07-15,3
9,2021-07-15 06:52:00,watch,n498ePN8u6,21,6,2021-07-15,3
10,2021-07-15 06:53:00,phone,qGf4DLfOtJ,117,6,2021-07-15,3
11,2021-07-15 06:53:00,watch,n498ePN8u6,131,6,2021-07-15,3
12,2021-07-15 06:54:00,phone,qGf4DLfOtJ,107,6,2021-07-15,3
13,2021-07-15 06:54:00,watch,n498ePN8u6,120,6,2021-07-15,3
14,2021-07-15 06:55:00,phone,qGf4DLfOtJ,122,6,2021-07-15,3
15,2021-07-15 06:55:00,watch,n498ePN8u6,110,6,2021-07-15,3
16,2021-07-15 06:56:00,phone,qGf4DLfOtJ,113,6,2021-07-15,3
17,2021-07-15 06:56:00,watch,n498ePN8u6,103,6,2021-07-15,3
18,2021-07-15 06:57:00,phone,qGf4DLfOtJ,121,6,2021-07-15,3
19,2021-07-15 06:57:00,watch,n498ePN8u6,122,6,2021-07-15,3
20,2021-07-15 06:58:00,phone,qGf4DLfOtJ,72,6,2021-07-15,3
21,2021-07-15 06:58:00,watch,n498ePN8u6,75,6,2021-07-15,3
22,2021-07-15 07:00:00,watch,n498ePN8u6,35,7,2021-07-15,3
23,2021-07-15 07:08:00,phone,qGf4DLfOtJ,12,7,2021-07-15,3
24,2021-07-15 08:01:00,watch,n498ePN8u6,14,8,2021-07-15,3
25,2021-07-15 08:02:00,phone,qGf4DLfOtJ,16,8,2021-07-15,3
26,2021-07-15 08:02:00,watch,n498ePN8u6,31,8,2021-07-15,3
27,2021-07-15 08:03:00,phone,qGf4DLfOtJ,87,8,2021-07-15,3
28,2021-07-15 08:03:00,watch,n498ePN8u6,119,8,2021-07-15,3
29,2021-07-15 08:04:00,phone,qGf4DLfOtJ,101,8,2021-07-15,3
30,2021-07-15 08:04:00,watch,n498ePN8u6,110,8,2021-07-15,3
31,2021-07-15 08:05:00,phone,qGf4DLfOtJ,63,8,2021-07-15,3
32,2021-07-15 08:05:00,watch,n498ePN8u6,66,8,2021-07-15,3
33,2021-07-15 08:06:00,phone,qGf4DLfOtJ,98,8,2021-07-15,3
34,2021-07-15 08:06:00,watch,n498ePN8u6,102,8,2021-07-15,3
35,2021-07-15 08:07:00,phone,qGf4DLfOtJ,106,8,2021-07-15,3
36,2021-07-15 08:07:00,watch,n498ePN8u6,107,8,2021-07-15,3
37,2021-07-15 08:08:00,phone,qGf4DLfOtJ,107,8,2021-07-15,3
38,2021-07-15 08:08:00,watch,n498ePN8u6,110,8,2021-07-15,3
39,2021-07-15 08:09:00,phone,qGf4DLfOtJ,89,8,2021-07-15,3
40,2021-07-15 08:09:00,watch,n498ePN8u6,88,8,2021-07-15,3
41,2021-07-15 08:10:00,phone,qGf4DLfOtJ,107,8,2021-07-15,3
42,2021-07-15 08:10:00,watch,n498ePN8u6,108,8,2021-07-15,3
43,2021-07-15 08:11:00,phone,qGf4DLfOtJ,101,8,2021-07-15,3
44,2021-07-15 08:11:00,watch,n498ePN8u6,107,8,2021-07-15,3
45,2021-07-15 08:12:00,phone,qGf4DLfOtJ,22,8,2021-07-15,3
46,2021-07-15 08:12:00,watch,n498ePN8u6,21,8,2021-07-15,3
47,2021-07-15 08:13:00,phone,qGf4DLfOtJ,41,8,2021-07-15,3
48,2021-07-15 08:13:00,watch,n498ePN8u6,49,8,2021-07-15,3
49,2021-07-15 08:14:00,phone,qGf4DLfOtJ,70,8,2021-07-15,3
50,2021-07-15 08:14:00,watch,n498ePN8u6,78,8,2021-07-15,3
51,2021-07-15 08:15:00,phone,qGf4DLfOtJ,95,8,2021-07-15,3
52,2021-07-15 08:15:00,watch,n498ePN8u6,95,8,2021-07-15,3
53,2021-07-15 08:16:00,phone,qGf4DLfOtJ,45,8,2021-07-15,3
54,2021-07-15 08:16:00,watch,n498ePN8u6,51,8,2021-07-15,3
55,2021-07-15 08:17:00,phone,qGf4DLfOtJ,62,8,2021-07-15,3
56,2021-07-15 08:17:00,watch,n498ePN8u6,76,8,2021-07-15,3
57,2021-07-15 08:18:00,phone,qGf4DLfOtJ,5,8,2021-07-15,3
58,2021-07-15 08:18:00,watch,n498ePN8u6,2,8,2021-07-15,3
59,2021-07-15 08:30:00,phone,qGf4DLfOtJ,80,8,2021-07-15,3
60,2021-07-15 08:30:00,watch,n498ePN8u6,78,8,2021-07-15,3
61,2021-07-15 08:31:00,phone,qGf4DLfOtJ,53,8,2021-07-15,3
62,2021-07-15 08:31:00,watch,n498ePN8u6,51,8,2021-07-15,3
63,2021-07-15 08:32:00,phone,qGf4DLfOtJ,74,8,2021-07-15,3
64,2021-07-15 08:32:00,watch,n498ePN8u6,104,8,2021-07-15,3
65,2021-07-15 08:33:00,watch,n498ePN8u6,44,8,2021-07-15,3
66,2021-07-15 09:20:00,phone,qGf4DLfOtJ,60,9,2021-07-15,3
67,2021-07-15 09:20:00,watch,n498ePN8u6,59,9,2021-07-15,3
68,2021-07-15 09:21:00,phone,qGf4DLfOtJ,55,9,2021-07-15,3
69,2021-07-15 09:21:00,watch,n498ePN8u6,74,9,2021-07-15,3
70,2021-07-15 09:22:00,phone,qGf4DLfOtJ,57,9,2021-07-15,3
71,2021-07-15 09:22:00,watch,n498ePN8u6,57,9,2021-07-15,3
72,2021-07-15 09:23:00,watch,n498ePN8u6,13,9,2021-07-15,3
73,2021-07-15 09:24:00,phone,qGf4DLfOtJ,37,9,2021-07-15,3
74,2021-07-15 09:24:00,watch,n498ePN8u6,28,9,2021-07-15,3
75,2021-07-15 09:25:00,phone,qGf4DLfOtJ,104,9,2021-07-15,3
76,2021-07-15 09:25:00,watch,n498ePN8u6,110,9,2021-07-15,3
77,2021-07-15 09:26:00,phone,qGf4DLfOtJ,42,9,2021-07-15,3
78,2021-07-15 09:26:00,watch,n498ePN8u6,27,9,2021-07-15,3
79,2021-07-15 09:27:00,phone,qGf4DLfOtJ,24,9,2021-07-15,3
80,2021-07-15 09:27:00,watch,n498ePN8u6,57,9,2021-07-15,3
81,2021-07-15 09:28:00,phone,qGf4DLfOtJ,110,9,2021-07-15,3
82,2021-07-15 09:28:00,watch,n498ePN8u6,112,9,2021-07-15,3
83,2021-07-15 09:29:00,phone,qGf4DLfOtJ,82,9,2021-07-15,3
84,2021-07-15 09:29:00,watch,n498ePN8u6,88,9,2021-07-15,3
85,2021-07-15 09:30:00,phone,qGf4DLfOtJ,92,9,2021-07-15,3
86,2021-07-15 09:30:00,watch,n498ePN8u6,89,9,2021-07-15,3
87,2021-07-15 09:31:00,phone,qGf4DLfOtJ,97,9,2021-07-15,3
88,2021-07-15 09:31:00,watch,n498ePN8u6,105,9,2021-07-15,3
89,2021-07-15 09:32:00,phone,qGf4DLfOtJ,101,9,2021-07-15,3
90,2021-07-15 09:32:00,watch,n498ePN8u6,107,9,2021-07-15,3
91,2021-07-15 09:33:00,phone,qGf4DLfOtJ,44,9,2021-07-15,3
92,2021-07-15 09:33:00,watch,n498ePN8u6,54,9,2021-07-15,3
93,2021-07-15 10:01:00,phone,qGf4DLfOtJ,76,10,2021-07-15,3
94,2021-07-15 10:01:00,watch,n498ePN8u6,53,10,2021-07-15,3
95,2021-07-15 10:02:00,phone,qGf4DLfOtJ,34,10,2021-07-15,3
96,2021-07-15 10:02:00,watch,n498ePN8u6,44,10,2021-07-15,3
97,2021-07-15 10:03:00,phone,qGf4DLfOtJ,27,10,2021-07-15,3
98,2021-07-15 10:03:00,watch,n498ePN8u6,27,10,2021-07-15,3
99,2021-07-15 10:24:00,phone,qGf4DLfOtJ,7,10,2021-07-15,3
100,2021-07-15 10:25:00,phone,qGf4DLfOtJ,62,10,2021-07-15,3
101,2021-07-15 10:25:00,watch,n498ePN8u6,48,10,2021-07-15,3
102,2021-07-15 10:52:00,watch,n498ePN8u6,11,10,2021-07-15,3
103,2021-07-15 10:53:00,phone,qGf4DLfOtJ,68,10,2021-07-15,3
104,2021-07-15 10:53:00,watch,n498ePN8u6,76,10,2021-07-15,3
