,run_step,walk_step,timestamp,count,speed,distance,calorie,uuid,device
0,0,20,2021-07-14 05:43:00,20,1.6944444,15.72,0.91,GPAG8DwJO3,watch
1,0,20,2021-07-14 05:44:00,20,1.5333372,15.58,0.89,GPAG8DwJO3,watch
2,0,10,2021-07-14 05:45:00,10,1.5277778,7.75,0.43,GPAG8DwJO3,watch
3,0,39,2021-07-14 05:46:00,39,1.1666666,28.36,1.7,GPAG8DwJO3,watch
4,0,33,2021-07-14 05:48:00,33,1.3129733,25.060005,1.3399999,adlav1DQ9p,phone
5,0,46,2021-07-14 05:48:00,46,1.2777778,34.18,1.97,GPAG8DwJO3,watch
6,0,98,2021-07-14 05:49:00,98,1.2890329,74.10998,3.9299974,adlav1DQ9p,phone
7,0,102,2021-07-14 05:49:00,102,1.2583333,75.5,4.08,GPAG8DwJO3,watch
8,0,82,2021-07-14 05:50:00,94,1.161015,67.860054,3.7699976,adlav1DQ9p,phone
9,0,100,2021-07-14 05:50:00,100,1.3333334,72.0,4.13,GPAG8DwJO3,watch
10,0,56,2021-07-14 05:51:00,84,1.1328878,55.730026,3.589998,adlav1DQ9p,phone
11,0,92,2021-07-14 05:51:00,92,1.25,59.83,3.71,GPAG8DwJO3,watch
12,0,80,2021-07-14 05:52:00,80,0.9632544,57.22997,3.9999974,adlav1DQ9p,phone
13,0,82,2021-07-14 05:52:00,82,0.9722222,57.87,3.47,GPAG8DwJO3,watch
14,0,68,2021-07-14 05:53:00,87,1.0430678,60.74001,4.3499975,adlav1DQ9p,phone
15,0,86,2021-07-14 05:53:00,89,1.0277778,61.46,3.88,GPAG8DwJO3,watch
16,0,32,2021-07-14 05:54:00,88,1.1525843,49.299995,8.120001,adlav1DQ9p,phone
17,0,114,2021-07-14 05:54:00,111,1.4444444,59.83,6.47,GPAG8DwJO3,watch
18,0,30,2021-07-14 05:55:00,40,1.25,26.56,2.57,adlav1DQ9p,phone
19,0,56,2021-07-14 05:55:00,56,1.4888066,37.78,3.32,GPAG8DwJO3,watch
20,0,23,2021-07-14 05:56:00,23,1.0555556,16.39,1.05,GPAG8DwJO3,watch
21,0,24,2021-07-14 05:58:00,24,1.6388888,18.89,1.02,GPAG8DwJO3,watch
22,0,27,2021-07-14 05:59:00,33,1.4370161,25.488,1.42,GPAG8DwJO3,watch
23,0,32,2021-07-14 06:00:00,32,1.4791621,25.195,1.319,GPAG8DwJO3,watch
24,0,31,2021-07-14 06:01:00,31,1.4854745,24.256,1.18,GPAG8DwJO3,watch
25,0,76,2021-07-14 06:02:00,78,1.4089899,59.875,3.31,GPAG8DwJO3,watch
26,0,47,2021-07-14 06:03:00,48,1.2483693,35.594,2.091,GPAG8DwJO3,watch
27,0,36,2021-07-14 06:04:00,36,1.3276172,26.359,1.67,GPAG8DwJO3,watch
28,0,40,2021-07-14 06:06:00,40,1.5725594,31.359,1.639,GPAG8DwJO3,watch
29,0,17,2021-07-14 06:07:00,17,1.4932222,13.261,0.72,GPAG8DwJO3,watch
30,0,46,2021-07-14 06:08:00,46,1.317543,34.688,1.951,GPAG8DwJO3,watch
31,0,21,2021-07-14 06:10:00,21,0.93916965,14.59,0.95,GPAG8DwJO3,watch
32,0,24,2021-07-14 06:20:00,24,0.9166667,16.68,1.1,GPAG8DwJO3,watch
33,0,12,2021-07-14 06:24:00,12,1.1666666,8.59,0.51,GPAG8DwJO3,watch
34,0,11,2021-07-14 06:25:00,11,1.5555556,8.72,0.44,GPAG8DwJO3,watch
35,0,22,2021-07-14 06:26:00,22,1.1666666,16.45,0.95,GPAG8DwJO3,watch
36,0,53,2021-07-14 06:27:00,53,1.2487503,40.002,2.23,GPAG8DwJO3,watch
37,0,18,2021-07-14 06:28:00,18,1.201775,13.738,0.75,GPAG8DwJO3,watch
38,0,45,2021-07-14 06:29:00,45,1.2106569,33.375,1.991,GPAG8DwJO3,watch
39,0,62,2021-07-14 06:30:00,62,1.134934,45.703,2.699,GPAG8DwJO3,watch
40,0,76,2021-07-14 06:31:00,76,1.1731143,56.317,3.229,GPAG8DwJO3,watch
41,0,11,2021-07-14 06:34:00,11,1.3888888,8.42,0.48,GPAG8DwJO3,watch
42,0,14,2021-07-14 06:36:00,14,1.5495439,11.06,0.56,GPAG8DwJO3,watch
43,0,11,2021-07-14 06:38:00,11,2.1944444,9.98,0.72,GPAG8DwJO3,watch
44,0,21,2021-07-14 06:41:00,21,1.6666666,17.25,1.14,GPAG8DwJO3,watch
45,0,11,2021-07-14 06:42:00,11,1.0833334,7.91,0.61,GPAG8DwJO3,watch
46,0,4,2021-07-14 06:43:00,4,1.0555556,2.88,0.18,GPAG8DwJO3,watch
47,1,23,2021-07-14 06:46:00,24,1.686255,19.293,1.54,GPAG8DwJO3,watch
48,0,10,2021-07-14 06:49:00,10,1.8888888,8.36,0.48,GPAG8DwJO3,watch
49,3,28,2021-07-14 06:51:00,31,1.9166666,25.96,1.58,GPAG8DwJO3,watch
