,timestamp,step,device
0,2021-10-17 09:28:00,13.0,phone
1,2021-10-17 09:37:00,62.0,watch
2,2021-10-17 09:40:00,0.0,phone
3,2021-10-17 09:47:00,21.0,watch
4,2021-10-17 09:49:00,23.0,watch
5,2021-10-17 09:50:00,2.0,watch
6,2021-10-17 10:12:00,11.0,watch
7,2021-10-17 10:13:00,58.0,watch
8,2021-10-17 11:51:00,10.0,watch
9,2021-10-17 11:52:00,22.0,watch
10,2021-10-17 11:53:00,27.0,watch
11,2021-10-17 12:02:00,13.0,watch
12,2021-10-17 12:07:00,11.0,watch
13,2021-10-17 12:18:00,15.0,watch
14,2021-10-17 12:19:00,12.0,watch
15,2021-10-17 12:20:00,13.0,watch
16,2021-10-17 12:22:00,11.0,watch
17,2021-10-17 12:26:00,51.0,watch
18,2021-10-17 12:27:00,78.0,watch
19,2021-10-17 12:28:00,110.0,watch
20,2021-10-17 12:29:00,35.0,watch
21,2021-10-17 12:30:00,66.0,watch
22,2021-10-17 12:31:00,52.0,watch
23,2021-10-17 12:32:00,15.0,watch
24,2021-10-17 12:33:00,19.0,phone
25,2021-10-17 12:33:00,20.0,watch
26,2021-10-17 12:34:00,13.0,watch
27,2021-10-17 12:49:00,39.0,watch
28,2021-10-17 12:50:00,7.0,watch
29,2021-10-17 12:51:00,21.0,watch
30,2021-10-17 12:57:00,12.0,watch
31,2021-10-17 12:58:00,30.0,watch
32,2021-10-17 13:00:00,11.0,watch
33,2021-10-17 13:01:00,17.0,phone
34,2021-10-17 13:01:00,15.0,watch
35,2021-10-17 13:02:00,15.0,watch
36,2021-10-17 13:03:00,12.0,watch
37,2021-10-17 13:08:00,14.0,watch
38,2021-10-17 13:09:00,13.0,phone
39,2021-10-17 13:09:00,11.0,watch
40,2021-10-17 13:10:00,42.0,phone
41,2021-10-17 13:10:00,61.0,watch
42,2021-10-17 13:11:00,17.0,phone
43,2021-10-17 13:11:00,32.0,watch
44,2021-10-17 13:30:00,10.0,watch
45,2021-10-17 13:42:00,14.0,watch
46,2021-10-17 13:43:00,85.0,phone
47,2021-10-17 13:43:00,81.0,watch
48,2021-10-17 13:44:00,99.0,phone
49,2021-10-17 13:44:00,99.0,watch
50,2021-10-17 13:45:00,100.0,phone
51,2021-10-17 13:45:00,100.0,watch
52,2021-10-17 13:46:00,102.0,phone
53,2021-10-17 13:46:00,98.0,watch
54,2021-10-17 13:47:00,99.0,phone
55,2021-10-17 13:47:00,99.0,watch
56,2021-10-17 13:48:00,98.0,phone
57,2021-10-17 13:48:00,101.0,watch
58,2021-10-17 13:49:00,99.0,phone
59,2021-10-17 13:49:00,99.0,watch
