,timestamp,device,uuid,run,walk,step,speed,distance,calorie,hour,date,weekday
0,2021-07-21 00:04:00,phone,jEWzaO9Lb8,0,6,6,0.88888896,4.18,0.18,0,2021-07-21,2
1,2021-07-21 00:05:00,phone,jEWzaO9Lb8,0,1,1,0.8888889,0.7,0.03,0,2021-07-21,2
2,2021-07-21 00:16:00,phone,jEWzaO9Lb8,0,7,7,1.4083278,5.17,0.2,0,2021-07-21,2
3,2021-07-21 09:20:00,phone,jEWzaO9Lb8,0,16,16,1.6648675,12.389999,0.42000002,9,2021-07-21,2
4,2021-07-21 09:20:00,watch,cVUeHDFVrW,0,24,24,1.008069,16.69,0.77,9,2021-07-21,2
5,2021-07-21 09:21:00,phone,jEWzaO9Lb8,31,42,95,2.6111112,83.75,3.98,9,2021-07-21,2
6,2021-07-21 09:21:00,watch,cVUeHDFVrW,30,58,88,2.169108,72.511,3.41,9,2021-07-21,2
7,2021-07-21 09:22:00,watch,cVUeHDFVrW,0,22,23,1.4053985,19.17,0.99,9,2021-07-21,2
8,2021-07-21 09:26:00,watch,cVUeHDFVrW,0,20,20,1.3333334,14.96,0.56,9,2021-07-21,2
9,2021-07-21 09:27:00,phone,jEWzaO9Lb8,0,24,24,0.9722222,17.03,0.71,9,2021-07-21,2
10,2021-07-21 09:27:00,watch,cVUeHDFVrW,0,38,38,1.5,29.16,1.11,9,2021-07-21,2
11,2021-07-21 09:28:00,phone,jEWzaO9Lb8,0,37,37,1.6388888,28.65,1.08,9,2021-07-21,2
12,2021-07-21 09:28:00,watch,cVUeHDFVrW,0,23,24,1.8333334,18.41,0.68,9,2021-07-21,2
13,2021-07-21 09:32:00,phone,jEWzaO9Lb8,0,30,30,1.5,23.07,0.84,9,2021-07-21,2
14,2021-07-21 09:32:00,watch,cVUeHDFVrW,0,12,12,1.8055556,9.6,0.33,9,2021-07-21,2
15,2021-07-21 09:33:00,phone,jEWzaO9Lb8,0,48,48,1.326731,36.010002,1.35,9,2021-07-21,2
16,2021-07-21 09:33:00,watch,cVUeHDFVrW,0,29,29,1.6388888,22.89,0.81,9,2021-07-21,2
17,2021-07-21 09:34:00,phone,jEWzaO9Lb8,0,85,85,1.2777778,62.82,2.53,9,2021-07-21,2
18,2021-07-21 09:34:00,watch,cVUeHDFVrW,3,71,74,1.8888888,60.96,2.34,9,2021-07-21,2
19,2021-07-21 09:35:00,phone,jEWzaO9Lb8,0,11,11,1.8962133,8.969999,0.33,9,2021-07-21,2
20,2021-07-21 09:35:00,watch,cVUeHDFVrW,0,19,19,1.8015894,15.5,0.49,9,2021-07-21,2
21,2021-07-21 09:37:00,phone,jEWzaO9Lb8,0,31,31,1.6111112,24.28,0.9,9,2021-07-21,2
22,2021-07-21 09:37:00,watch,cVUeHDFVrW,0,35,40,1.75,31.88,1.17,9,2021-07-21,2
23,2021-07-21 09:38:00,phone,jEWzaO9Lb8,0,42,69,1.4444444,44.88,2.56,9,2021-07-21,2
24,2021-07-21 09:38:00,watch,cVUeHDFVrW,0,72,67,1.5555556,41.95,2.13,9,2021-07-21,2
25,2021-07-21 09:39:00,phone,jEWzaO9Lb8,0,7,7,1.1111112,5.09,0.2,9,2021-07-21,2
