,timestamp,step,device
0,2021-11-11 06:22:00,21.0,phone
1,2021-11-11 07:00:00,16.0,phone
2,2021-11-11 07:01:00,9.0,phone
3,2021-11-11 07:48:00,34.0,phone
4,2021-11-11 07:49:00,18.0,phone
5,2021-11-11 07:50:00,2.0,watch
6,2021-11-11 07:51:00,22.0,phone
7,2021-11-11 07:52:00,70.0,phone
8,2021-11-11 07:52:00,63.0,watch
9,2021-11-11 07:53:00,21.0,phone
10,2021-11-11 07:53:00,24.0,watch
11,2021-11-11 07:59:00,67.0,phone
12,2021-11-11 07:59:00,62.0,watch
13,2021-11-11 08:00:00,119.0,phone
14,2021-11-11 08:00:00,100.0,watch
15,2021-11-11 08:01:00,106.0,phone
16,2021-11-11 08:01:00,108.0,watch
17,2021-11-11 08:02:00,119.0,phone
18,2021-11-11 08:02:00,116.0,watch
19,2021-11-11 08:03:00,105.0,phone
20,2021-11-11 08:03:00,115.0,watch
21,2021-11-11 08:04:00,122.0,phone
22,2021-11-11 08:04:00,123.0,watch
23,2021-11-11 08:05:00,121.0,phone
24,2021-11-11 08:05:00,123.0,watch
25,2021-11-11 08:06:00,102.0,phone
26,2021-11-11 08:06:00,78.0,watch
27,2021-11-11 08:07:00,100.0,phone
28,2021-11-11 08:07:00,95.0,watch
29,2021-11-11 08:08:00,119.0,phone
30,2021-11-11 08:08:00,123.0,watch
31,2021-11-11 08:09:00,99.0,phone
32,2021-11-11 08:09:00,77.0,watch
33,2021-11-11 08:10:00,121.0,phone
34,2021-11-11 08:10:00,126.0,watch
35,2021-11-11 08:11:00,114.0,phone
36,2021-11-11 08:11:00,117.0,watch
37,2021-11-11 08:12:00,91.0,phone
38,2021-11-11 08:12:00,100.0,watch
39,2021-11-11 08:13:00,54.0,phone
40,2021-11-11 08:13:00,70.0,watch
41,2021-11-11 08:14:00,101.0,phone
42,2021-11-11 08:14:00,100.0,watch
43,2021-11-11 08:15:00,97.0,phone
44,2021-11-11 08:15:00,96.0,watch
45,2021-11-11 08:16:00,93.0,phone
46,2021-11-11 08:16:00,93.0,watch
47,2021-11-11 08:17:00,115.0,phone
48,2021-11-11 08:17:00,118.0,watch
49,2021-11-11 08:18:00,120.0,phone
50,2021-11-11 08:18:00,121.0,watch
51,2021-11-11 08:19:00,107.0,phone
52,2021-11-11 08:19:00,101.0,watch
53,2021-11-11 08:20:00,8.0,phone
54,2021-11-11 08:21:00,15.0,phone
55,2021-11-11 08:21:00,15.0,watch
56,2021-11-11 08:35:00,47.0,phone
57,2021-11-11 08:35:00,54.0,watch
58,2021-11-11 08:36:00,109.0,phone
59,2021-11-11 08:36:00,63.0,watch
60,2021-11-11 08:37:00,63.0,phone
61,2021-11-11 08:37:00,102.0,watch
62,2021-11-11 08:38:00,87.0,phone
63,2021-11-11 08:38:00,43.0,watch
64,2021-11-11 08:39:00,17.0,phone
65,2021-11-11 08:39:00,19.0,watch
66,2021-11-11 08:40:00,11.0,watch
67,2021-11-11 08:42:00,11.0,watch
68,2021-11-11 08:44:00,24.0,phone
69,2021-11-11 08:44:00,25.0,watch
70,2021-11-11 08:45:00,49.0,phone
71,2021-11-11 08:45:00,58.0,watch
72,2021-11-11 08:46:00,86.0,phone
73,2021-11-11 08:46:00,84.0,watch
74,2021-11-11 08:47:00,36.0,phone
75,2021-11-11 08:47:00,38.0,watch
76,2021-11-11 08:48:00,81.0,phone
77,2021-11-11 08:48:00,58.0,watch
78,2021-11-11 08:49:00,106.0,phone
79,2021-11-11 08:49:00,101.0,watch
80,2021-11-11 08:50:00,14.0,phone
