,timestamp,step,device
0,2021-07-16 01:29:00,6.0,watch
1,2021-07-16 01:32:00,7.0,watch
2,2021-07-16 01:41:00,23.0,watch
3,2021-07-16 08:06:00,29.0,phone
4,2021-07-16 08:06:00,15.0,watch
5,2021-07-16 08:07:00,22.0,watch
6,2021-07-16 08:08:00,24.0,phone
7,2021-07-16 08:09:00,14.0,phone
8,2021-07-16 08:09:00,1.0,watch
9,2021-07-16 08:10:00,46.0,watch
10,2021-07-16 08:11:00,8.0,phone
11,2021-07-16 08:11:00,14.0,watch
12,2021-07-16 08:13:00,6.0,phone
13,2021-07-16 08:14:00,43.0,phone
14,2021-07-16 08:14:00,22.0,watch
15,2021-07-16 08:15:00,1.0,phone
16,2021-07-16 08:33:00,29.0,watch
17,2021-07-16 10:02:00,15.0,phone
18,2021-07-16 10:03:00,8.0,phone
19,2021-07-16 10:03:00,10.0,watch
20,2021-07-16 10:10:00,14.0,watch
21,2021-07-16 10:11:00,7.0,phone
22,2021-07-16 10:31:00,8.0,phone
23,2021-07-16 10:38:00,35.0,watch
24,2021-07-16 11:16:00,10.0,watch
25,2021-07-16 12:34:00,29.0,phone
26,2021-07-16 12:34:00,22.0,watch
27,2021-07-16 12:36:00,23.0,phone
28,2021-07-16 12:41:00,27.0,watch
29,2021-07-16 12:42:00,54.0,watch
30,2021-07-16 12:43:00,122.0,watch
31,2021-07-16 12:44:00,71.0,watch
32,2021-07-16 12:45:00,94.0,watch
33,2021-07-16 12:46:00,96.0,watch
34,2021-07-16 12:47:00,114.0,watch
35,2021-07-16 12:48:00,11.0,watch
36,2021-07-16 12:49:00,86.0,watch
37,2021-07-16 12:50:00,24.0,watch
38,2021-07-16 12:53:00,18.0,watch
39,2021-07-16 12:54:00,28.0,watch
40,2021-07-16 12:55:00,12.0,watch
41,2021-07-16 13:03:00,23.0,phone
42,2021-07-16 13:03:00,20.0,watch
43,2021-07-16 13:04:00,11.0,phone
44,2021-07-16 13:04:00,12.0,watch
45,2021-07-16 14:46:00,12.0,watch
46,2021-07-16 15:01:00,11.0,watch
47,2021-07-16 15:02:00,104.0,phone
48,2021-07-16 15:02:00,92.0,watch
49,2021-07-16 15:03:00,112.0,phone
50,2021-07-16 15:03:00,111.0,watch
51,2021-07-16 15:04:00,112.0,phone
52,2021-07-16 15:04:00,93.0,watch
53,2021-07-16 15:05:00,111.0,phone
54,2021-07-16 15:05:00,118.0,watch
55,2021-07-16 15:06:00,36.0,phone
56,2021-07-16 15:06:00,41.0,watch
57,2021-07-16 15:08:00,79.0,phone
58,2021-07-16 15:08:00,67.0,watch
59,2021-07-16 15:10:00,42.0,phone
60,2021-07-16 15:10:00,21.0,watch
61,2021-07-16 15:11:00,115.0,phone
62,2021-07-16 15:11:00,95.0,watch
63,2021-07-16 15:12:00,112.0,phone
64,2021-07-16 15:12:00,99.0,watch
65,2021-07-16 15:13:00,111.0,phone
66,2021-07-16 15:13:00,108.0,watch
67,2021-07-16 15:14:00,111.0,phone
68,2021-07-16 15:14:00,118.0,watch
69,2021-07-16 15:15:00,75.0,phone
70,2021-07-16 15:15:00,63.0,watch
71,2021-07-16 15:16:00,12.0,watch
72,2021-07-16 15:49:00,14.0,watch
73,2021-07-16 15:52:00,24.0,phone
74,2021-07-16 15:52:00,29.0,watch
75,2021-07-16 15:53:00,128.0,phone
76,2021-07-16 15:53:00,142.0,watch
77,2021-07-16 15:54:00,145.0,phone
78,2021-07-16 15:54:00,160.0,watch
79,2021-07-16 15:55:00,135.0,phone
80,2021-07-16 15:55:00,155.0,watch
81,2021-07-16 15:56:00,134.0,phone
82,2021-07-16 15:56:00,152.0,watch
83,2021-07-16 15:57:00,145.0,phone
84,2021-07-16 15:57:00,160.0,watch
85,2021-07-16 15:58:00,135.0,phone
86,2021-07-16 15:58:00,160.0,watch
87,2021-07-16 15:59:00,146.0,phone
88,2021-07-16 15:59:00,160.0,watch
89,2021-07-16 16:00:00,131.0,phone
90,2021-07-16 16:00:00,140.0,watch
91,2021-07-16 16:01:00,118.0,phone
92,2021-07-16 16:01:00,139.0,watch
93,2021-07-16 16:02:00,107.0,phone
94,2021-07-16 16:02:00,119.0,watch
95,2021-07-16 16:03:00,144.0,phone
96,2021-07-16 16:03:00,162.0,watch
97,2021-07-16 16:04:00,107.0,phone
98,2021-07-16 16:04:00,120.0,watch
99,2021-07-16 16:05:00,151.0,phone
100,2021-07-16 16:05:00,162.0,watch
101,2021-07-16 16:06:00,40.0,phone
102,2021-07-16 16:06:00,44.0,watch
103,2021-07-16 16:07:00,25.0,phone
104,2021-07-16 16:07:00,22.0,watch
105,2021-07-16 16:08:00,148.0,phone
106,2021-07-16 16:08:00,162.0,watch
107,2021-07-16 16:09:00,148.0,phone
108,2021-07-16 16:09:00,161.0,watch
109,2021-07-16 16:10:00,147.0,phone
110,2021-07-16 16:10:00,161.0,watch
111,2021-07-16 16:11:00,138.0,phone
112,2021-07-16 16:11:00,162.0,watch
113,2021-07-16 16:12:00,145.0,phone
114,2021-07-16 16:12:00,163.0,watch
115,2021-07-16 16:13:00,87.0,phone
116,2021-07-16 16:13:00,148.0,watch
117,2021-07-16 16:14:00,55.0,phone
118,2021-07-16 16:14:00,75.0,watch
119,2021-07-16 16:15:00,90.0,phone
120,2021-07-16 16:15:00,99.0,watch
121,2021-07-16 16:16:00,49.0,phone
122,2021-07-16 16:16:00,60.0,watch
123,2021-07-16 16:17:00,144.0,phone
124,2021-07-16 16:17:00,164.0,watch
125,2021-07-16 16:18:00,136.0,phone
126,2021-07-16 16:18:00,163.0,watch
127,2021-07-16 16:19:00,149.0,phone
128,2021-07-16 16:19:00,163.0,watch
129,2021-07-16 16:20:00,124.0,phone
130,2021-07-16 16:20:00,163.0,watch
131,2021-07-16 16:21:00,143.0,phone
132,2021-07-16 16:21:00,160.0,watch
133,2021-07-16 16:22:00,70.0,phone
134,2021-07-16 16:22:00,88.0,watch
135,2021-07-16 16:23:00,120.0,phone
136,2021-07-16 16:23:00,133.0,watch
137,2021-07-16 16:24:00,141.0,phone
138,2021-07-16 16:24:00,164.0,watch
139,2021-07-16 16:25:00,130.0,phone
140,2021-07-16 16:25:00,162.0,watch
141,2021-07-16 16:26:00,79.0,phone
142,2021-07-16 16:26:00,116.0,watch
143,2021-07-16 16:27:00,126.0,phone
144,2021-07-16 16:27:00,163.0,watch
145,2021-07-16 16:28:00,27.0,phone
146,2021-07-16 16:28:00,40.0,watch
147,2021-07-16 16:29:00,122.0,phone
148,2021-07-16 16:29:00,163.0,watch
149,2021-07-16 16:30:00,141.0,phone
150,2021-07-16 16:30:00,164.0,watch
151,2021-07-16 16:31:00,141.0,phone
152,2021-07-16 16:31:00,160.0,watch
153,2021-07-16 16:32:00,146.0,phone
154,2021-07-16 16:32:00,162.0,watch
155,2021-07-16 16:33:00,123.0,phone
156,2021-07-16 16:33:00,133.0,watch
157,2021-07-16 16:34:00,33.0,phone
158,2021-07-16 16:34:00,33.0,watch
159,2021-07-16 16:35:00,32.0,watch
160,2021-07-16 16:37:00,11.0,watch
161,2021-07-16 16:49:00,11.0,phone
162,2021-07-16 16:50:00,3.0,phone
163,2021-07-16 16:53:00,16.0,watch
164,2021-07-16 16:54:00,11.0,watch
165,2021-07-16 16:55:00,10.0,watch
166,2021-07-16 16:57:00,35.0,watch
167,2021-07-16 16:59:00,18.0,watch
168,2021-07-16 17:00:00,28.0,watch
169,2021-07-16 17:03:00,10.0,watch
170,2021-07-16 17:09:00,15.0,watch
171,2021-07-16 18:11:00,8.0,phone
172,2021-07-16 18:12:00,14.0,phone
173,2021-07-16 18:12:00,12.0,watch
174,2021-07-16 18:13:00,45.0,watch
175,2021-07-16 18:14:00,20.0,watch
176,2021-07-16 19:06:00,7.0,phone
177,2021-07-16 19:11:00,7.0,phone
178,2021-07-16 19:12:00,14.0,phone
179,2021-07-16 19:12:00,22.0,watch
180,2021-07-16 19:17:00,25.0,watch
181,2021-07-16 19:18:00,25.0,watch
182,2021-07-16 19:20:00,11.0,watch
183,2021-07-16 19:22:00,9.0,phone
184,2021-07-16 19:23:00,18.0,phone
185,2021-07-16 19:23:00,26.0,watch
186,2021-07-16 19:31:00,42.0,phone
187,2021-07-16 19:32:00,9.0,phone
188,2021-07-16 19:32:00,10.0,watch
189,2021-07-16 19:35:00,40.0,phone
190,2021-07-16 19:39:00,14.0,phone
191,2021-07-16 19:42:00,10.0,phone
192,2021-07-16 19:42:00,13.0,watch
193,2021-07-16 19:55:00,40.0,phone
194,2021-07-16 19:55:00,12.0,watch
195,2021-07-16 19:57:00,12.0,watch
196,2021-07-16 20:00:00,13.0,watch
197,2021-07-16 20:01:00,1.0,watch
198,2021-07-16 20:05:00,11.0,phone
199,2021-07-16 20:06:00,12.0,phone
200,2021-07-16 20:06:00,10.0,watch
201,2021-07-16 20:09:00,17.0,watch
202,2021-07-16 20:11:00,12.0,watch
203,2021-07-16 20:50:00,6.0,phone
204,2021-07-16 21:12:00,10.0,watch
205,2021-07-16 23:27:00,9.0,watch
206,2021-07-16 23:36:00,24.0,watch
207,2021-07-16 23:44:00,10.0,watch
208,2021-07-16 23:45:00,23.0,watch
209,2021-07-16 23:46:00,6.0,watch
210,2021-07-17 00:26:00,11.0,watch
211,2021-07-17 00:30:00,10.0,watch
212,2021-07-17 06:59:00,12.0,watch
213,2021-07-17 07:01:00,13.0,watch
214,2021-07-17 07:04:00,54.0,watch
215,2021-07-17 07:05:00,14.0,watch
216,2021-07-17 07:06:00,37.0,watch
217,2021-07-17 07:08:00,12.0,watch
218,2021-07-17 07:11:00,17.0,watch
219,2021-07-17 07:13:00,16.0,watch
220,2021-07-17 07:14:00,36.0,watch
221,2021-07-17 07:15:00,87.0,watch
222,2021-07-17 07:16:00,50.0,watch
223,2021-07-17 07:17:00,15.0,phone
224,2021-07-17 07:17:00,70.0,watch
225,2021-07-17 07:24:00,20.0,phone
226,2021-07-17 07:26:00,83.0,watch
227,2021-07-17 07:27:00,39.0,watch
228,2021-07-17 07:28:00,40.0,watch
229,2021-07-17 07:29:00,76.0,watch
230,2021-07-17 07:30:00,21.0,watch
231,2021-07-17 07:31:00,24.0,watch
232,2021-07-17 07:32:00,24.0,phone
233,2021-07-17 07:32:00,43.0,watch
234,2021-07-17 07:33:00,15.0,phone
235,2021-07-17 07:34:00,17.0,phone
236,2021-07-17 07:34:00,15.0,watch
237,2021-07-17 07:37:00,11.0,phone
238,2021-07-17 07:38:00,16.0,phone
239,2021-07-17 07:38:00,26.0,watch
240,2021-07-17 07:39:00,90.0,watch
241,2021-07-17 07:40:00,73.0,watch
242,2021-07-17 07:41:00,71.0,watch
243,2021-07-17 07:42:00,68.0,watch
244,2021-07-17 07:45:00,103.0,watch
245,2021-07-17 07:46:00,13.0,watch
246,2021-07-17 07:51:00,17.0,phone
247,2021-07-17 07:57:00,34.0,watch
