,timestamp,step,device
0,2021-07-15 04:50:00,27.0,phone
1,2021-07-15 07:47:00,41.0,phone
2,2021-07-15 17:43:00,33.0,phone
3,2021-07-15 17:44:00,20.0,phone
4,2021-07-15 17:45:00,61.0,phone
5,2021-07-15 17:46:00,105.0,phone
6,2021-07-15 17:47:00,121.0,phone
7,2021-07-15 17:48:00,118.0,phone
8,2021-07-15 17:49:00,114.0,phone
9,2021-07-15 17:50:00,43.0,phone
10,2021-07-15 17:51:00,57.0,phone
11,2021-07-15 17:52:00,115.0,phone
12,2021-07-15 17:53:00,114.0,phone
13,2021-07-15 17:54:00,117.0,phone
14,2021-07-15 17:55:00,115.0,phone
15,2021-07-15 17:56:00,7.0,phone
16,2021-07-15 17:57:00,26.0,phone
17,2021-07-15 17:58:00,52.0,phone
18,2021-07-15 17:59:00,16.0,phone
19,2021-07-15 19:09:00,13.0,phone
20,2021-07-16 03:48:00,25.0,phone
21,2021-07-16 05:23:00,8.0,phone
22,2021-07-16 05:24:00,5.0,phone
23,2021-07-16 05:24:00,5.0,watch
24,2021-07-16 05:42:00,7.0,phone
25,2021-07-16 06:02:00,6.0,phone
26,2021-07-16 06:03:00,2.0,phone
27,2021-07-16 10:14:00,8.0,phone
28,2021-07-16 10:14:00,8.0,watch
29,2021-07-16 10:17:00,8.0,phone
30,2021-07-17 03:30:00,8.0,phone
31,2021-07-17 03:37:00,7.0,phone
32,2021-07-17 06:02:00,6.0,phone
33,2021-07-17 06:14:00,7.0,phone
34,2021-07-17 10:53:00,16.0,phone
35,2021-07-17 11:00:00,11.0,phone
36,2021-07-17 11:01:00,14.0,phone
37,2021-07-17 11:01:00,14.0,watch
38,2021-07-17 16:45:00,8.0,phone
39,2021-07-17 16:49:00,0.0,phone
40,2021-07-17 16:54:00,59.0,phone
41,2021-07-17 16:55:00,20.0,phone
42,2021-07-17 16:56:00,24.0,phone
43,2021-07-17 16:57:00,52.0,phone
44,2021-07-17 16:58:00,108.0,phone
45,2021-07-17 16:59:00,10.0,phone
46,2021-07-17 17:05:00,96.0,phone
47,2021-07-17 17:06:00,114.0,phone
48,2021-07-17 17:07:00,121.0,phone
49,2021-07-17 17:08:00,121.0,phone
50,2021-07-17 17:09:00,120.0,phone
51,2021-07-17 17:10:00,119.0,phone
52,2021-07-17 17:11:00,119.0,phone
53,2021-07-17 17:12:00,117.0,phone
54,2021-07-17 17:14:00,13.0,phone
55,2021-07-17 17:15:00,121.0,phone
56,2021-07-17 17:16:00,122.0,phone
57,2021-07-17 17:17:00,117.0,phone
58,2021-07-17 17:18:00,78.0,phone
59,2021-07-17 18:17:00,35.0,phone
60,2021-07-17 18:18:00,47.0,phone
61,2021-07-17 18:23:00,28.0,phone
62,2021-07-17 18:24:00,112.0,phone
