,timestamp,step,device
0,2021-07-14 00:43:00,14.0,phone
1,2021-07-14 01:08:00,10.0,phone
2,2021-07-14 08:00:00,56.0,watch
3,2021-07-14 08:01:00,11.0,watch
4,2021-07-14 08:02:00,38.0,watch
5,2021-07-14 08:03:00,29.0,watch
6,2021-07-14 08:04:00,11.0,watch
7,2021-07-14 08:05:00,11.0,watch
8,2021-07-14 08:06:00,42.0,watch
9,2021-07-14 08:07:00,9.0,phone
10,2021-07-14 08:07:00,8.0,watch
11,2021-07-14 08:08:00,14.0,phone
12,2021-07-14 08:08:00,33.0,watch
13,2021-07-14 08:09:00,124.0,phone
14,2021-07-14 08:09:00,103.0,watch
15,2021-07-14 08:10:00,121.0,phone
16,2021-07-14 08:10:00,129.0,watch
17,2021-07-14 08:11:00,117.0,phone
18,2021-07-14 08:11:00,111.0,watch
19,2021-07-14 08:12:00,65.0,phone
20,2021-07-14 08:12:00,65.0,watch
21,2021-07-14 08:13:00,12.0,phone
22,2021-07-14 08:15:00,12.0,phone
23,2021-07-14 08:23:00,9.0,phone
24,2021-07-14 08:37:00,121.0,phone
25,2021-07-14 08:37:00,115.0,watch
26,2021-07-14 08:38:00,105.0,phone
27,2021-07-14 08:38:00,112.0,watch
28,2021-07-14 08:39:00,109.0,phone
29,2021-07-14 08:39:00,103.0,watch
30,2021-07-14 08:40:00,59.0,phone
31,2021-07-14 08:40:00,34.0,watch
32,2021-07-14 08:50:00,14.0,phone
33,2021-07-14 08:50:00,7.0,watch
34,2021-07-14 08:51:00,73.0,phone
35,2021-07-14 08:51:00,69.0,watch
36,2021-07-14 08:52:00,8.0,phone
37,2021-07-14 08:53:00,23.0,phone
38,2021-07-14 08:53:00,22.0,watch
39,2021-07-14 08:54:00,111.0,phone
40,2021-07-14 08:54:00,107.0,watch
41,2021-07-14 08:55:00,88.0,watch
42,2021-07-14 08:56:00,93.0,phone
43,2021-07-14 08:56:00,13.0,watch
44,2021-07-14 08:57:00,100.0,phone
45,2021-07-14 08:57:00,123.0,watch
46,2021-07-14 08:58:00,94.0,phone
47,2021-07-14 08:58:00,88.0,watch
48,2021-07-14 08:59:00,10.0,phone
49,2021-07-14 09:01:00,71.0,phone
50,2021-07-14 09:01:00,45.0,watch
51,2021-07-14 10:33:00,6.0,watch
52,2021-07-14 11:14:00,27.0,phone
53,2021-07-14 11:14:00,39.0,watch
54,2021-07-14 11:15:00,47.0,phone
55,2021-07-14 11:15:00,48.0,watch
56,2021-07-14 11:35:00,28.0,phone
57,2021-07-14 11:35:00,37.0,watch
58,2021-07-14 11:36:00,82.0,phone
59,2021-07-14 11:36:00,74.0,watch
60,2021-07-14 11:51:00,7.0,watch
61,2021-07-14 11:52:00,58.0,phone
62,2021-07-14 11:52:00,68.0,watch
63,2021-07-14 11:54:00,56.0,phone
64,2021-07-14 11:54:00,50.0,watch
65,2021-07-14 11:55:00,107.0,phone
66,2021-07-14 11:55:00,96.0,watch
67,2021-07-14 11:56:00,24.0,phone
68,2021-07-14 12:24:00,36.0,phone
69,2021-07-14 12:24:00,10.0,watch
70,2021-07-14 12:25:00,70.0,phone
71,2021-07-14 12:25:00,65.0,watch
72,2021-07-14 12:26:00,101.0,phone
73,2021-07-14 12:26:00,101.0,watch
74,2021-07-14 12:27:00,37.0,phone
75,2021-07-14 12:27:00,21.0,watch
76,2021-07-14 12:30:00,37.0,phone
77,2021-07-14 12:30:00,28.0,watch
78,2021-07-14 12:31:00,6.0,phone
79,2021-07-14 12:32:00,19.0,phone
80,2021-07-14 12:32:00,6.0,watch
81,2021-07-14 12:33:00,10.0,phone
82,2021-07-14 12:33:00,32.0,watch
83,2021-07-14 12:39:00,11.0,watch
84,2021-07-14 12:40:00,6.0,watch
85,2021-07-14 12:57:00,6.0,watch
86,2021-07-14 12:58:00,57.0,phone
87,2021-07-14 12:58:00,41.0,watch
88,2021-07-14 12:59:00,16.0,phone
89,2021-07-14 12:59:00,12.0,watch
90,2021-07-14 13:01:00,77.0,phone
91,2021-07-14 13:01:00,74.0,watch
92,2021-07-14 13:02:00,90.0,phone
93,2021-07-14 13:02:00,70.0,watch
94,2021-07-14 13:03:00,29.0,phone
95,2021-07-14 13:03:00,34.0,watch
96,2021-07-14 13:09:00,14.0,watch
97,2021-07-14 13:10:00,11.0,phone
98,2021-07-14 13:11:00,82.0,phone
99,2021-07-14 13:11:00,73.0,watch
100,2021-07-14 13:12:00,33.0,phone
101,2021-07-14 13:12:00,44.0,watch
102,2021-07-14 13:37:00,13.0,watch
103,2021-07-14 13:41:00,9.0,watch
104,2021-07-14 13:44:00,6.0,watch
105,2021-07-14 14:09:00,6.0,watch
106,2021-07-14 14:10:00,1.0,watch
107,2021-07-14 14:44:00,12.0,watch
108,2021-07-14 14:45:00,69.0,phone
109,2021-07-14 14:45:00,72.0,watch
110,2021-07-14 14:46:00,24.0,phone
111,2021-07-14 14:46:00,18.0,watch
112,2021-07-14 14:47:00,36.0,phone
113,2021-07-14 14:47:00,37.0,watch
114,2021-07-14 14:53:00,21.0,phone
115,2021-07-14 14:53:00,12.0,watch
116,2021-07-14 14:54:00,30.0,phone
117,2021-07-14 14:54:00,54.0,watch
118,2021-07-14 14:56:00,10.0,watch
119,2021-07-14 14:57:00,34.0,phone
120,2021-07-14 14:57:00,34.0,watch
121,2021-07-14 15:04:00,53.0,watch
122,2021-07-14 15:05:00,77.0,phone
123,2021-07-14 15:05:00,9.0,watch
124,2021-07-14 15:06:00,27.0,phone
125,2021-07-14 15:06:00,21.0,watch
126,2021-07-14 15:07:00,71.0,phone
127,2021-07-14 15:07:00,57.0,watch
128,2021-07-14 15:08:00,57.0,phone
129,2021-07-14 15:08:00,39.0,watch
