,timestamp,step,device
0,2021-07-15 08:28:00,33.0,watch
1,2021-07-15 08:29:00,34.0,phone
2,2021-07-15 08:29:00,11.0,watch
3,2021-07-15 08:30:00,8.0,phone
4,2021-07-15 08:31:00,14.0,phone
5,2021-07-15 08:32:00,13.0,phone
6,2021-07-15 08:33:00,11.0,phone
7,2021-07-15 08:34:00,8.0,phone
8,2021-07-15 08:40:00,18.0,phone
9,2021-07-15 08:41:00,50.0,phone
10,2021-07-15 08:42:00,30.0,phone
11,2021-07-15 08:42:00,36.0,watch
12,2021-07-15 08:43:00,86.0,phone
13,2021-07-15 08:43:00,82.0,watch
14,2021-07-15 08:44:00,57.0,phone
15,2021-07-15 08:44:00,60.0,watch
16,2021-07-15 08:45:00,77.0,phone
17,2021-07-15 08:45:00,45.0,watch
18,2021-07-15 08:46:00,16.0,phone
19,2021-07-15 08:46:00,17.0,watch
20,2021-07-15 08:47:00,25.0,phone
21,2021-07-15 08:47:00,5.0,watch
22,2021-07-15 09:03:00,39.0,watch
23,2021-07-15 09:05:00,63.0,watch
24,2021-07-15 09:15:00,10.0,watch
25,2021-07-15 09:22:00,11.0,watch
26,2021-07-15 09:34:00,21.0,watch
27,2021-07-15 09:38:00,15.0,watch
28,2021-07-15 09:44:00,10.0,watch
29,2021-07-15 10:10:00,27.0,watch
30,2021-07-15 10:11:00,33.0,phone
31,2021-07-15 10:11:00,57.0,watch
32,2021-07-15 10:40:00,10.0,watch
33,2021-07-15 10:41:00,69.0,watch
34,2021-07-15 10:42:00,49.0,watch
35,2021-07-15 10:43:00,13.0,watch
36,2021-07-15 10:45:00,46.0,watch
37,2021-07-15 10:46:00,5.0,watch
38,2021-07-15 11:08:00,74.0,watch
39,2021-07-15 11:09:00,10.0,watch
40,2021-07-15 11:20:00,49.0,phone
41,2021-07-15 11:20:00,49.0,watch
42,2021-07-15 11:21:00,94.0,phone
43,2021-07-15 11:21:00,101.0,watch
44,2021-07-15 11:22:00,107.0,phone
45,2021-07-15 11:22:00,113.0,watch
46,2021-07-15 11:23:00,84.0,phone
47,2021-07-15 11:23:00,75.0,watch
48,2021-07-15 11:25:00,6.0,phone
49,2021-07-15 11:25:00,6.0,watch
50,2021-07-15 11:30:00,12.0,watch
51,2021-07-15 11:31:00,111.0,phone
52,2021-07-15 11:31:00,98.0,watch
53,2021-07-15 11:32:00,105.0,phone
54,2021-07-15 11:32:00,104.0,watch
55,2021-07-15 11:33:00,106.0,phone
56,2021-07-15 11:33:00,105.0,watch
57,2021-07-15 11:34:00,110.0,phone
58,2021-07-15 11:34:00,108.0,watch
59,2021-07-15 11:35:00,10.0,phone
60,2021-07-15 11:35:00,1.0,watch
61,2021-07-15 11:36:00,11.0,phone
