,timestamp,device,uuid,run,walk,step,speed,distance,calorie,hour,date,weekday
0,2021-10-15 00:19:00,watch,qfKMHBW3i9,0,16,16,1.8055556,13.23,0.76,0,2021-10-15,4
1,2021-10-15 00:34:00,watch,qfKMHBW3i9,0,23,23,1.2222222,17.19,1.21,0,2021-10-15,4
2,2021-10-15 00:37:00,watch,qfKMHBW3i9,0,14,14,1.7222222,11.32,0.67,0,2021-10-15,4
3,2021-10-15 05:11:00,watch,qfKMHBW3i9,0,10,10,0.9166667,7.04,0.51,5,2021-10-15,4
4,2021-10-15 05:12:00,phone,75hpJIeXeQ,0,14,14,1.1123061,10.540001,0.70000005,5,2021-10-15,4
5,2021-10-15 05:12:00,watch,qfKMHBW3i9,0,26,26,1.1388888,19.06,1.25,5,2021-10-15,4
6,2021-10-15 05:18:00,phone,75hpJIeXeQ,0,7,7,1.1388888,5.13,0.36,5,2021-10-15,4
7,2021-10-15 05:18:00,watch,qfKMHBW3i9,0,14,14,1.25,10.62,0.63,5,2021-10-15,4
8,2021-10-15 06:00:00,watch,qfKMHBW3i9,1,22,23,2.0555553,18.78,1.11,6,2021-10-15,4
9,2021-10-15 06:01:00,watch,qfKMHBW3i9,0,12,12,1.25,9.0,0.57,6,2021-10-15,4
10,2021-10-15 06:02:00,phone,75hpJIeXeQ,0,31,31,1.1666666,23.46,1.55,6,2021-10-15,4
11,2021-10-15 06:02:00,watch,qfKMHBW3i9,0,21,21,1.5,16.74,1.01,6,2021-10-15,4
12,2021-10-15 06:04:00,phone,75hpJIeXeQ,0,82,82,1.3333334,63.26,4.1,6,2021-10-15,4
13,2021-10-15 06:04:00,watch,qfKMHBW3i9,0,74,74,1.378805,57.299995,3.67,6,2021-10-15,4
14,2021-10-15 06:05:00,phone,75hpJIeXeQ,0,121,121,1.6123333,96.74,6.05,6,2021-10-15,4
15,2021-10-15 06:05:00,watch,qfKMHBW3i9,0,121,121,1.6388888,97.66,6.05,6,2021-10-15,4
16,2021-10-15 06:06:00,phone,75hpJIeXeQ,0,114,114,1.495,89.7,5.7,6,2021-10-15,4
17,2021-10-15 06:06:00,watch,qfKMHBW3i9,0,113,113,1.4898334,89.39,5.65,6,2021-10-15,4
18,2021-10-15 06:07:00,phone,75hpJIeXeQ,0,112,112,1.4603333,87.62,5.6,6,2021-10-15,4
19,2021-10-15 06:07:00,watch,qfKMHBW3i9,0,110,110,1.4468334,86.81,5.5,6,2021-10-15,4
20,2021-10-15 06:08:00,phone,75hpJIeXeQ,0,110,110,1.4265,85.59,5.5,6,2021-10-15,4
21,2021-10-15 06:08:00,watch,qfKMHBW3i9,0,110,110,1.4403332,86.42,5.5,6,2021-10-15,4
22,2021-10-15 06:09:00,phone,75hpJIeXeQ,0,108,108,1.3928334,83.57,5.4,6,2021-10-15,4
23,2021-10-15 06:09:00,watch,qfKMHBW3i9,0,107,107,1.3888888,83.25,5.35,6,2021-10-15,4
24,2021-10-15 06:10:00,phone,75hpJIeXeQ,0,39,39,1.1944444,29.39,1.96,6,2021-10-15,4
25,2021-10-15 06:10:00,watch,qfKMHBW3i9,0,54,54,1.2777778,40.47,2.63,6,2021-10-15,4
26,2021-10-15 06:11:00,phone,75hpJIeXeQ,0,7,7,1.3888888,5.31,0.35,6,2021-10-15,4
27,2021-10-15 06:11:00,watch,qfKMHBW3i9,0,6,6,1.4444444,4.76,0.29,6,2021-10-15,4
28,2021-10-15 06:15:00,phone,75hpJIeXeQ,0,73,73,1.4166666,56.52,3.66,6,2021-10-15,4
29,2021-10-15 06:15:00,watch,qfKMHBW3i9,0,67,67,1.3888888,51.83,3.37,6,2021-10-15,4
30,2021-10-15 06:16:00,phone,75hpJIeXeQ,0,85,85,1.4444444,66.69,4.24,6,2021-10-15,4
31,2021-10-15 06:16:00,watch,qfKMHBW3i9,0,90,90,1.3888888,69.8,4.49,6,2021-10-15,4
32,2021-10-15 06:18:00,phone,75hpJIeXeQ,0,8,8,0.9166667,5.83,0.41,6,2021-10-15,4
33,2021-10-15 06:18:00,watch,qfKMHBW3i9,0,12,12,0.9166667,8.38,0.67,6,2021-10-15,4
34,2021-10-15 06:19:00,phone,75hpJIeXeQ,0,23,23,1.7222222,18.49,1.14,6,2021-10-15,4
35,2021-10-15 06:19:00,watch,qfKMHBW3i9,0,10,10,2.1944444,8.49,0.4,6,2021-10-15,4
36,2021-10-15 06:53:00,phone,75hpJIeXeQ,0,78,78,1.3055556,60.11,3.89,6,2021-10-15,4
37,2021-10-15 06:53:00,watch,qfKMHBW3i9,0,90,90,1.3055556,68.61,4.61,6,2021-10-15,4
38,2021-10-15 06:54:00,phone,75hpJIeXeQ,0,90,90,1.1944444,68.06,4.51,6,2021-10-15,4
39,2021-10-15 06:54:00,watch,qfKMHBW3i9,0,103,103,1.3054999,78.33,5.15,6,2021-10-15,4
40,2021-10-15 06:55:00,phone,75hpJIeXeQ,0,100,100,1.3611112,77.4,5.01,6,2021-10-15,4
41,2021-10-15 06:55:00,watch,qfKMHBW3i9,0,108,108,1.3976667,83.86,5.3999996,6,2021-10-15,4
42,2021-10-15 06:56:00,phone,75hpJIeXeQ,0,38,38,1.3333334,29.4,1.9,6,2021-10-15,4
43,2021-10-15 06:56:00,watch,qfKMHBW3i9,0,37,37,1.4444444,28.93,1.82,6,2021-10-15,4
44,2021-10-15 06:58:00,phone,75hpJIeXeQ,0,7,7,1.2855747,5.29,0.35000002,6,2021-10-15,4
45,2021-10-15 07:34:00,phone,75hpJIeXeQ,0,25,25,1.2421138,19.020004,1.2499999,7,2021-10-15,4
