,timestamp,device,uuid,run,walk,step,speed,distance,calorie,hour,date,weekday
0,2021-07-20 07:44:00,watch,0wPaUv5+uD,0,13,13,1.0555556,9.32,0.53,7,2021-07-20,1
1,2021-07-20 07:45:00,watch,0wPaUv5+uD,0,10,10,0.8611111,6.8,0.45,7,2021-07-20,1
2,2021-07-20 07:46:00,watch,0wPaUv5+uD,0,10,10,1.4444444,7.78,0.37,7,2021-07-20,1
3,2021-07-20 07:47:00,phone,H+Z7fnaA5S,0,45,45,1.25,33.8,1.77,7,2021-07-20,1
4,2021-07-20 07:47:00,watch,0wPaUv5+uD,0,44,44,1.2777778,32.85,1.7,7,2021-07-20,1
5,2021-07-20 07:48:00,phone,H+Z7fnaA5S,0,44,44,1.2994227,33.250004,1.7599999,7,2021-07-20,1
6,2021-07-20 07:48:00,watch,0wPaUv5+uD,0,31,31,1.3055556,23.25,1.18,7,2021-07-20,1
7,2021-07-20 07:59:00,phone,H+Z7fnaA5S,0,74,74,1.1661727,53.549995,2.8300002,7,2021-07-20,1
8,2021-07-20 07:59:00,watch,0wPaUv5+uD,0,55,55,1.25,40.4,2.14,7,2021-07-20,1
9,2021-07-20 08:00:00,phone,H+Z7fnaA5S,0,100,107,1.3411666,80.47,4.3,8,2021-07-20,1
10,2021-07-20 08:00:00,watch,0wPaUv5+uD,0,105,105,1.3143333,78.86,4.09,8,2021-07-20,1
11,2021-07-20 08:01:00,phone,H+Z7fnaA5S,0,108,108,1.4444444,83.16,4.31,8,2021-07-20,1
12,2021-07-20 08:01:00,watch,0wPaUv5+uD,0,112,112,1.4383334,86.3,4.48,8,2021-07-20,1
13,2021-07-20 08:02:00,phone,H+Z7fnaA5S,0,104,104,1.3063333,78.38,4.15,8,2021-07-20,1
14,2021-07-20 08:02:00,watch,0wPaUv5+uD,0,106,106,1.4074417,81.373,4.16,8,2021-07-20,1
15,2021-07-20 08:03:00,phone,H+Z7fnaA5S,0,61,101,1.5277778,67.09,4.01,8,2021-07-20,1
16,2021-07-20 08:03:00,watch,0wPaUv5+uD,19,92,111,1.75,83.95,4.93,8,2021-07-20,1
17,2021-07-20 08:04:00,phone,H+Z7fnaA5S,0,60,60,1.2203071,44.999996,2.3899999,8,2021-07-20,1
18,2021-07-20 08:04:00,watch,0wPaUv5+uD,0,68,68,1.2464653,50.127,2.66,8,2021-07-20,1
19,2021-07-20 08:05:00,phone,H+Z7fnaA5S,0,13,13,1.1944444,9.63,0.51,8,2021-07-20,1
20,2021-07-20 08:05:00,watch,0wPaUv5+uD,0,3,3,1.1757312,2.202,0.12,8,2021-07-20,1
21,2021-07-20 08:07:00,phone,H+Z7fnaA5S,0,57,57,1.25,42.77,2.25,8,2021-07-20,1
22,2021-07-20 08:07:00,watch,0wPaUv5+uD,0,40,40,1.2777778,29.14,1.59,8,2021-07-20,1
23,2021-07-20 08:08:00,phone,H+Z7fnaA5S,0,18,18,1.1388888,13.24,0.72,8,2021-07-20,1
24,2021-07-20 08:08:00,watch,0wPaUv5+uD,0,17,17,1.2041968,12.46,0.67,8,2021-07-20,1
25,2021-07-20 08:09:00,watch,0wPaUv5+uD,0,16,16,0.8611111,10.93,0.68,8,2021-07-20,1
26,2021-07-20 08:16:00,watch,0wPaUv5+uD,0,11,11,1.4444444,8.43,0.41,8,2021-07-20,1
27,2021-07-20 08:17:00,phone,H+Z7fnaA5S,0,16,16,1.0555556,11.62,0.63,8,2021-07-20,1
28,2021-07-20 08:17:00,watch,0wPaUv5+uD,0,23,23,1.1587769,16.798,0.89,8,2021-07-20,1
29,2021-07-20 08:20:00,phone,H+Z7fnaA5S,0,9,9,1.2222222,6.71,0.35,8,2021-07-20,1
30,2021-07-20 08:20:00,watch,0wPaUv5+uD,0,11,11,1.25,8.14,0.41,8,2021-07-20,1
31,2021-07-20 08:21:00,phone,H+Z7fnaA5S,0,61,65,1.2222222,48.74,2.58,8,2021-07-20,1
32,2021-07-20 08:21:00,watch,0wPaUv5+uD,0,53,53,1.1944444,38.99,2.12,8,2021-07-20,1
33,2021-07-20 08:22:00,phone,H+Z7fnaA5S,0,36,41,1.3888888,30.33,1.81,8,2021-07-20,1
34,2021-07-20 08:22:00,watch,0wPaUv5+uD,0,69,69,1.3611112,45.81,4.02,8,2021-07-20,1
