,timestamp,step,device
0,2022-03-22 05:55:00,12.0,phone
1,2022-03-22 05:56:00,33.0,phone
2,2022-03-22 05:57:00,112.0,phone
3,2022-03-22 05:58:00,49.0,phone
4,2022-03-22 05:59:00,66.0,phone
5,2022-03-22 06:00:00,97.0,phone
6,2022-03-22 06:01:00,129.0,phone
7,2022-03-22 06:02:00,104.0,phone
8,2022-03-22 06:03:00,48.0,phone
9,2022-03-22 06:04:00,11.0,phone
10,2022-03-22 06:05:00,93.0,phone
11,2022-03-22 06:06:00,15.0,phone
12,2022-03-22 06:07:00,49.0,phone
13,2022-03-22 06:08:00,40.0,phone
14,2022-03-22 06:09:00,56.0,phone
15,2022-03-22 06:10:00,116.0,phone
16,2022-03-22 06:11:00,109.0,phone
17,2022-03-22 06:12:00,30.0,phone
18,2022-03-22 06:13:00,13.0,phone
19,2022-03-22 06:21:00,13.0,phone
20,2022-03-22 06:22:00,69.0,phone
21,2022-03-22 06:23:00,105.0,phone
22,2022-03-22 06:24:00,20.0,phone
23,2022-03-22 06:25:00,28.0,phone
24,2022-03-22 06:46:00,74.0,phone
25,2022-03-22 06:47:00,71.0,phone
26,2022-03-22 06:48:00,95.0,phone
27,2022-03-22 06:49:00,68.0,phone
28,2022-03-22 06:50:00,81.0,phone
29,2022-03-22 06:51:00,117.0,phone
30,2022-03-22 06:52:00,81.0,phone
31,2022-03-22 06:53:00,94.0,phone
32,2022-03-22 06:54:00,115.0,phone
33,2022-03-22 06:55:00,61.0,phone
34,2022-03-22 06:56:00,9.0,phone
35,2022-03-22 06:57:00,78.0,phone
36,2022-03-22 06:58:00,81.0,phone
37,2022-03-22 06:59:00,66.0,phone
38,2022-03-22 07:00:00,58.0,phone
39,2022-03-22 07:01:00,52.0,phone
40,2022-03-22 07:02:00,107.0,phone
41,2022-03-22 07:03:00,100.0,phone
42,2022-03-22 07:04:00,113.0,phone
43,2022-03-22 07:05:00,116.0,phone
44,2022-03-22 07:06:00,120.0,phone
45,2022-03-22 07:07:00,15.0,phone
46,2022-03-22 07:09:00,94.0,phone
47,2022-03-22 07:10:00,55.0,phone
48,2022-03-22 07:12:00,26.0,phone
49,2022-03-22 07:14:00,36.0,phone
50,2022-03-22 07:15:00,48.0,phone
51,2022-03-22 07:25:00,30.0,phone
52,2022-03-22 07:26:00,91.0,phone
53,2022-03-22 07:27:00,58.0,phone
54,2022-03-22 07:28:00,14.0,phone
55,2022-03-22 07:29:00,8.0,phone
56,2022-03-22 07:57:00,10.0,phone
57,2022-03-22 08:55:00,11.0,phone
58,2022-03-22 09:49:00,14.0,watch
59,2022-03-22 09:58:00,36.0,watch
60,2022-03-22 10:04:00,11.0,watch
61,2022-03-22 10:05:00,7.0,watch
62,2022-03-22 11:08:00,8.0,phone
63,2022-03-22 13:06:00,6.0,phone
64,2022-03-22 15:15:00,11.0,watch
65,2022-03-22 15:16:00,7.0,phone
66,2022-03-22 15:17:00,6.0,phone
67,2022-03-22 17:37:00,6.0,phone
68,2022-03-22 17:51:00,30.0,watch
69,2022-03-22 17:52:00,21.0,watch
70,2022-03-22 17:53:00,18.0,watch
71,2022-03-22 17:54:00,2.0,watch
72,2022-03-22 17:55:00,20.0,watch
73,2022-03-22 19:26:00,17.0,phone
74,2022-03-22 20:13:00,6.0,phone
75,2022-03-22 23:03:00,8.0,phone
76,2022-03-23 03:07:00,6.0,phone
77,2022-03-23 07:41:00,21.0,phone
78,2022-03-23 08:04:00,6.0,phone
79,2022-03-23 08:07:00,7.0,phone
80,2022-03-23 08:12:00,24.0,watch
81,2022-03-23 08:18:00,21.0,watch
82,2022-03-23 08:19:00,18.0,phone
83,2022-03-23 08:19:00,36.0,watch
84,2022-03-23 08:20:00,16.0,phone
85,2022-03-23 08:21:00,44.0,watch
86,2022-03-23 08:23:00,37.0,phone
87,2022-03-23 08:24:00,18.0,phone
88,2022-03-23 08:24:00,34.0,watch
89,2022-03-23 08:27:00,20.0,phone
90,2022-03-23 08:27:00,14.0,watch
91,2022-03-23 08:28:00,117.0,phone
92,2022-03-23 08:28:00,111.0,watch
93,2022-03-23 08:29:00,100.0,phone
94,2022-03-23 08:29:00,109.0,watch
95,2022-03-23 08:30:00,117.0,phone
96,2022-03-23 08:30:00,111.0,watch
97,2022-03-23 08:31:00,104.0,phone
98,2022-03-23 08:31:00,109.0,watch
99,2022-03-23 08:32:00,113.0,phone
100,2022-03-23 08:32:00,111.0,watch
101,2022-03-23 08:33:00,45.0,phone
102,2022-03-23 08:33:00,50.0,watch
103,2022-03-23 08:35:00,34.0,phone
104,2022-03-23 08:35:00,21.0,watch
105,2022-03-23 08:37:00,10.0,phone
106,2022-03-23 08:49:00,80.0,phone
107,2022-03-23 08:49:00,33.0,watch
