,timestamp,device,uuid,run,walk,step,speed,distance,calorie,hour,date,weekday
0,2021-07-16 09:15:00,watch,TdBV5RrOQZ,0,15,15,1.7232604,11.4921875,0.37719727,9,2021-07-16,4
1,2021-07-16 09:16:00,watch,TdBV5RrOQZ,0,76,76,1.451613,55.96875,1.9516602,9,2021-07-16,4
2,2021-07-16 09:17:00,watch,TdBV5RrOQZ,0,45,45,1.6398798,32.79883,1.1605225,9,2021-07-16,4
3,2021-07-16 09:18:00,watch,TdBV5RrOQZ,0,43,43,1.2824825,31.25586,1.1810303,9,2021-07-16,4
4,2021-07-16 09:19:00,watch,TdBV5RrOQZ,0,16,16,1.3383812,11.1875,0.4088745,9,2021-07-16,4
5,2021-07-16 09:20:00,phone,ocDJzp640B,0,67,67,1.4166665,49.04,1.89,9,2021-07-16,4
6,2021-07-16 09:20:00,watch,TdBV5RrOQZ,0,44,44,1.4000342,31.503906,1.1256714,9,2021-07-16,4
7,2021-07-16 09:22:00,phone,ocDJzp640B,0,7,7,1.1666666,4.92,0.18,9,2021-07-16,4
8,2021-07-16 09:22:00,watch,TdBV5RrOQZ,0,28,28,1.5362358,22.955078,0.86395264,9,2021-07-16,4
9,2021-07-16 09:23:00,phone,ocDJzp640B,0,63,63,1.2777778,45.02,1.79,9,2021-07-16,4
10,2021-07-16 09:23:00,watch,TdBV5RrOQZ,0,40,40,1.559996,30.996094,1.1142578,9,2021-07-16,4
11,2021-07-16 09:24:00,phone,ocDJzp640B,0,78,78,1.2638813,55.9,2.19,9,2021-07-16,4
12,2021-07-16 09:24:00,watch,TdBV5RrOQZ,0,68,68,1.4579989,49.58789,1.727417,9,2021-07-16,4
13,2021-07-16 09:25:00,phone,ocDJzp640B,0,93,107,1.4166666,75.6,3.02,9,2021-07-16,4
14,2021-07-16 09:25:00,watch,TdBV5RrOQZ,0,119,119,1.5946869,89.77539,2.9986572,9,2021-07-16,4
15,2021-07-16 09:26:00,phone,ocDJzp640B,0,113,113,1.3771666,82.63,2.99,9,2021-07-16,4
16,2021-07-16 09:26:00,watch,TdBV5RrOQZ,0,122,122,1.5757444,91.65039,3.0772705,9,2021-07-16,4
17,2021-07-16 09:27:00,phone,ocDJzp640B,0,100,100,1.3055556,71.98,2.69,9,2021-07-16,4
