,timestamp,step,device
0,2021-10-15 00:19:00,16.0,watch
1,2021-10-15 00:34:00,23.0,watch
2,2021-10-15 00:37:00,14.0,watch
3,2021-10-15 05:11:00,10.0,watch
4,2021-10-15 05:12:00,14.0,phone
5,2021-10-15 05:12:00,26.0,watch
6,2021-10-15 05:18:00,7.0,phone
7,2021-10-15 05:18:00,14.0,watch
8,2021-10-15 06:00:00,23.0,watch
9,2021-10-15 06:01:00,12.0,watch
10,2021-10-15 06:02:00,31.0,phone
11,2021-10-15 06:02:00,21.0,watch
12,2021-10-15 06:04:00,82.0,phone
13,2021-10-15 06:04:00,74.0,watch
14,2021-10-15 06:05:00,121.0,phone
15,2021-10-15 06:05:00,121.0,watch
16,2021-10-15 06:06:00,114.0,phone
17,2021-10-15 06:06:00,113.0,watch
18,2021-10-15 06:07:00,112.0,phone
19,2021-10-15 06:07:00,110.0,watch
20,2021-10-15 06:08:00,110.0,phone
21,2021-10-15 06:08:00,110.0,watch
22,2021-10-15 06:09:00,108.0,phone
23,2021-10-15 06:09:00,107.0,watch
24,2021-10-15 06:10:00,39.0,phone
25,2021-10-15 06:10:00,54.0,watch
26,2021-10-15 06:11:00,7.0,phone
27,2021-10-15 06:11:00,6.0,watch
28,2021-10-15 06:15:00,73.0,phone
29,2021-10-15 06:15:00,67.0,watch
30,2021-10-15 06:16:00,85.0,phone
31,2021-10-15 06:16:00,90.0,watch
32,2021-10-15 06:18:00,8.0,phone
33,2021-10-15 06:18:00,12.0,watch
34,2021-10-15 06:19:00,23.0,phone
35,2021-10-15 06:19:00,10.0,watch
36,2021-10-15 06:53:00,78.0,phone
37,2021-10-15 06:53:00,90.0,watch
38,2021-10-15 06:54:00,90.0,phone
39,2021-10-15 06:54:00,103.0,watch
40,2021-10-15 06:55:00,100.0,phone
41,2021-10-15 06:55:00,108.0,watch
42,2021-10-15 06:56:00,38.0,phone
43,2021-10-15 06:56:00,37.0,watch
44,2021-10-15 06:58:00,7.0,phone
45,2021-10-15 07:34:00,25.0,phone
46,2021-10-15 07:34:00,19.0,watch
47,2021-10-15 07:35:00,112.0,phone
48,2021-10-15 07:35:00,112.0,watch
49,2021-10-15 07:36:00,108.0,phone
50,2021-10-15 07:36:00,106.0,watch
51,2021-10-15 07:37:00,111.0,phone
52,2021-10-15 07:37:00,112.0,watch
53,2021-10-15 07:38:00,85.0,phone
54,2021-10-15 07:38:00,92.0,watch
55,2021-10-15 07:39:00,7.0,phone
56,2021-10-15 08:03:00,69.0,phone
57,2021-10-15 08:03:00,43.0,watch
58,2021-10-15 08:04:00,99.0,phone
59,2021-10-15 08:04:00,99.0,watch
60,2021-10-15 08:05:00,103.0,phone
61,2021-10-15 08:05:00,99.0,watch
62,2021-10-15 08:06:00,93.0,phone
63,2021-10-15 08:06:00,91.0,watch
64,2021-10-15 08:07:00,105.0,phone
65,2021-10-15 08:07:00,104.0,watch
66,2021-10-15 08:08:00,104.0,phone
67,2021-10-15 08:08:00,95.0,watch
68,2021-10-15 08:09:00,103.0,phone
69,2021-10-15 08:09:00,100.0,watch
70,2021-10-15 08:10:00,37.0,phone
71,2021-10-15 08:10:00,29.0,watch
72,2021-10-15 08:11:00,30.0,phone
73,2021-10-15 08:11:00,17.0,watch
74,2021-10-15 08:12:00,11.0,phone
75,2021-10-15 08:12:00,13.0,watch
76,2021-10-15 08:13:00,28.0,phone
77,2021-10-15 08:13:00,25.0,watch
78,2021-10-15 08:14:00,32.0,phone
79,2021-10-15 08:14:00,47.0,watch
80,2021-10-15 08:15:00,16.0,watch
81,2021-10-15 08:17:00,32.0,watch
82,2021-10-15 08:24:00,35.0,watch
83,2021-10-15 08:25:00,7.0,watch
84,2021-10-15 08:27:00,26.0,watch
85,2021-10-15 08:28:00,65.0,watch
86,2021-10-15 08:29:00,68.0,watch
87,2021-10-15 08:30:00,15.0,watch
88,2021-10-15 08:33:00,16.0,phone
89,2021-10-15 08:33:00,13.0,watch
90,2021-10-15 08:34:00,73.0,phone
91,2021-10-15 08:34:00,64.0,watch
92,2021-10-15 08:43:00,24.0,phone
93,2021-10-15 08:43:00,18.0,watch
94,2021-10-15 08:44:00,28.0,phone
95,2021-10-15 08:44:00,46.0,watch
96,2021-10-15 08:45:00,16.0,watch
97,2021-10-15 08:46:00,33.0,watch
98,2021-10-15 08:47:00,22.0,phone
99,2021-10-15 08:47:00,28.0,watch
100,2021-10-15 08:56:00,7.0,phone
101,2021-10-15 08:56:00,11.0,watch
