,timestamp,device,uuid,run,walk,step,speed,distance,calorie,hour,date,weekday
0,2021-11-11 00:03:00,phone,A5KrPYViNo,0,11,11,1.3055556,8.19,0.43,0,2021-11-11,3
1,2021-11-11 00:22:00,phone,A5KrPYViNo,0,9,9,1.2332461,6.72,0.34,0,2021-11-11,3
2,2021-11-11 00:46:00,phone,A5KrPYViNo,0,22,22,1.7825025,17.67,0.8900002,0,2021-11-11,3
3,2021-11-11 00:53:00,phone,A5KrPYViNo,0,49,49,1.5833334,38.62,1.88,0,2021-11-11,3
4,2021-11-11 01:08:00,phone,A5KrPYViNo,0,17,17,1.3967643,13.059999,0.65999997,1,2021-11-11,3
5,2021-11-11 01:10:00,phone,A5KrPYViNo,0,6,6,1.3055556,4.61,0.22,1,2021-11-11,3
6,2021-11-11 01:33:00,phone,A5KrPYViNo,0,6,6,2.2777777,6.14,0.37,1,2021-11-11,3
7,2021-11-11 02:15:00,phone,A5KrPYViNo,0,23,23,1.5555556,18.23,0.89,2,2021-11-11,3
8,2021-11-11 08:24:00,watch,pkvK4A3LrD,0,35,35,1.7851573,27.24,1.1800001,8,2021-11-11,3
9,2021-11-11 08:26:00,watch,pkvK4A3LrD,0,36,36,1.164984,25.545,1.4005078,8,2021-11-11,3
10,2021-11-11 08:27:00,watch,pkvK4A3LrD,0,54,54,1.2761804,39.4375,2.0205078,8,2021-11-11,3
11,2021-11-11 08:28:00,phone,A5KrPYViNo,0,51,98,1.8144195,63.099983,3.8199983,8,2021-11-11,3
12,2021-11-11 08:28:00,watch,pkvK4A3LrD,0,105,105,1.8888888,83.38,3.82,8,2021-11-11,3
13,2021-11-11 08:29:00,phone,A5KrPYViNo,16,118,134,2.0,116.1,6.21,8,2021-11-11,3
14,2021-11-11 08:29:00,watch,pkvK4A3LrD,13,118,131,1.8604882,106.9625,5.51,8,2021-11-11,3
15,2021-11-11 08:30:00,phone,A5KrPYViNo,56,82,138,2.4166667,132.66,8.15,8,2021-11-11,3
16,2021-11-11 08:30:00,watch,pkvK4A3LrD,56,84,140,2.3888888,120.95,7.71,8,2021-11-11,3
17,2021-11-11 08:31:00,phone,A5KrPYViNo,0,109,110,1.6481442,87.58,4.309999,8,2021-11-11,3
18,2021-11-11 08:31:00,watch,pkvK4A3LrD,0,84,84,1.5326018,63.897503,3.0196092,8,2021-11-11,3
19,2021-11-11 08:32:00,phone,A5KrPYViNo,0,6,5,1.5833333,3.95,0.2,8,2021-11-11,3
20,2021-11-11 08:32:00,watch,pkvK4A3LrD,0,38,38,1.3898128,28.005001,1.9005078,8,2021-11-11,3
21,2021-11-11 08:33:00,phone,A5KrPYViNo,0,29,58,1.8665916,41.149998,2.5499992,8,2021-11-11,3
22,2021-11-11 08:34:00,phone,A5KrPYViNo,0,2,2,1.7082204,1.6,0.08,8,2021-11-11,3
23,2021-11-11 08:36:00,phone,A5KrPYViNo,0,41,41,1.5127443,32.270004,1.5199999,8,2021-11-11,3
24,2021-11-11 08:36:00,watch,pkvK4A3LrD,0,10,10,1.5555555,7.59,0.34,8,2021-11-11,3
25,2021-11-11 08:39:00,phone,A5KrPYViNo,0,23,23,1.7540442,18.6,0.84000015,8,2021-11-11,3
26,2021-11-11 08:39:00,watch,pkvK4A3LrD,0,11,11,1.5555556,8.16,0.38,8,2021-11-11,3
27,2021-11-11 08:40:00,phone,A5KrPYViNo,0,14,14,2.2237642,11.8,0.52,8,2021-11-11,3
28,2021-11-11 08:40:00,watch,pkvK4A3LrD,0,2,2,1.6111112,1.53,0.08,8,2021-11-11,3
29,2021-11-11 08:41:00,phone,A5KrPYViNo,0,12,12,1.5277778,9.14,0.4,8,2021-11-11,3
30,2021-11-11 08:41:00,watch,pkvK4A3LrD,0,11,11,1.6388888,8.53,0.4,8,2021-11-11,3
31,2021-11-11 08:43:00,phone,A5KrPYViNo,0,22,22,1.6481214,17.48,0.83,8,2021-11-11,3
32,2021-11-11 08:44:00,phone,A5KrPYViNo,0,104,104,1.4897008,81.36993,4.0699983,8,2021-11-11,3
33,2021-11-11 08:44:00,watch,pkvK4A3LrD,0,84,84,1.3611112,60.59,3.21,8,2021-11-11,3
34,2021-11-11 08:45:00,phone,A5KrPYViNo,0,102,102,1.3910223,78.360016,4.0599995,8,2021-11-11,3
35,2021-11-11 08:45:00,watch,pkvK4A3LrD,0,103,103,1.3611112,76.53,3.98,8,2021-11-11,3
36,2021-11-11 08:46:00,phone,A5KrPYViNo,0,88,115,1.5,81.58,4.6,8,2021-11-11,3
37,2021-11-11 08:46:00,watch,pkvK4A3LrD,0,104,104,1.5122818,78.73375,3.7498045,8,2021-11-11,3
38,2021-11-11 08:47:00,phone,A5KrPYViNo,0,48,48,1.6503955,38.6,1.9399999,8,2021-11-11,3
39,2021-11-11 08:47:00,watch,pkvK4A3LrD,0,51,51,1.4444444,38.25,1.8,8,2021-11-11,3
40,2021-11-11 08:48:00,phone,A5KrPYViNo,0,94,94,1.4722222,73.31,3.74,8,2021-11-11,3
