,timestamp,device,uuid,run,walk,step,speed,distance,calorie,hour,date,weekday
0,2021-10-26 08:06:00,phone,P0xSDuYZlN,0,19,19,1.5277778,15.0,0.72,8,2021-10-26,1
1,2021-10-26 08:59:00,phone,P0xSDuYZlN,0,28,28,1.3611112,21.52,1.09,8,2021-10-26,1
2,2021-10-26 08:59:00,watch,OAyMSkG890,0,20,20,1.4444444,15.41,0.75,8,2021-10-26,1
3,2021-10-26 09:00:00,phone,P0xSDuYZlN,0,20,20,1.3611112,15.3,0.77,9,2021-10-26,1
4,2021-10-26 09:00:00,watch,OAyMSkG890,0,25,25,1.1317852,18.441875,0.9601367,9,2021-10-26,1
5,2021-10-26 09:01:00,phone,P0xSDuYZlN,0,45,45,1.5,35.26,1.77,9,2021-10-26,1
6,2021-10-26 09:01:00,watch,OAyMSkG890,0,35,35,1.4847872,26.959843,1.3500683,9,2021-10-26,1
7,2021-10-26 09:03:00,watch,OAyMSkG890,0,10,10,1.1944444,7.39,0.35,9,2021-10-26,1
8,2021-10-26 09:15:00,phone,P0xSDuYZlN,0,33,35,1.6111112,27.69,1.36,9,2021-10-26,1
9,2021-10-26 09:15:00,watch,OAyMSkG890,0,16,16,1.4444444,12.25,0.6,9,2021-10-26,1
10,2021-10-26 09:16:00,phone,P0xSDuYZlN,0,33,41,1.4247547,30.29,1.7600001,9,2021-10-26,1
11,2021-10-26 09:16:00,watch,OAyMSkG890,0,19,19,1.366634,14.379999,0.72,9,2021-10-26,1
12,2021-10-26 09:17:00,watch,OAyMSkG890,0,2,2,1.3888888,1.54,0.08,9,2021-10-26,1
13,2021-10-26 09:18:00,phone,P0xSDuYZlN,0,74,74,1.4444443,57.44,2.95,9,2021-10-26,1
14,2021-10-26 09:18:00,watch,OAyMSkG890,0,71,71,1.4722222,54.67,2.63,9,2021-10-26,1
15,2021-10-26 09:19:00,watch,OAyMSkG890,0,20,20,1.2623913,14.75,0.8,9,2021-10-26,1
16,2021-10-26 09:20:00,watch,OAyMSkG890,0,24,24,1.5042794,18.640469,0.83995116,9,2021-10-26,1
17,2021-10-26 11:31:00,phone,P0xSDuYZlN,0,11,11,0.9444444,7.89,0.44,11,2021-10-26,1
18,2021-10-26 11:31:00,watch,OAyMSkG890,0,12,12,0.9722222,8.43,0.46,11,2021-10-26,1
19,2021-10-26 11:32:00,phone,P0xSDuYZlN,0,82,82,1.4722222,63.66,3.26,11,2021-10-26,1
20,2021-10-26 11:32:00,watch,OAyMSkG890,0,71,71,1.3424634,53.483437,2.6799219,11,2021-10-26,1
21,2021-10-26 11:33:00,phone,P0xSDuYZlN,0,24,24,1.3333334,18.36,0.93,11,2021-10-26,1
22,2021-10-26 11:33:00,watch,OAyMSkG890,0,11,11,1.2777778,8.12,0.44,11,2021-10-26,1
23,2021-10-26 11:34:00,phone,P0xSDuYZlN,0,89,89,1.2026217,66.939995,3.5599997,11,2021-10-26,1
24,2021-10-26 11:34:00,watch,OAyMSkG890,0,97,97,1.3788943,73.47828,3.7403905,11,2021-10-26,1
25,2021-10-26 11:35:00,phone,P0xSDuYZlN,0,54,102,1.286824,61.5,6.7700005,11,2021-10-26,1
26,2021-10-26 11:35:00,watch,OAyMSkG890,0,101,101,1.25,74.293594,7.0503125,11,2021-10-26,1
27,2021-10-26 11:36:00,phone,P0xSDuYZlN,0,102,102,1.2851667,77.11,4.08,11,2021-10-26,1
28,2021-10-26 11:36:00,watch,OAyMSkG890,0,101,101,1.2444999,74.67,4.04,11,2021-10-26,1
29,2021-10-26 11:37:00,phone,P0xSDuYZlN,0,106,106,1.349,80.94,4.24,11,2021-10-26,1
30,2021-10-26 11:37:00,watch,OAyMSkG890,0,105,105,1.3103334,78.62,4.2,11,2021-10-26,1
31,2021-10-26 11:38:00,phone,P0xSDuYZlN,0,103,110,1.4103333,84.62,4.4,11,2021-10-26,1
32,2021-10-26 11:38:00,watch,OAyMSkG890,0,109,109,1.3778332,82.67,4.36,11,2021-10-26,1
33,2021-10-26 11:39:00,phone,P0xSDuYZlN,0,92,100,1.361057,75.71999,3.9499984,11,2021-10-26,1
34,2021-10-26 11:39:00,watch,OAyMSkG890,0,107,107,1.4166666,81.69,4.34,11,2021-10-26,1
35,2021-10-26 11:40:00,phone,P0xSDuYZlN,0,4,4,1.2986398,2.98,0.16,11,2021-10-26,1
36,2021-10-26 11:40:00,watch,OAyMSkG890,0,5,5,1.4722222,3.91,0.18,11,2021-10-26,1
37,2021-10-26 11:41:00,phone,P0xSDuYZlN,0,7,7,1.25,5.2,0.27,11,2021-10-26,1
38,2021-10-26 11:46:00,phone,P0xSDuYZlN,0,17,17,1.3888888,13.0,0.65,11,2021-10-26,1
39,2021-10-26 11:47:00,phone,P0xSDuYZlN,0,43,43,1.3888888,33.21,1.7,11,2021-10-26,1
40,2021-10-26 11:47:00,watch,OAyMSkG890,0,22,22,1.3611112,16.7,0.85,11,2021-10-26,1
41,2021-10-26 11:48:00,watch,OAyMSkG890,0,13,13,1.0,9.15,0.55,11,2021-10-26,1
42,2021-10-26 12:02:00,phone,P0xSDuYZlN,0,61,61,1.5,47.42,2.41,12,2021-10-26,1
43,2021-10-26 12:02:00,watch,OAyMSkG890,0,34,34,1.5277778,26.48,1.34,12,2021-10-26,1
44,2021-10-26 12:03:00,phone,P0xSDuYZlN,0,70,70,1.5,54.79,2.79,12,2021-10-26,1
45,2021-10-26 12:03:00,watch,OAyMSkG890,0,57,57,1.4254656,43.42359,2.1700683,12,2021-10-26,1
46,2021-10-26 12:04:00,phone,P0xSDuYZlN,0,92,92,1.25,69.5,3.66,12,2021-10-26,1
47,2021-10-26 12:04:00,watch,OAyMSkG890,0,90,90,1.25,66.21,3.61,12,2021-10-26,1
48,2021-10-26 12:05:00,phone,P0xSDuYZlN,0,89,110,1.3888888,79.15,4.4,12,2021-10-26,1
49,2021-10-26 12:05:00,watch,OAyMSkG890,0,109,109,1.3888888,82.72,4.24,12,2021-10-26,1
50,2021-10-26 12:06:00,phone,P0xSDuYZlN,0,105,105,1.3445,80.67,4.2,12,2021-10-26,1
51,2021-10-26 12:06:00,watch,OAyMSkG890,0,94,94,1.3202304,70.20578,3.4301467,12,2021-10-26,1
52,2021-10-26 12:07:00,phone,P0xSDuYZlN,0,109,109,1.3863332,83.18,4.36,12,2021-10-26,1
53,2021-10-26 12:07:00,watch,OAyMSkG890,0,99,99,1.3077635,73.96031,3.870205,12,2021-10-26,1
54,2021-10-26 12:08:00,phone,P0xSDuYZlN,0,106,115,1.4568334,87.41,4.6,12,2021-10-26,1
55,2021-10-26 12:08:00,watch,OAyMSkG890,0,109,109,1.3719999,82.32,4.06,12,2021-10-26,1
56,2021-10-26 12:09:00,phone,P0xSDuYZlN,0,111,111,1.419,85.14,4.44,12,2021-10-26,1
57,2021-10-26 12:09:00,watch,OAyMSkG890,0,104,104,1.3055556,77.57,3.87,12,2021-10-26,1
58,2021-10-26 12:10:00,phone,P0xSDuYZlN,0,104,104,1.3106667,78.64,4.13,12,2021-10-26,1
59,2021-10-26 12:10:00,watch,OAyMSkG890,0,104,104,1.2883333,77.3,3.84,12,2021-10-26,1
60,2021-10-26 12:11:00,watch,OAyMSkG890,0,24,24,1.5,18.67,0.94,12,2021-10-26,1
61,2021-10-26 12:13:00,watch,OAyMSkG890,0,11,11,1.25,8.08,0.43,12,2021-10-26,1
62,2021-10-26 12:14:00,watch,OAyMSkG890,0,17,17,1.3333334,12.86,0.65,12,2021-10-26,1
63,2021-10-26 12:15:00,phone,P0xSDuYZlN,0,20,20,1.1388888,14.79,0.78,12,2021-10-26,1
64,2021-10-26 12:15:00,watch,OAyMSkG890,0,21,21,1.1666666,15.33,0.86,12,2021-10-26,1
65,2021-10-26 12:21:00,phone,P0xSDuYZlN,0,23,23,1.3333334,17.64,0.91,12,2021-10-26,1
66,2021-10-26 12:21:00,watch,OAyMSkG890,0,17,17,1.3055556,12.73,0.65,12,2021-10-26,1
67,2021-10-26 12:22:00,phone,P0xSDuYZlN,0,27,27,1.3055556,20.41,1.06,12,2021-10-26,1
68,2021-10-26 12:22:00,watch,OAyMSkG890,0,16,16,1.2222222,11.77,0.62,12,2021-10-26,1
69,2021-10-26 12:31:00,phone,P0xSDuYZlN,0,6,6,0.97222215,4.44,0.23,12,2021-10-26,1
70,2021-10-26 12:32:00,phone,P0xSDuYZlN,0,60,60,1.2777778,45.31,2.37,12,2021-10-26,1
71,2021-10-26 12:32:00,watch,OAyMSkG890,0,38,38,1.3055556,28.4,1.47,12,2021-10-26,1
72,2021-10-26 12:33:00,phone,P0xSDuYZlN,0,108,108,1.3888888,83.18,4.32,12,2021-10-26,1
73,2021-10-26 12:33:00,watch,OAyMSkG890,0,108,108,1.36,81.6,4.320039,12,2021-10-26,1
74,2021-10-26 12:34:00,phone,P0xSDuYZlN,0,102,102,1.2908334,77.45,4.08,12,2021-10-26,1
75,2021-10-26 12:34:00,watch,OAyMSkG890,0,101,101,1.2505078,75.03047,4.040039,12,2021-10-26,1
76,2021-10-26 12:35:00,phone,P0xSDuYZlN,0,103,103,1.302,78.12,4.12,12,2021-10-26,1
77,2021-10-26 12:35:00,watch,OAyMSkG890,0,102,102,1.2613335,75.68,4.07,12,2021-10-26,1
78,2021-10-26 12:36:00,phone,P0xSDuYZlN,0,93,93,1.1666666,69.32,3.72,12,2021-10-26,1
79,2021-10-26 12:36:00,watch,OAyMSkG890,0,92,92,1.1666666,67.91,3.67,12,2021-10-26,1
80,2021-10-26 12:37:00,phone,P0xSDuYZlN,0,73,89,1.0555556,61.46,3.96,12,2021-10-26,1
81,2021-10-26 12:37:00,watch,OAyMSkG890,0,85,85,1.0277778,61.08,3.4,12,2021-10-26,1
82,2021-10-26 12:38:00,phone,P0xSDuYZlN,0,94,94,1.172,70.32,3.76,12,2021-10-26,1
83,2021-10-26 12:38:00,watch,OAyMSkG890,0,93,93,1.1453333,68.72,3.72,12,2021-10-26,1
84,2021-10-26 12:39:00,phone,P0xSDuYZlN,0,95,95,1.1944444,71.15,3.8,12,2021-10-26,1
85,2021-10-26 12:39:00,watch,OAyMSkG890,0,96,96,1.189,71.34,3.88,12,2021-10-26,1
86,2021-10-26 12:40:00,phone,P0xSDuYZlN,0,84,100,1.2315001,73.89,4.18,12,2021-10-26,1
87,2021-10-26 12:40:00,watch,OAyMSkG890,0,101,101,1.2426667,74.56,4.44,12,2021-10-26,1
88,2021-10-26 12:41:00,phone,P0xSDuYZlN,0,102,102,1.2911667,77.47,4.08,12,2021-10-26,1
89,2021-10-26 12:41:00,watch,OAyMSkG890,0,102,102,1.2578334,75.47,4.08,12,2021-10-26,1
90,2021-10-26 12:42:00,phone,P0xSDuYZlN,0,104,104,1.3256667,79.54,4.16,12,2021-10-26,1
91,2021-10-26 12:42:00,watch,OAyMSkG890,0,104,104,1.2858279,77.14968,4.1605268,12,2021-10-26,1
