loading...
Topic # 1
Doc: ('P04', Timestamp('2021-08-06 00:00:00'), 14.0), Topic Prob: 0.591
Doc: ('P04', Timestamp('2021-08-06 00:00:00'), 15.0), Topic Prob: 0.582
Doc: ('P04', Timestamp('2021-08-07 00:00:00'), 4.0), Topic Prob: 0.577
Doc: ('P01', Timestamp('2021-08-09 00:00:00'), 19.5), Topic Prob: 0.569
Doc: ('P01', Timestamp('2021-08-10 00:00:00'), 16.5), Topic Prob: 0.565
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 4.0), Topic Prob: 0.541
Doc: ('P03', Timestamp('2021-11-24 00:00:00'), 15.5), Topic Prob: 0.537
Doc: ('P01', Timestamp('2021-08-15 00:00:00'), 0.5), Topic Prob: 0.515
Doc: ('P04', Timestamp('2021-08-02 00:00:00'), 7.0), Topic Prob: 0.512
Doc: ('P01', Timestamp('2021-07-27 00:00:00'), 14.0), Topic Prob: 0.511
Doc: ('P03', Timestamp('2021-11-23 00:00:00'), 23.0), Topic Prob: 0.499
Doc: ('P01', Timestamp('2021-08-14 00:00:00'), 20.0), Topic Prob: 0.492
Doc: ('P03', Timestamp('2021-12-02 00:00:00'), 10.0), Topic Prob: 0.491
Doc: ('P04', Timestamp('2021-08-06 00:00:00'), 8.0), Topic Prob: 0.49
Doc: ('P03', Timestamp('2021-11-16 00:00:00'), 15.5), Topic Prob: 0.489
Doc: ('P01', Timestamp('2021-07-27 00:00:00'), 12.5), Topic Prob: 0.48
Doc: ('P04', Timestamp('2021-08-03 00:00:00'), 7.0), Topic Prob: 0.465
Doc: ('P03', Timestamp('2021-12-10 00:00:00'), 8.5), Topic Prob: 0.458
Doc: ('P03', Timestamp('2021-11-16 00:00:00'), 13.5), Topic Prob: 0.449
Doc: ('P03', Timestamp('2021-11-15 00:00:00'), 18.0), Topic Prob: 0.439
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 1.0), Topic Prob: 0.434
Doc: ('P05', Timestamp('2021-10-20 00:00:00'), 18.5), Topic Prob: 0.432
Doc: ('P01', Timestamp('2021-08-11 00:00:00'), 7.5), Topic Prob: 0.432
Doc: ('P03', Timestamp('2021-12-08 00:00:00'), 2.0), Topic Prob: 0.425
Doc: ('P03', Timestamp('2021-11-24 00:00:00'), 8.0), Topic Prob: 0.41
Doc: ('P01', Timestamp('2021-07-26 00:00:00'), 23.0), Topic Prob: 0.409
Doc: ('P01', Timestamp('2021-07-27 00:00:00'), 22.0), Topic Prob: 0.407
Doc: ('P04', Timestamp('2021-08-03 00:00:00'), 6.5), Topic Prob: 0.404
Doc: ('P01', Timestamp('2021-07-26 00:00:00'), 8.5), Topic Prob: 0.402
Doc: ('P01', Timestamp('2021-08-10 00:00:00'), 17.0), Topic Prob: 0.4
Doc: ('P04', Timestamp('2021-08-06 00:00:00'), 11.5), Topic Prob: 0.398
Doc: ('P04', Timestamp('2021-08-10 00:00:00'), 4.5), Topic Prob: 0.395
Doc: ('P01', Timestamp('2021-08-10 00:00:00'), 13.5), Topic Prob: 0.391
Doc: ('P03', Timestamp('2021-12-02 00:00:00'), 10.5), Topic Prob: 0.39
Doc: ('P04', Timestamp('2021-08-02 00:00:00'), 11.5), Topic Prob: 0.386
Doc: ('P02', Timestamp('2021-07-15 00:00:00'), 22.5), Topic Prob: 0.386
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 0.0), Topic Prob: 0.382
Doc: ('P04', Timestamp('2021-08-03 00:00:00'), 5.5), Topic Prob: 0.38
Doc: ('P01', Timestamp('2021-07-27 00:00:00'), 17.5), Topic Prob: 0.38
Doc: ('P03', Timestamp('2021-12-07 00:00:00'), 14.5), Topic Prob: 0.379
Doc: ('P01', Timestamp('2021-07-27 00:00:00'), 20.0), Topic Prob: 0.373
Doc: ('P02', Timestamp('2021-07-26 00:00:00'), 9.5), Topic Prob: 0.373
------------------------------
Topic # 4
Doc: ('P04', Timestamp('2021-08-05 00:00:00'), 14.0), Topic Prob: 0.108
Doc: ('P01', Timestamp('2021-08-06 00:00:00'), 14.0), Topic Prob: 0.065
Doc: ('P01', Timestamp('2021-07-22 00:00:00'), 16.5), Topic Prob: 0.044
Doc: ('P01', Timestamp('2021-07-16 00:00:00'), 15.0), Topic Prob: 0.044
Doc: ('P05', Timestamp('2021-10-15 00:00:00'), 12.5), Topic Prob: 0.044
Doc: ('P03', Timestamp('2021-11-23 00:00:00'), 20.0), Topic Prob: 0.023
Doc: ('P04', Timestamp('2021-08-03 00:00:00'), 17.0), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-24 00:00:00'), 16.5), Topic Prob: 0.023
Doc: ('P05', Timestamp('2021-10-17 00:00:00'), 6.5), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 11.5), Topic Prob: 0.023
Doc: ('P05', Timestamp('2021-10-24 00:00:00'), 1.0), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-28 00:00:00'), 10.0), Topic Prob: 0.023
Doc: ('P04', Timestamp('2021-07-27 00:00:00'), 16.0), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-21 00:00:00'), 0.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-07-30 00:00:00'), 23.0), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-12-11 00:00:00'), 20.5), Topic Prob: 0.023
Doc: ('P04', Timestamp('2021-08-13 00:00:00'), 0.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-08-04 00:00:00'), 22.0), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 15.0), Topic Prob: 0.023
Doc: ('P05', Timestamp('2021-10-28 00:00:00'), 9.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-08-05 00:00:00'), 20.0), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-23 00:00:00'), 11.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-08-01 00:00:00'), 7.5), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-24 00:00:00'), 16.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-07-23 00:00:00'), 18.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-07-21 00:00:00'), 12.5), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-07-31 00:00:00'), 13.0), Topic Prob: 0.023
Doc: ('P04', Timestamp('2021-08-04 00:00:00'), 19.5), Topic Prob: 0.023
Doc: ('P04', Timestamp('2021-07-19 00:00:00'), 6.0), Topic Prob: 0.023
Doc: ('P03', Timestamp('2021-11-28 00:00:00'), 0.0), Topic Prob: 0.023
Doc: ('P05', Timestamp('2021-10-29 00:00:00'), 18.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-08-05 00:00:00'), 17.5), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-08-05 00:00:00'), 13.5), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-07-31 00:00:00'), 22.0), Topic Prob: 0.023
Doc: ('P02', Timestamp('2021-08-10 00:00:00'), 21.0), Topic Prob: 0.023
Doc: ('P04', Timestamp('2021-08-05 00:00:00'), 16.0), Topic Prob: 0.023
Doc: ('P01', Timestamp('2021-07-23 00:00:00'), 12.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 12.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-23 00:00:00'), 22.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-15 00:00:00'), 5.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-05 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-14 00:00:00'), 19.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-23 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-23 00:00:00'), 16.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-22 00:00:00'), 14.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-22 00:00:00'), 21.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-23 00:00:00'), 13.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 0.0), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-19 00:00:00'), 8.0), Topic Prob: 0.001
------------------------------
Topic # 14
Doc: ('P03', Timestamp('2021-11-24 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 14.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-01 00:00:00'), 12.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 21.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-05 00:00:00'), 8.5), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-31 00:00:00'), 9.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-25 00:00:00'), 2.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 19.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-16 00:00:00'), 16.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 0.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 13.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 21.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 0.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 10.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-21 00:00:00'), 12.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-26 00:00:00'), 23.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-27 00:00:00'), 20.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 1.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-20 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-19 00:00:00'), 8.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-28 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-02 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-09 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 7.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-20 00:00:00'), 22.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-27 00:00:00'), 16.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 20.5), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-05 00:00:00'), 9.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-25 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-06 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-08 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 18.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-04 00:00:00'), 16.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-16 00:00:00'), 14.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-06 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 0.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-30 00:00:00'), 10.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-27 00:00:00'), 6.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-07 00:00:00'), 22.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-28 00:00:00'), 18.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-23 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-04 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-10 00:00:00'), 4.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-13 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-31 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-14 00:00:00'), 19.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-22 00:00:00'), 15.5), Topic Prob: 0.001
------------------------------
Topic # 12
Doc: ('P03', Timestamp('2021-11-24 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 14.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-01 00:00:00'), 12.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 21.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-05 00:00:00'), 8.5), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-31 00:00:00'), 9.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-25 00:00:00'), 2.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 19.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-16 00:00:00'), 16.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 0.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 13.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 21.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 0.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 10.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-21 00:00:00'), 12.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-26 00:00:00'), 23.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-27 00:00:00'), 20.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 1.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-20 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-19 00:00:00'), 8.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-28 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-02 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-09 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 7.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-20 00:00:00'), 22.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-27 00:00:00'), 16.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 20.5), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-05 00:00:00'), 9.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-25 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-06 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-08 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 18.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-04 00:00:00'), 16.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-16 00:00:00'), 14.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-06 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 0.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-30 00:00:00'), 10.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-27 00:00:00'), 6.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-07 00:00:00'), 22.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-28 00:00:00'), 18.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-23 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-04 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-10 00:00:00'), 4.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-13 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-31 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-14 00:00:00'), 19.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-22 00:00:00'), 15.5), Topic Prob: 0.001
------------------------------
Topic # 10
Doc: ('P03', Timestamp('2021-11-24 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 14.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-01 00:00:00'), 12.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 21.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-05 00:00:00'), 8.5), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-31 00:00:00'), 9.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-25 00:00:00'), 2.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 19.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-16 00:00:00'), 16.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 0.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 13.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 21.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 0.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 10.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-21 00:00:00'), 12.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-26 00:00:00'), 23.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-27 00:00:00'), 20.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 1.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-20 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-24 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-19 00:00:00'), 8.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-28 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-02 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-09 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 7.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-20 00:00:00'), 22.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-27 00:00:00'), 16.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-20 00:00:00'), 20.5), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-05 00:00:00'), 9.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-25 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-06 00:00:00'), 15.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-08 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-30 00:00:00'), 18.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-04 00:00:00'), 16.5), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-16 00:00:00'), 14.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-06 00:00:00'), 22.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-09 00:00:00'), 0.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-07-30 00:00:00'), 10.0), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-27 00:00:00'), 6.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-07 00:00:00'), 22.5), Topic Prob: 0.001
Doc: ('P05', Timestamp('2021-10-28 00:00:00'), 18.0), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-11-23 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P01', Timestamp('2021-08-04 00:00:00'), 11.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-08-10 00:00:00'), 4.5), Topic Prob: 0.001
Doc: ('P03', Timestamp('2021-12-13 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-07-31 00:00:00'), 20.0), Topic Prob: 0.001
Doc: ('P02', Timestamp('2021-08-14 00:00:00'), 19.5), Topic Prob: 0.001
Doc: ('P04', Timestamp('2021-07-22 00:00:00'), 15.5), Topic Prob: 0.001
------------------------------
